,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin7_rep1,bin8_rep1,flow_seq_score_rep_1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,bin7_rep2,bin8_rep2,flow_seq_score_rep_2
srb7_empty,0.3068828571434682,0.30966743993602047,0.1563440291932676,0.09896556733247164,0.04956160082853475,0.047297283010205554,0.015371837981616333,0.01590938457441564,0.22251167694224921,0.2532555274456121,0.35533983159601673,0.19138184971361846,0.13285598220931782,0.028373951879384057,0.0249363170765571,0.007511955947307939,0.006344584132185935,0.20919038502295398
tdh3_gapdh,0.29700123681240753,0.28277328725053325,0.2161822688887512,0.07876198099989304,0.04886400463495377,0.04036917836769409,0.01928096203625802,0.01676708100950931,0.22596871681287337,0.2613737095785187,0.3679077552670775,0.20745913698811483,0.05075244139542293,0.041015932458484804,0.03513708837298535,0.01974014894578056,0.016613786993615275,0.21565284682263314
gapdh_dpd4,0.33216893399114844,0.2895102889469319,0.1845992271519298,0.05700646633451087,0.052522720108858854,0.04507379421920428,0.01990409258306198,0.01921447666435375,0.21701626941923272,0.27284029035070795,0.3928864188560741,0.16579907426400575,0.055411477600481325,0.04287676323269555,0.03495401778326435,0.01877807611994443,0.016453881792826634,0.20926311018601235
dpd4_dpd4,0.27854462716536055,0.265538134847189,0.22252874065087272,0.09628590796838414,0.047684026089516454,0.043311164948671085,0.025489014732610865,0.020618383597395096,0.24342972039041985,0.2860290144340814,0.25476738959286654,0.22983778510784292,0.08366674184892493,0.048428379528893985,0.04909532878215189,0.026438247783694004,0.021737112921544403,0.24506037493351965
tdh3_mig1,0.39477181580596743,0.30181074593337953,0.14227790561340242,0.04423175257535497,0.04706916575658608,0.03679788504803891,0.01823067637632681,0.014810052890943802,0.18634033309247938,0.30969203996506595,0.33062353437176684,0.1673706428715688,0.04905112515659327,0.0472436175033248,0.04805587983309091,0.02609794309254229,0.021865217206047272,0.2216308919658604
srb7_mig1,0.43242105572948375,0.2988992473626177,0.12771237786873416,0.032012771504548815,0.019274697152689785,0.07129288990557058,0.009780738713438583,0.008606221762916746,0.17183622005334187,0.39166048762424466,0.2948848428142486,0.1431370351191795,0.04625152517327348,0.040345239430715836,0.039875243217396515,0.024383967406414207,0.019461659214527225,0.19474372590320707
btt1_mig1,0.3819956417332849,0.28054491464839726,0.14051935529880638,0.0620241843104583,0.04898597161778663,0.041358348968534714,0.024203548167937298,0.020368035254794584,0.20545562075462728,0.48347228367745504,0.3941125667045982,0.0498936482492998,0.018628377875218413,0.01653199310733573,0.020253118953327143,0.009646351994806023,0.007461659437959525,0.11818404172276922
tdh3_hat1,0.18096055672940803,0.24003143534909022,0.2546083444948566,0.2298371510757033,0.04899901032820369,0.02259577862946029,0.011915173183134647,0.011052550210143135,0.27094191465654843,0.14606185349539558,0.24999611056884855,0.27006051199190845,0.17555231849213473,0.0765158479582727,0.04180398447184662,0.023234316202867367,0.01677505681872595,0.29838409988138276
med4_dpd4,0.27378267683444274,0.22992384557209916,0.1998039352094795,0.10556293667472856,0.06772130066297441,0.06091180348878572,0.03280821046835955,0.029485291089130394,0.27498729236359143,0.30120732803620087,0.21635243428729825,0.17417517067480823,0.08037146292894487,0.07521532361231889,0.07360022386182621,0.04239721124257583,0.03668084535602682,0.28368982330425696
vp16_dpd4,0.20981351650969715,0.19070323392122068,0.18058827703221136,0.12063379352784347,0.09596297353846638,0.11358793117530695,0.047603312894142776,0.04110696140111135,0.34842018939603003,0.2531423103130134,0.19687088449510115,0.18313414471708933,0.09787643675967386,0.08674037024309698,0.08922391416421613,0.050524616923896405,0.0424873223839127,0.3214869277475053
ada2_dpd4,0.27033735552608956,0.23907518182396542,0.20505928825001837,0.15752867579539617,0.05076050365842044,0.03860664734851425,0.021685592661624013,0.016946754935971694,0.25237083965828416,0.37618808485409355,0.24812531480219188,0.15859833453583522,0.058607877916185755,0.05213968897848024,0.05292697625935546,0.028974148306908275,0.024439574346949523,0.22275159501474487
tdh3_snf11,0.023327114372450036,0.024223474021694374,0.022934511317097218,0.045497930165214404,0.27123818919861997,0.3803223006485922,0.12489254154995282,0.10756393872637908,0.6707790525104775,0.021189252775838097,0.020869459495297712,0.021793892672294184,0.040676818302016596,0.22137055722476795,0.3848965364286409,0.2108410768170153,0.07836240628412941,0.6871479879541728
nut2_dpd4,0.2822527270906589,0.2431959960033818,0.19531224322158816,0.08458825765049617,0.06680519122037806,0.062457915170974855,0.034057194485263564,0.03133047515725867,0.2701074413066893,0.28666101733717175,0.23952991791998782,0.1706178985954179,0.08180409473860117,0.07147680839547355,0.0732666157032299,0.04174674012207545,0.03489690718804229,0.28188244321048855
tdh3_swc5,0.19037189660216705,0.23472819595813738,0.21470374437595546,0.31318432949805725,0.020108053137397882,0.014099247062167993,0.006998102514926825,0.005806430851190156,0.2624643931589348,0.21149446991819904,0.2581882972411072,0.24183672595689878,0.1126465452557878,0.06421069515202696,0.06319874262781845,0.027239777226466994,0.021184746621694884,0.2806242526257335
tdh3_empty,0.14456462271060216,0.2130669712635077,0.2529824512868823,0.24397221659564694,0.06235649633018026,0.050361761794745635,0.017343161311904214,0.015352318706530949,0.30910121667654344,0.1323231748514557,0.2538097982012268,0.3083917351593162,0.17935998967978764,0.06147408054955795,0.03291906767338582,0.017688771330269654,0.0140333825550001,0.2890758862844288
snf11_mig1,0.543755530725529,0.24881392407619654,0.10580960047924858,0.024449268344346443,0.03375646763079813,0.022478684237019323,0.011124993495124427,0.009811531011737424,0.13094727140413295,0.45240187712556895,0.16896446436988036,0.1246337882231604,0.08765864907777875,0.05748107954913559,0.05134396626790511,0.03182067785163711,0.0256954975349337,0.21980638391999482
nut2_med7,0.13465873605829343,0.14216871708224182,0.13450741911920863,0.13266595731030292,0.15550431768857326,0.17024411339227286,0.07334037016884817,0.056910369180258956,0.4458334386060181,0.12201050208173715,0.11609680781654758,0.17340950520032244,0.13655264059084427,0.17963257541379613,0.14382641447635833,0.06927768083784402,0.059193873582550134,0.4486084734473738
tdh3_rpd3,0.2086814356448258,0.26406199790395757,0.23157000954767593,0.20034412767819526,0.04077206516295599,0.029637505113902517,0.013269564413676388,0.011663294534810562,0.25725294778299485,0.1589050307773129,0.3166812493178024,0.3028203530444521,0.1117445501748034,0.03906550183995931,0.03828091084500187,0.017616901891269233,0.014885502109398789,0.2593031562327672
rtt102_gapdh,0.27905299234997355,0.2869079151565291,0.2472407691612313,0.07804157355509288,0.05102603003939355,0.028407740162780377,0.01530737730107461,0.014015602273924595,0.22165863926280946,0.2812985878612286,0.3169228139366332,0.23248218301931523,0.051540338750722635,0.0393202514458406,0.03748606260493525,0.022227906969405107,0.01872185541191945,0.22080570639076244
rtt102_mig1,0.43937400399270427,0.28986084994959993,0.14575510782243142,0.05293065930808218,0.0254395307416113,0.023189163853898083,0.012165844249804457,0.011284840081868414,0.15855084740379294,0.35015872367349565,0.2952122197797846,0.2052115794711091,0.03951690287244281,0.03879616605681623,0.0337628076198938,0.019441512843348583,0.01790008768310902,0.19859064007256
sir2_dpd4,0.19839136454734696,0.22907708221878542,0.21639030200428208,0.20615738746973256,0.060694899474161804,0.03974753381789495,0.028930726439985618,0.020610704027810574,0.2913866289224653,0.22768215615370213,0.2516928787389559,0.21664281810925914,0.09054801412175108,0.07082203698455264,0.06989779949577919,0.04014402387965188,0.032570272516348094,0.29403653623316883
hat2_hmt2,0.1475615007555148,0.1468983687172329,0.1439520093845749,0.13744801619026792,0.14805531894017407,0.13153789249567066,0.07466494356443794,0.06988194995212682,0.43346006933539305,0.14217260663145026,0.13496208092562598,0.1408290929538798,0.14403106531471446,0.14380346490160645,0.14198691600255176,0.08293810044513954,0.0692766728250319,0.445203887834682
tdh3_hmt2,0.2668829416715601,0.28900648581590577,0.2368830959533753,0.08763124090612309,0.04093365301519183,0.04024210138585205,0.01986585068303325,0.018554630568958626,0.23424129107313757,0.2065837897659923,0.364761984858391,0.24011438741274965,0.07075903546740758,0.039959150174197815,0.0382936057217746,0.021649621719709106,0.017878424879777872,0.2376598856954967
tdh3_hat2,0.23003591728811326,0.26725352043363115,0.2132008954543808,0.10149407828103446,0.07530418941453405,0.05725354221303389,0.02865124108008472,0.026806615835187612,0.27788225317651766,0.18726909581362844,0.28943675370848043,0.24473271180850759,0.09855573546153015,0.06531443874286308,0.0632538906730981,0.028578623643030626,0.022858750148861497,0.28336851213532044
tdh3_vp16,0.020258709254619044,0.02268898936820593,0.029075137721288016,0.06080212535082931,0.23087216218677387,0.5045647270780907,0.08028292625911222,0.0514552227810809,0.6502060060032941,0.02347461573114362,0.023228414955141767,0.03179885828507259,0.07655327835733271,0.21407700734863683,0.49014235649876736,0.10207707789357874,0.03864839093032647,0.6437867117656325
htl1_swc5,0.1516982850658184,0.1589251081003707,0.1405127821975568,0.13393996808849615,0.14088475822454288,0.13849938925925762,0.07010789197559167,0.06543181708836587,0.42521094677536336,0.15632900148105003,0.14706409422289773,0.15277314845377882,0.14464834904415413,0.1284455909681242,0.13166096332864308,0.07380672873364504,0.06527212376770689,0.42262683679349267
hos2_dpd4,0.36428680962581955,0.26907157672221826,0.21127178078597,0.06253746936182006,0.03553287472940991,0.02737953247219877,0.015292205894399821,0.014627750408163581,0.19320059941168513,0.3437071784046014,0.26429759832805644,0.18115267254460543,0.06045804687650211,0.050193067423550425,0.05132544373585632,0.025199170799019538,0.023666821887808397,0.22603419291843324
snf11_srb7,0.2441896845693607,0.20383655571833467,0.17473058350794174,0.15505322131095262,0.08377923041158426,0.06987557229792811,0.03664962813212922,0.03188552405176865,0.30657837242260133,0.23368557124232892,0.16071512411073524,0.20960543766941495,0.143209102397025,0.09594979863384484,0.07532268859975648,0.04319172278675635,0.0383205545601383,0.32819430897375823
swc5_dpd4,0.30689419020510883,0.24599161774857553,0.16278502968146125,0.09235455385952224,0.06306775659366157,0.062869190227985,0.03747323215419382,0.028564429529491713,0.2628618165480344,0.2684175688691376,0.230538235433414,0.1890691635234638,0.08101959463939884,0.07434643317298634,0.07885091048888226,0.04155725768946605,0.036200836183251206,0.29230357585063566
rtt102_srb7,0.17744885752902922,0.2293309090922755,0.27280127062028714,0.17267698804891635,0.0634886444428959,0.04358619490246835,0.020604159864623748,0.020062975499503765,0.2898451077782561,0.21391273685606324,0.24902804205553497,0.2792968814254873,0.10976127518774387,0.05881476312249159,0.04659106593735721,0.022665431522251516,0.01992980389307039,0.2686601755759279
tdh3_pyk2,0.2942580740470085,0.3178637164060394,0.23502260125624147,0.049063018994076064,0.04400025302136409,0.029075748327238703,0.016148184433147375,0.01456840351488433,0.20790652297506784,0.22050658936770345,0.3606828356129668,0.27101757990986036,0.04858921476824466,0.03909151730997441,0.03547001036168357,0.01298270951836901,0.011659543151197892,0.2202449742791909
med7_dpd4,0.31256027592398017,0.2940291206464253,0.1837450705145127,0.06239145554035867,0.04597655483704891,0.049894004092966994,0.024942130787827328,0.026461387656880095,0.2309931952049546,0.312194949931434,0.2621092531851666,0.18819839547960426,0.06395676813110832,0.05862749238744247,0.05396307711784939,0.03272609650097525,0.028223967266419903,0.2469465790782154
srb7_med4,0.08005675282202518,0.0867901402792996,0.09624379310440564,0.13174782518877481,0.21025985734568448,0.27991794812757576,0.06464184223496498,0.050341840897269535,0.5221991873951041,0.019065290002283665,0.01857463252043766,0.026851203051023745,0.043277992390555894,0.06537833315630363,0.09331942593135646,0.4821438039388267,0.2513893190092122,0.7975442192533708
srb7_gapdh,0.2435514708861936,0.22978015263043097,0.2092807727457168,0.10028034869309017,0.07843244616273314,0.06916227829505983,0.03772567531925623,0.031786855267519225,0.2939408513022198,0.25993019429670505,0.26355147392954403,0.20946006736161074,0.07730306240204637,0.06281739128104014,0.06129496862247651,0.035734562586924076,0.02990827951965303,0.27084150517922334
htl1_dpd4,0.2499161239466091,0.2709826994692034,0.1972762643738987,0.07584077272744404,0.07468263369299677,0.07678064254228623,0.02866589598533348,0.02585496726222824,0.27552449151862135,0.5131326957935124,0.23839221358868523,0.11599391334331105,0.03590182993412754,0.030543463555254436,0.03313859077492147,0.018181186927842232,0.014716106082345621,0.1540074574738268
ada2_eaf3,0.4389795377886595,0.2487223719459379,0.14686694488827276,0.07222054474995854,0.03227559448379768,0.028134311555858608,0.01748080826115875,0.015319886326356096,0.17728798364832685,0.28370112846671747,0.19461543699455683,0.17158146403969518,0.09632213418899507,0.08745904615545123,0.08218271201737265,0.048232643937327166,0.03590543419988439,0.30403263076753634
vp16_nhp6a,0.14833759699252455,0.1610145163299387,0.1485642310161127,0.13497104030147183,0.13567276049243995,0.13217738044539062,0.07199352801395908,0.06726894640816257,0.4242111194863121,0.13840700793883,0.13647616848249625,0.14843641443656774,0.14684805890138553,0.141782664340709,0.14048242452255927,0.0800214583291452,0.06754580304830707,0.44234076076406303
tdh3_med4,0.0232709728146236,0.02999358436475473,0.06083300929870383,0.17661454520574166,0.4409660287150234,0.2437706397678778,0.016019318113648737,0.00853190171962622,0.5457228247140209,0.028088706928986493,0.03163449691004304,0.06345840635543354,0.19389307051739252,0.39106341894365954,0.261409997387816,0.020311193968357222,0.010140708988311632,0.5434837586593044
dpd4_srb7,0.2180520674077663,0.2004133583082352,0.26365160409823,0.16620321408721853,0.06655521706037142,0.04662872160370574,0.020818525929255427,0.017677291505217435,0.2820489830197742,0.21205763296821395,0.21321841774421282,0.24451451518643774,0.16320083965913332,0.056395889702896856,0.05262208110468996,0.03152110607943753,0.02646951755497772,0.2935653129701421
snf11_lge1,0.3241993188357834,0.20436531700662483,0.19247995322390685,0.11343365651871981,0.061055145741288216,0.05091649549607307,0.02788643990311157,0.02566367327449216,0.2536276579708901,0.29149670519023674,0.19506733611555488,0.1953906647870095,0.09798614008707333,0.08285036173693901,0.07093280435969242,0.036093969377718825,0.030182018345775427,0.28481578562625043
empty_dpd4,0.26214520279634834,0.28930719700720714,0.21268452632033835,0.08863460713303768,0.051230378065399276,0.049864274759366854,0.024993960891875548,0.02113985302642682,0.24753795623452418,0.28826515177659434,0.2972725801754553,0.2094068847160069,0.06179453240867951,0.04462943500674561,0.052983995357324315,0.024361523474503852,0.02128589708469013,0.2342968691552808
dpd4_mig1,0.44120530278412834,0.29278011904255774,0.15132786704254558,0.02961119473715229,0.030327142644127485,0.026094763819566467,0.01526136254919654,0.013392247380725463,0.1601951048533865,0.30921161199877123,0.32388083424642,0.13401794392790203,0.09492092920926237,0.051844024500609466,0.03925447563694049,0.026447611328767558,0.02042256915132691,0.225995948278435
tdh3_pyk1,0.3147591869876493,0.30760000151940325,0.20658264662637818,0.054120521192478406,0.04502570762479145,0.03388232602888194,0.02069751875786757,0.017332091262549882,0.2111644386254607,0.2690022134435247,0.3233069895172912,0.22004862315747256,0.05008131016500144,0.04104331601136868,0.03871670725431219,0.031205044309925364,0.026595796141103852,0.23497225792736506
tdh3_ies5,0.2783251392823422,0.3427759100925834,0.16056590104521118,0.06478783823161505,0.06271299784602605,0.04807783689038988,0.02272561176589238,0.02002876484593987,0.23229534674726254,0.2579932990654482,0.38209210359345946,0.16936431296078933,0.05884805617412196,0.04492354644461055,0.04179964471572543,0.02469853107166356,0.020280505974181455,0.22517314794910356
med7_DAM,0.1711319241474804,0.2919111003106675,0.15455883134957252,0.20006546004231715,0.029242484350065566,0.14651866551063963,0.003506864081376126,0.0030646702078809787,0.29904032629052113,0.22108719824474826,0.1710278937697877,0.1387248743699788,0.1679054969961672,0.10087883086917028,0.09908971131577189,0.05824462416810282,0.04304137026627296,0.3574164786323307
dpd4_gapdh,0.23758976985098534,0.23855290837312595,0.17234614506905402,0.0979758866173713,0.08333586664246946,0.08311960375662351,0.04561398034876924,0.041465839341601224,0.3128655858857382,0.22239470227595068,0.2371349443849632,0.17966580853322853,0.09055289196324837,0.09115191326602817,0.08742772167034812,0.048769515284809675,0.04290250262142319,0.32325801554511985
tdh3_nut2,0.13342012362601738,0.1964284610799983,0.258117197274813,0.24389346011707325,0.0975490168352805,0.03707042243503481,0.01804124246032881,0.01548007617145387,0.3194999147798986,0.12023697452448504,0.19158764950395646,0.25145175205682857,0.24855302525852782,0.106558514811349,0.0434465089589112,0.020768237841727225,0.017397337044214634,0.3328582313990021
dpd4_lge1,0.2522211137991934,0.2676170986965538,0.23012546020319316,0.11472159269675701,0.053262773332792675,0.04422438517651607,0.020267553529686358,0.01756002256530754,0.2501044707917476,0.27403414423347533,0.27304796507929785,0.22915871702175042,0.0799724348073887,0.0522239504355426,0.049909669513281595,0.023748760919673397,0.017904357989590128,0.2425071320426735
rtt102_empty,0.19724277997341635,0.2183320497843813,0.2630064071262122,0.1464411073988002,0.09128377958589402,0.043129303292797114,0.0215236084245956,0.019040964413903204,0.28955403178366623,0.17244531400848123,0.25333139878107847,0.24943111214196353,0.1473575032111664,0.06384950240632996,0.0515167212971796,0.034969209341555244,0.027099238812245612,0.30096538236353904
med4_med4,0.028259815291198493,0.032092049767232796,0.04892322644662759,0.10726908489350336,0.10288133760296846,0.21426953894074074,0.45607147267807624,0.010233474379652342,0.6775259941689428,0.11317072356567213,0.1033472017525142,0.13411047230308235,0.1777343691691768,0.2019274561125596,0.1666176734766904,0.05952462833717367,0.04356747528313092,0.4582413632435512
tdh3_tdh3,0.26082188783356086,0.34128207687674833,0.21999964958254214,0.06355923352009685,0.039407078551130625,0.0327400194907993,0.015953685909577752,0.026236368235544212,0.22466631162384543,0.21983322026373747,0.3762897787121836,0.2570075264421888,0.0637598883433029,0.02764967890110907,0.02712221211983119,0.01551969142999288,0.012818003787653964,0.21580549256051385
srb7_srb7,0.18930439677029848,0.2093872567939007,0.2578649342975331,0.1433756659299302,0.07529195250070815,0.06811264057367052,0.037021366022108634,0.01964178711185038,0.3080851202807925,0.2189686016016249,0.2061356936380372,0.2549479897901581,0.15162293930967174,0.07023698077157096,0.04483499621618195,0.025110363542814443,0.028142435129940694,0.2890975174972905
rtt102_lge1,0.2088237670482505,0.2384431101890424,0.23552307391219646,0.13687396242890196,0.06715376534234435,0.05665845499469968,0.02937777346589527,0.027146092618669362,0.291186824395582,0.2091867834735928,0.28100120421533104,0.23738237734421677,0.08829503964365017,0.064510006834123,0.06985289568272332,0.02689451827531165,0.022877174531051366,0.2784947021362933
cac2_dpd4,0.27384956955527967,0.28029552398217006,0.208149984126862,0.09937861512636861,0.04358864187828237,0.050101222375099466,0.023512047597360065,0.021124395358577765,0.24407643858540448,0.3400042201807168,0.2764066466985649,0.17987330637286753,0.061280904715834694,0.04364947937445639,0.05596497933986554,0.02363247876281272,0.01918798455488141,0.2215042217500005
btt1_gapdh,0.2780097268987368,0.25180762565156717,0.21790958193558524,0.10394181062747013,0.05481654510918506,0.044579553444168585,0.02681353539797868,0.02212162093530848,0.2510498182853947,0.30515284815803834,0.2794574578286263,0.20812112036097966,0.053855385151590704,0.04561000932661896,0.051392090664185736,0.02753233919151231,0.028878749318447933,0.2377159464301388
tdh3_eaf3,0.2013108471387121,0.2144318861292615,0.27169680228605725,0.1521820627640465,0.07136664922569745,0.04471306553010884,0.02312516266962,0.021173524256496292,0.28719560705143476,0.14268420332569245,0.2480930256345876,0.23371432153758678,0.21045355090151524,0.08019225131975616,0.0449111820683041,0.02263455386623085,0.01731691134632676,0.3070332770937892
bre2_dpd4,0.22804276140960372,0.2633038570416196,0.21155543507913463,0.11069938576814863,0.06582458685418945,0.0560487216746852,0.03316814537256762,0.03135710680005121,0.2829376371614689,0.23890783558986387,0.2176290825567835,0.19192115549514022,0.10435500220172161,0.08031314570331162,0.08181632154419405,0.04628817311979275,0.038769283789192456,0.3134263737042213
med4_mig1,0.44281969734719007,0.23722505790679269,0.15028869450855586,0.052449368114150255,0.04140850622215383,0.03841585447096219,0.020291889353374292,0.01710093207682093,0.18490310130968196,0.37333527876485,0.22654108260884312,0.1487643897938892,0.06289056422863455,0.06139825668904776,0.06149103929149917,0.03644348436119262,0.02913590426204362,0.241200287728239
srb7_snf11,0.04466696276596059,0.04742060161159608,0.04129796571919063,0.04139242641092686,0.07886438190836378,0.29087126531988083,0.27532144223044,0.18016495403364116,0.7052987140191065,0.01675326973739256,0.01571255370513339,0.01699950555903875,0.02034909975775447,0.05971197455836318,0.2161418966458626,0.20863121506833213,0.4457004849681228,0.8288581329637275
dpd4_empty,0.1984608600746393,0.21204757001234364,0.30895737152444774,0.15844122930117227,0.05007614634469229,0.04172640161554483,0.015544034143877212,0.014746386983282726,0.2729587868810702,0.20155809020753723,0.22315037587752357,0.24927275350455738,0.12883329494901935,0.05768843767615039,0.08237096953735966,0.03282442824055275,0.024301650007299558,0.30255178365992996
ldb7_dpd4,0.3439692892491014,0.3014389490487117,0.1500358963136491,0.09767450245891654,0.037788591035390076,0.03330980715182986,0.018561612244827976,0.01722135249757335,0.2063081128436358,0.44996415001993667,0.3299889674016286,0.13493242049060047,0.02637904732065675,0.01944846314011439,0.019354261463336443,0.012095504806152334,0.007837185357574498,0.14014134808026785
sus1_dpd4,0.36834999439626603,0.2805350599550338,0.16588054885299866,0.06508859142943854,0.03873894677272514,0.03932740308316499,0.02156376678587298,0.020515688724500027,0.20459245089183004,0.35708738144095786,0.2726524371394886,0.17420642309408382,0.05642805314511534,0.04497533528150026,0.04596263966019012,0.026016132842740756,0.022671597395923275,0.2164088515739802
btt1_srb7,0.19119384047845067,0.2026360993348315,0.2678707897737762,0.173130595199528,0.06988659380456938,0.04164776415768321,0.03396214763013386,0.019672169621027066,0.2981475333736649,0.20428157051324553,0.19560087858054012,0.2725031499089468,0.16183327755493818,0.07650660566924902,0.045085652518438865,0.02466323778478769,0.019525627469853795,0.29174578790430594
med4_DAM,0.14669918901287848,0.15664047878219373,0.14294143937241421,0.1315635516264586,0.15039381580046302,0.13290706254866158,0.07034166912469367,0.06851279373223669,0.4292805941750538,0.1492160665287841,0.13253232554859026,0.14484688915291583,0.14812923036664613,0.13843128741006266,0.13797117588984706,0.08080495570026403,0.06806806940288998,0.43878586343795145
hmt2_dpd4,0.3165534587667828,0.3436742663363545,0.19377086538636643,0.04167271403855245,0.03665892713838625,0.03358134672531254,0.01810088979611932,0.01598753181212579,0.19875637755234982,0.30566406745152125,0.2945980833070897,0.21584747770146326,0.054341572426252094,0.041684357920177106,0.0425893635588343,0.02686961576361937,0.018405461871042902,0.22272256187752415
esa1_dpd4,0.31792204358729326,0.23393814474842894,0.22196026251804282,0.10090937138677414,0.04882544314774593,0.03914798383138378,0.01976910249942659,0.017527648280904484,0.23041951837937574,0.3367224331780233,0.2903346899157739,0.18909812490313713,0.0611483871304962,0.03611632663143255,0.047301055452503724,0.02336042091329481,0.01591856187533838,0.2120770205012747
med4_hat1,0.11226123352215807,0.1606883313061266,0.2675125772821893,0.3716797186606407,0.061270254850637126,0.012917244018672688,0.00679158246837007,0.006879057891205451,0.3156175401995711,0.23784543475537812,0.20541482820544296,0.24056386149191966,0.11319280199468393,0.0755404988273226,0.0627409760081078,0.04077730210794169,0.023924296609203297,0.29344596020503383
snf11_gapdh,0.3299026185170752,0.2318565852650453,0.18124141178614378,0.07824547356773728,0.06264945432445175,0.05548421407231831,0.032116442629012795,0.028503799838215604,0.24990285312021845,0.31773286136918816,0.28793961820777486,0.16201549934763637,0.06167130229858749,0.058903772766822966,0.05272198894272312,0.03349694163806794,0.025518015429199226,0.23940247391607422
rtt102_hat2,0.17389887799033746,0.17444834996989037,0.18257343995385858,0.1378093074123946,0.1283729513093437,0.10834727037803957,0.04941802537445599,0.04513177761167963,0.3743831292529796,0.1844007923677277,0.20697974758648569,0.19129603889001692,0.11760398145931657,0.09970483333528715,0.09688251239223467,0.0570678851006076,0.0460642088683236,0.35578177681838596
sfh1_dpd4,0.15994361399424906,0.18240141603771295,0.15540900845359928,0.13193028985623906,0.12706995677149652,0.12190170957387482,0.06283559896666817,0.058508406346160204,0.3990530165274456,0.1513972704397496,0.14940559568243847,0.12637551126195812,0.1515716230917402,0.13046131644878559,0.13554723687554887,0.08387731625581303,0.07136412994396606,0.43703796354244323
