,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,flow_seq_score_rep_1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,flow_seq_score_rep_2
lge1_eaf3,0.18639635275360794,0.23678873498689368,0.3120286836597769,0.1495189410344385,0.11466895640437458,0.0005983311609084209,0.25301005811882904,0.055441533912826704,0.22910654964560936,0.25199158856917264,0.2537001242617791,0.2092243783710504,0.0005358252395617919,0.3333952484644718
cac2_vp16,0.0539282480056705,0.23240423325098414,0.23787733007003564,0.18833096376023212,0.28614723297895056,0.0013119919341271187,0.34632866803688417,0.04923614190430086,0.23925292031287984,0.23175441065111613,0.24119705221089835,0.23763160284141766,0.0009278720793871517,0.3402169528586305
bre2_pyk2,0.07027642371576824,0.2220950104457779,0.27064323211578156,0.20850086434607526,0.22793216139564584,0.0005523079809512241,0.32905346474327235,0.10753917491122518,0.16368665251140904,0.24760703826132788,0.23776545479729194,0.23056489692249757,0.012836782596248483,0.3369486562995962
sir2_hat2,0.09322142188072566,0.21769212216885286,0.26779632812824006,0.2606173669879087,0.15768402002744422,0.0029887408068284263,0.3115452376475683,0.059831220516897446,0.2711719775219897,0.24708429728208997,0.23887985445212787,0.18049766786665106,0.0025349823602440315,0.3166636741014825
ada2_sfh1,0.06067088435419305,0.21281579770172818,0.27579482194576427,0.27025762510685025,0.17980310805680652,0.0006577628346577965,0.3282399376163318,0.04028226489980969,0.1866450083766452,0.21467309001021517,0.24770201018214616,0.30719253669051605,0.003505089840667826,0.37219897355841675
cac2_hat1,0.0742830590143625,0.24981015254130676,0.28602214796642506,0.19210564513699585,0.19714280780928314,0.0006361875316268477,0.312846221825773,0.04737582264625304,0.21300894691172292,0.24386088987539464,0.2272723818744735,0.2680284274320692,0.00045353126008667173,0.35098989118780616
eaf5_gapdh,0.07450025538212371,0.21940913784117444,0.25402886868273433,0.2293448037276435,0.22130747241857976,0.0014094619477440994,0.3296826408289447,0.04247670495555967,0.25999580667730626,0.21694973272154275,0.20437031504286204,0.2683826468329138,0.007824793769815354,0.3456658247756728
med4_nhp6a,0.04800799808956982,0.2321362360453611,0.29106323600351225,0.21725330695638126,0.211116932467603,0.00042229043757254165,0.3303716872828291,0.048453963866798073,0.21753918589755988,0.18629185060810946,0.2757529759940146,0.2712151468856086,0.0007468767479093416,0.35799668376825766
med7_med4,0.060431817485141745,0.24380891791901071,0.24787870848700863,0.25280585768669067,0.193711872451324,0.001362825970824201,0.32566364680178816,0.049873692169003773,0.232056595453154,0.18448844963301556,0.27175693703555037,0.26079168567210587,0.0010326400371703372,0.35209060695715877
gapdh_hos2,0.07695760207932446,0.19666623597834632,0.23217445690059518,0.2645039150639318,0.2293878218336843,0.0003099681441180544,0.3390897175752371,0.05973889210123331,0.2736129111797593,0.22687533837066567,0.22501457097926908,0.21206033309150704,0.002697954277565553,0.32344834351610763
vp16_hos2,0.08820157310606495,0.2570618924587475,0.25398935951576534,0.21013538027075077,0.18992396456102487,0.0006878300876465415,0.30836882299783747,0.04717772335171921,0.23362955644524186,0.1755895139526231,0.2384048402567918,0.30461401666660054,0.0005843493270234233,0.3602001312031975
spp1_lge1,0.081672347451583,0.212935170899781,0.26973742003750284,0.21306150581886557,0.22144228377385974,0.0011512720184077229,0.32616000337412293,0.06578694445732314,0.2663521106021588,0.24722345626401232,0.21346927327727033,0.20677576306399392,0.000392452335241412,0.3186103081277396
dpd4_cac2,0.07308676261929027,0.20195456391940675,0.24802831559937308,0.2556453916799444,0.2200277148022197,0.0012572513797658592,0.3359063551808134,0.05933701681984108,0.15763854958748444,0.2901003878900147,0.2781528249588988,0.214150224302927,0.0006209964408340025,0.3474290970942983
nhp10_snf11,0.03693101365835409,0.16870068259120427,0.30961859142164516,0.24780946906333232,0.2360024269967761,0.0009378162686880446,0.3542950088507194,0.029452281312656734,0.13752792535432137,0.2384964223298432,0.2973172396826486,0.29562376212460667,0.0015823691959233716,0.3852684833628567
tdh3_swd3,0.09035264704516036,0.2342908511023716,0.21391684857844934,0.20166220980074978,0.25874161687122577,0.0010358266020431101,0.32960811116523403,0.03183931132362784,0.21998553557481226,0.23811751682812116,0.27389104078255305,0.23564517503100735,0.0005214204598782902,0.35186878485744777
bre2_empty,0.07404600156639146,0.22401534693912617,0.2854221579267577,0.27092185708447586,0.14505219017904353,0.0005424463042052471,0.31293517518332425,0.044470616694183354,0.27316174796242804,0.2531405398370941,0.24689384849053422,0.18134736882801789,0.00098587818774226,0.32149189133700024
swd3_srb7,0.1451165577811924,0.3068108557326276,0.23549666114197557,0.17051856742973143,0.14157248082369397,0.00048487709077896034,0.2654391698649205,0.04892142724417363,0.12891545087920242,0.24385325492454787,0.31828305106549726,0.25742635852320256,0.002600457363376129,0.3734541192620687
med7_eaf3,0.07081914794427964,0.22879048966408577,0.30540360142559975,0.20167310877259056,0.19220606264962026,0.001107589543823872,0.31699703102152244,0.05850426023695937,0.25052248485887296,0.21813200523505244,0.2392604218159655,0.23222648580126606,0.0013543420518837492,0.334320773463051
med4_mig1,0.055415071465483565,0.1984603353165842,0.23979560384664392,0.2554695616036547,0.2493739118596561,0.001485515907977458,0.34991192211419253,0.03449551534529188,0.19425411560490477,0.1761762468528089,0.29883820091150715,0.2953536957711094,0.0008822255143778293,0.37556387467162433
swc5_med4,0.045287876915224255,0.18884866494131483,0.22180714683036865,0.21432675752415875,0.3290203783794459,0.0007091754094875661,0.37072437453424995,0.0477708023025402,0.18170717420616253,0.22687480522032236,0.2632678838946543,0.27542378751006696,0.004955546866253763,0.364533331528901
hmt2_gapdh,0.0767650505241923,0.23425161600987887,0.2910110049101263,0.18321786702692608,0.21389367688658087,0.0008607846422955929,0.31797226538124446,0.05169799407142921,0.26942019870737693,0.2945721915596186,0.24788369998399437,0.13603225591174045,0.0003936597658405817,0.3069018577506803
bre2_hat2,0.05248885177698763,0.26574009499150814,0.2060526330227004,0.25086072828329203,0.2237423577152827,0.0011153342102291116,0.33299623539986595,0.05497911028106387,0.28706494214977857,0.22591206543975553,0.21942050117001158,0.21219739649427105,0.0004259844651193784,0.3211528692631436
btt1_pyk1,0.09409985990791828,0.2148023387064648,0.24559413227979865,0.24857770067426588,0.19614252865055395,0.0007834397809985145,0.3200301455422954,0.050623437063956986,0.2632904750125641,0.21249437977178512,0.25591260970989005,0.21692250758740722,0.0007565908543965851,0.33249857832963087
tdh3_sir2,0.13221658927552385,0.212192894064404,0.24431125854606164,0.27579635731555824,0.1347669602374084,0.0007159405610439347,0.29583600383686504,0.05866746316796515,0.18916049688991438,0.32315266771502626,0.182029681638177,0.24674384219618697,0.00024584839273025533,0.33853706971184244
dpd4_cdc36,0.08307836232019451,0.2492340734885061,0.23867888475675614,0.23551770365108576,0.1919707537498954,0.0015202220335619697,0.31551843987466666,0.05491339508923415,0.2377892574020938,0.2131355858993214,0.2723727620941577,0.22104263173908678,0.0007463677761061279,0.33844015447429826
bre2_sfh1,0.05283613441719023,0.16959221735475424,0.2580740456378922,0.25237650336044043,0.25960350244947883,0.007517596780244067,0.35983883034442793,0.030319144214689384,0.15828533364826156,0.19043656118142308,0.2411490536218403,0.3732204296543769,0.006589477679408735,0.39834781769873995
cac2_ies5,0.083573076942141,0.2881743835745025,0.28262165648200066,0.18224081675278847,0.16295605196516602,0.0004340142834013381,0.29344777515350573,0.0573299505589683,0.29842064330853935,0.24449376431833633,0.21865838596524775,0.18043540587602222,0.0006618499728860546,0.30977631474421063
rpd3_srb7,0.10837372340156666,0.17876363663968095,0.2456337417146891,0.20500137777510746,0.26198036426980564,0.0002471561991501878,0.33345607020990786,0.039572697617585285,0.1433851608482409,0.21518582303665154,0.3218252115211294,0.27909005935758374,0.0009410476188091369,0.380042559572759
esa1_med4,0.059525091780960764,0.1961846035628837,0.2404929335331375,0.2654066379698577,0.2373197025989211,0.00107103055423923,0.34686062110080174,0.06465520693182893,0.20327250877142547,0.1994155203092218,0.25288123222889153,0.2777518789424439,0.0020236528161883603,0.3545532894181801
hda1_dpd4,0.06751543107119608,0.16430325671013626,0.25670462710654246,0.24470037023202465,0.2663655989567165,0.00041071592338410933,0.35418994243758306,0.05271771751630768,0.1936613414424658,0.21987522744639848,0.22557591032544194,0.30595521228835193,0.0022145909810341417,0.36357619019573817
pyk1_vp16,0.084147583650094,0.23468391006435005,0.20321356511838568,0.2593281328836622,0.21796705095580313,0.0006597573277048247,0.32775177563054925,0.030350898143329846,0.15536201753905415,0.32213651010132077,0.2236242679482901,0.2674795474856496,0.0010467587823556482,0.3636656893487061
dpd4_nhp6a,0.09217828871527649,0.279061748787256,0.2605069878380327,0.21289289304676978,0.15436538578440465,0.000994695828260237,0.2944556322689358,0.07924623488764419,0.25836280227453035,0.24225646902569814,0.2094529131982072,0.20961714426569394,0.0010644363482261309,0.3164321769606364
hmt2_vp16,0.08338681283667701,0.21697164295685076,0.2656017782499833,0.2184397760417411,0.21327884978763476,0.002321140127113113,0.324030803909735,0.06286160738543475,0.2026356404438717,0.20249418478801748,0.3038410678928115,0.2265958239730522,0.0015716755168123468,0.3476269838820874
nut2_hat2,0.07500150877091558,0.22051898705774955,0.26778874765784033,0.25359816746137354,0.18179625541395095,0.001296333638169991,0.32150823922917204,0.0425400402169681,0.2678701813081605,0.2533482804572101,0.20300348582002092,0.23252172940996937,0.0007162827876711231,0.3310350758944109
pyk1_rtt102,0.056565106696267894,0.21978458093959352,0.2307641192373406,0.26844915958188265,0.22426461904621756,0.00017241449869778678,0.3406544066911831,0.06376235159150828,0.23595900996846583,0.2550481053043066,0.2049931353944393,0.23783248699464665,0.002404910746633486,0.3320555897817358
med7_sus1,0.06940519803351504,0.2051957079861328,0.22738962563707416,0.2254751031123308,0.271593633920322,0.0009407313106251733,0.34678263726166964,0.04454320662067607,0.2182822094099181,0.22498057226730864,0.2820382597551356,0.2293621362202087,0.0007936157267529501,0.3479678223892202
med4_ies5,0.08647101258017757,0.20782955452159668,0.25466007672106933,0.26590627046301496,0.18445891118889707,0.0006741745252442422,0.32229643381922707,0.020969913110322605,0.08939667162094363,0.36400533302465343,0.4265961937451661,0.09855394826074576,0.00047794023816846406,0.3562573447342248
med4_rpd3,0.05110437931187681,0.27037859130141656,0.22856629744888957,0.2245417045741748,0.2243327549469284,0.0010762724167138655,0.32912124025614325,0.05029498102301254,0.2564529903216835,0.20338806304480309,0.2407338964480588,0.24791300655915527,0.001217062603286906,0.34045259214407453
btt1_hhf2,0.06491636184770619,0.24074711982970712,0.2601502736123955,0.2500598160362592,0.18340895787252123,0.0007174708014105948,0.3212071858086305,0.07615602573850558,0.26886347832788315,0.2155275346694424,0.2061837673867603,0.23290629001063218,0.0003629038667763792,0.32170136131477994
sir2_bre2,0.08936411643512389,0.27962806652483174,0.27401325073693544,0.20688879995285545,0.1496011792041166,0.0005045871461368993,0.29274980291491715,0.029603158088508948,0.239285585681209,0.216189641873123,0.21395381266167512,0.3002177691695529,0.0007500325259311322,0.35973536381719257
nut2_nut2,0.05186785980606435,0.18155939802503587,0.2690133159847256,0.19297288596547227,0.30380839346308053,0.0007781467556212133,0.359661285074476,0.05273877852507761,0.2207799789145192,0.22651299946310255,0.2378763155710402,0.25619869485410046,0.005893232672159984,0.34881369533300666
sfh1_srb7,0.07127561888881055,0.17888175829830225,0.23307061614471555,0.2385394296741073,0.27608589920240706,0.0021466777916572155,0.3536740379111385,0.06354701513197421,0.2337920463438128,0.23613019261746152,0.22288762548156127,0.24071360310144216,0.0029295173237481277,0.33603104386398985
sus1_nut2,0.07153793128849446,0.2966990363020868,0.2546198270763729,0.2078009919029321,0.1689392666708024,0.00040294675931142184,0.3010162095204851,0.05058399866878975,0.30531264535068703,0.23611701807564137,0.19472147560450165,0.2127427300817731,0.0005221322186071334,0.31647038424794327
rtt102_arp6,0.08164709530264777,0.22190623947813895,0.19701738940552577,0.2757173885234662,0.22327937362438066,0.00043251366584058193,0.3340533209551878,0.062360012915278845,0.1954573603672591,0.22470529951303722,0.29333404612659975,0.22355289485429605,0.0005903862235290349,0.3460048011868517
hos1_dpd4,0.04990818010120782,0.25597869900276876,0.3213676687131311,0.20023578913741272,0.17086002357989785,0.0016496394655817444,0.3130156707841099,0.05471615108904709,0.2497860359898208,0.21395290947655765,0.23327610175468938,0.24759180919004506,0.0006769924998399506,0.3387531942094834
swc5_sfh1,0.05722250450852129,0.19404282135440717,0.22586827108541366,0.27138585693305695,0.2509115873709005,0.0005689587477003198,0.35234686822092987,0.016640904385737988,0.2015276982402877,0.21137622765513764,0.2384340725754492,0.3312763859459813,0.0007447111974061319,0.3812016387211237
sus1_med7,0.059001687810468495,0.279151061168745,0.30980954557388257,0.19578577268323827,0.1530707438801806,0.0031811888834850453,0.30204519861491036,0.04274141449959865,0.24159171702980772,0.25849875622924595,0.27588052143286745,0.17867603962074852,0.0026115511877317014,0.33057038688693635
empty_nut2,0.06173218345470143,0.29136675201153694,0.20205066367760668,0.19555209703401413,0.2483556717615618,0.000942632060578885,0.3257514596882763,0.05024909671957051,0.2780011017195783,0.209885050693575,0.20842372900647688,0.25225099105154936,0.0011900308092498736,0.33399950119694366
ada2_btt1,0.10902498103126233,0.31528609518728,0.2901443640708707,0.14631826630900177,0.13873086898210885,0.0004954244194764961,0.2702757457545492,0.0570151071008668,0.2165274496335478,0.3080066552480883,0.21130979999378757,0.2058930595848263,0.001247928438883176,0.3280402915206868
sus1_snf11,0.06115467569542013,0.2624341392954913,0.30052445634044345,0.1981760924183599,0.17609100316641088,0.0016196330838742809,0.31006764390235325,0.03729510272168779,0.32870753709200035,0.21586150503817136,0.21405077429134706,0.1954013991587936,0.008683681697999835,0.31822955359536537
hmt2_nut2,0.07488241694250693,0.2793485330935196,0.19866199528192138,0.22537107097625123,0.22131202056952512,0.0004239631362756855,0.32002194779222776,0.050410001860458194,0.2203034706952156,0.21915509214566328,0.2825764803977221,0.22705322214478205,0.0005017327561588105,0.3452949497913758
empty_rpd3,0.06322190066997253,0.21154360693502341,0.29453491337297993,0.18640622245169902,0.2418261348122504,0.002467221758074604,0.33421039272506503,0.09090485207745391,0.2194390709151981,0.21997889741810342,0.24993759543968247,0.2192217768961804,0.0005178072533816168,0.3269551137031545
cac2_nhp10,0.08412895257964884,0.25243191778426455,0.29495704520123617,0.2355710828555328,0.1324078694344359,0.0005031321448820231,0.2973151993164984,0.04949622083002925,0.36451122903019545,0.21128713757441017,0.22120216906244947,0.15315933838642087,0.00034390511649482657,0.29500698435636025
hst2_snf11,0.06766710399358956,0.29944329012112686,0.3234750478315992,0.16565489457896548,0.1425502411006371,0.0012094223740819307,0.2885151636848828,0.05315693945983521,0.2993888582546712,0.2549425663971743,0.22701226258811724,0.1637100843954876,0.0017892889047144548,0.3077282229884134
empty_sfh1,0.042668344842976394,0.19204472271943981,0.21929037181803984,0.2223728270212129,0.3217053254883436,0.0019184081099873711,0.37059389856035274,0.03208630425085922,0.1655860332756336,0.18154397329415486,0.266761358171082,0.34237447429677836,0.011647856711491957,0.3938136050173946
pyk1_med7,0.06027556019587095,0.21413419350408086,0.23893470994593138,0.26282037509897654,0.2227220852341021,0.0011130760210382171,0.33955977996206754,0.04282851373422676,0.19718845198939744,0.2782674262060501,0.2214592128742004,0.25911992461249544,0.0011364705836298397,0.3514661420560328
sir2_nut2,0.06459187792051359,0.258801511830642,0.2699681830737469,0.26450681246168745,0.13839289822662812,0.0037387164867818223,0.30921764152908854,0.07771691698010717,0.26437135712161985,0.28398517823815894,0.2038501703418041,0.16957561143727243,0.0005007658810374606,0.30352835711108955
btt1_ada2,0.05962301468875781,0.2544768928187009,0.25142283626569856,0.23422950889588892,0.19929254895590312,0.0009551983750508138,0.3231367542480902,0.0515601314763504,0.2959845693780469,0.23706443117815654,0.23342212541753002,0.18141765474783692,0.0005510878020792926,0.3141151237126706
srb7_gcn5,0.051134407005991936,0.19922635236099356,0.23035621066884987,0.21522623341449354,0.30238706097563134,0.001669735574039697,0.36050205653069967,0.04886751009598538,0.19535381059790988,0.26139027425131645,0.24217641570424936,0.2507298973049619,0.0014820920455770872,0.35071337938014624
empty_hat2,0.05130885107156575,0.2266514858961963,0.2944458397174217,0.21087192374256677,0.2155644833698922,0.0011574162023572046,0.33088627872144216,0.06902951255970369,0.28651769710139613,0.19589088539845742,0.270894484214458,0.17690488515498246,0.0007625355710024764,0.31463073414523246
sir2_sfh1,0.04790711146504852,0.177328289546539,0.27076115482447094,0.2628443906270765,0.2403860816255028,0.0007729719113621711,0.3532561367336474,0.04462214316304004,0.18301440630997184,0.2524591659104796,0.24873165569817107,0.2705960945760421,0.0005765343422954403,0.35991353646301283
hmt2_sfh1,0.10166527718667263,0.20622835230133232,0.22298130956786935,0.2800997185006732,0.188228866501379,0.00079647594207346,0.32134113895071054,0.05027923059734202,0.242447032990233,0.23326791493902505,0.21106044398189333,0.26137255477748267,0.0015728227140238964,0.3422169324991447
nhp10_sfh1,0.027004069274960383,0.06806714365266409,0.12843764340552416,0.2657120226716695,0.5079192429747246,0.002859878020457197,0.4525792657828436,0.02219576427320238,0.05870671679697031,0.16392687849053542,0.31547241221102196,0.4346004478504342,0.005097780377835645,0.44240977195743175
ada2_nhp6a,0.10254564094816958,0.2700981066527327,0.23802472189863635,0.21655927272604758,0.17045975204481567,0.0023125057295981712,0.2984609864936288,0.12100213402001646,0.32395181165883097,0.20848019775551657,0.10392354808249732,0.2423399493198585,0.0003023591632802105,0.28907920635902734
srb7_arp9,0.05675474392117633,0.2120298652860862,0.26849735966576765,0.23585452609538154,0.22584484943666847,0.0010186555949200267,0.3378658340892914,0.038034727763440614,0.20783907897628892,0.21941013977942425,0.30483196203759866,0.2293809333436856,0.0005031580995619127,0.35445639550292646
dpd4_eaf3,0.05663005976744582,0.2386603835817774,0.2836109956932511,0.19675015473458748,0.22354499405049838,0.0008034121724397517,0.3277614108908906,0.04263264080720252,0.2848532762682543,0.21997614928539427,0.24447328263034723,0.20755098537360084,0.0005136656352008811,0.32728538462864176
snf11_ldb7,0.01063145505056076,0.04920491792710368,0.15038735562246106,0.28194090830666085,0.5041997641912931,0.003635598901920482,0.46153991505239755,0.053874661599425874,0.22530650489037324,0.21977713608580826,0.24734390998008832,0.2512069530109238,0.0024908344333805163,0.34631064160183606
bre2_rpd3,0.06045783462057945,0.21550757181349847,0.3034048499698025,0.22950818868816986,0.1905213319546212,0.000600222953328435,0.3251326114861057,0.043005557124828384,0.16505755152819537,0.17077028660628754,0.22866235825896436,0.3913398597670325,0.001164386714691897,0.39482379602275036
esa1_vp16,0.057028614059749176,0.19844370594672858,0.3214020499923094,0.21978152359545036,0.20026295046509715,0.00308115594066536,0.33100713689734484,0.03999090468169705,0.16331794874924294,0.21122360995270983,0.26661581550590124,0.31768007327041403,0.0011716478400346838,0.38031302106488507
med4_eaf3,0.07401641421788875,0.21941206885410897,0.2558884621002037,0.24968431726421367,0.1997875403776978,0.0012111971858870048,0.3264925846124833,0.04178192040492883,0.2212229752497285,0.25244332222490906,0.22318951508219245,0.25867244836195946,0.0026898186762817156,0.3491167216821958
hmt2_med4,0.06286066718908213,0.23378393368743947,0.2538993514454807,0.22988628313912776,0.21803047096859743,0.0015392935702724995,0.3301514053887909,0.06949485412931651,0.25050213752613143,0.25956064596669,0.21526528886718851,0.20431661332902315,0.0008604601816503846,0.3195697214693459
srb7_tdh3,0.05570436102976743,0.2137065918970485,0.2952090857584585,0.18544206118152964,0.24905490218729387,0.0008829979459021236,0.3372979350624629,0.11453071743373595,0.2717786763191439,0.16141073773177408,0.23131754801876017,0.22053070011172324,0.00043162038486259255,0.31040481403002546
ies5_empty,0.09520854172658941,0.16782313595969064,0.28518846289898053,0.2518425553219389,0.19886914979317824,0.0010681542996221788,0.3277921569134703,0.033931162776015183,0.11815725730968994,0.2267006489049257,0.29039689309220784,0.31539009746593166,0.015423940451229698,0.3973470466451485
hos2_gapdh,0.06563521038633595,0.22985554855698004,0.2731062754474814,0.24695318157124366,0.18392613373341032,0.0005236503045485276,0.32217863294600824,0.024714755154196768,0.2715156336077799,0.20039297817011684,0.2818417312174055,0.22109304180474368,0.0004418600457573481,0.3434868930068559
swc5_nut2,0.05819137158006819,0.24447441662649277,0.28360237203259886,0.18622051479706309,0.22694461296667956,0.0005667119970976557,0.32585038813358375,0.015246600586603345,0.3112053285387287,0.22653560801232983,0.20417526329661392,0.23563312395071817,0.007204075615005992,0.3364793154758761
ada2_nut2,0.0706838789343738,0.27587810628388654,0.291756675348797,0.19592022315192667,0.16532871426305792,0.0004324020179580504,0.30151842765418324,0.06523656922632823,0.33567003518310307,0.20804714668056443,0.21342584095793843,0.17683143434852533,0.0007889736035404806,0.30047320811855005
pyk1_dpd4,0.10299324803612342,0.23324054437592975,0.23237141908558492,0.24738894950839768,0.18216812661806694,0.0018377123758972602,0.31114447134629236,0.0545777893546431,0.20912279243457813,0.2916192140092519,0.27041972653455143,0.1741000630555376,0.00016041461143778395,0.3286889607622965
vp16_cdc36,0.058333848308427465,0.2636835154035692,0.28933341182268946,0.2129487188858256,0.1744453690019091,0.001255136577579032,0.3121790935145652,0.04919271958009189,0.27673942009267416,0.1892186488415151,0.27624542799183055,0.20782399742539415,0.0007797860684940651,0.33130113168503467
sus1_empty,0.047812135926384544,0.27514587238920196,0.2924829747090476,0.18611225868868522,0.19804715688833044,0.0003996013983502791,0.31609074748834654,0.07753553084879113,0.21932615553961213,0.19066059029294313,0.30003715930096364,0.21136915511719082,0.0010714089004992108,0.3359417827142355
snf11_arp6,0.07628648987789327,0.3257468811060119,0.27268804405427527,0.18687419620285925,0.1379046618219153,0.000499726937045077,0.2836946913994324,0.0801216272828626,0.25920905180270953,0.25004895421568446,0.22885363648007395,0.18125181738407695,0.0005149128345925346,0.31049281476908147
nhp10_hat1,0.044550278895017836,0.08611180087643294,0.170285217503098,0.3194019506413983,0.37840698483214275,0.0012437672519102392,0.4149621233421351,0.010191873318610201,0.07647389935288057,0.2486210977388993,0.34417306625701516,0.31980879027227693,0.0007312730603178711,0.4127324028560602
med7_rpd3,0.06518564801761237,0.22345803383271906,0.2698155405684542,0.2390032840222496,0.20101935042598254,0.001518143132982321,0.32739529777217397,0.0510447509545761,0.23349280424832128,0.16295159858629846,0.29233566651965937,0.25950206814767485,0.0006731115434699964,0.3539681187554208
htl1_sfh1,0.040080991913614875,0.12694244613459166,0.21480919183298736,0.21440832254280298,0.3991212421024384,0.004637805473564694,0.4027799704580789,0.018698785876972584,0.13549381133208757,0.20634288269709586,0.2503282242974536,0.38706921806508204,0.0020670777313083087,0.4082537872193585
hos2_vp16,0.10409464802805074,0.25511787578593875,0.23577413784960002,0.19446545739701668,0.20863492138603373,0.0019129595533600382,0.30773814385530346,0.054806625680658666,0.25437232901970436,0.2394018344424197,0.20997197872978648,0.2408042309906926,0.0006430011367382355,0.3327891233914807
btt1_htl1,0.05909788944482025,0.15045449441924427,0.20759518295574184,0.21486749454110043,0.3546770876446862,0.013307850994407058,0.3850707070721156,0.03780640343742187,0.19440840868117076,0.20796059609316514,0.24111400600393862,0.3103812006252742,0.008329385159029397,0.3738347638822229
empty_hat1,0.05392885707808807,0.2159150496567957,0.25616167618549757,0.2023602544174659,0.27040030680224986,0.0012338558599029265,0.3461556673983861,0.04488950720482725,0.21956702929644756,0.24038189132821788,0.2747851648000389,0.2198516979821546,0.0005247093883138432,0.34381666360331253
cac2_empty,0.05022940409080031,0.22321004337404113,0.21333247186526286,0.17074832732151377,0.3421188916405166,0.00036086170786531256,0.3617714063100716,0.03388278324171841,0.207271817648575,0.23682624566759383,0.2962701386972833,0.22457538759237544,0.0011736271524540806,0.3534149158867692
bre2_htl1,0.03188820262408232,0.09281563321540154,0.13839087453551613,0.18151947033400723,0.5222734300827522,0.03311238920824048,0.4526873513800952,0.0544731433926247,0.15785739652480849,0.12501691030956402,0.2553126640674671,0.40595256427060095,0.0013873214349348392,0.40065372480048794
empty_swd3,0.28644162415998076,0.18753187419061298,0.173834250989181,0.16694134843953534,0.18392883579581928,0.001322066424870623,0.25405001382788733,0.06092247462792586,0.27599440865222624,0.2190795710296533,0.2814640034756313,0.16218868565465513,0.0003508565599080289,0.315579226650941
btt1_bre2,0.06125773330303555,0.20099867553477282,0.2738077369627593,0.2556386730680012,0.20618165454386234,0.002115526587568803,0.33583348853965544,0.04899243953632819,0.2544046869283266,0.22605132486669646,0.2702153779502812,0.19993220279725116,0.00040396792111639933,0.3312717316153071
pyk1_med4,0.06941022918276231,0.20243140256161463,0.18186787787996664,0.28933340022398524,0.2559198579877397,0.0010372321639314508,0.35186185025201705,0.03253304210194063,0.23794082230181815,0.28157680929969986,0.2054610127029687,0.24148437040656773,0.0010039431870048523,0.34120495379591703
cac2_sus1,0.048039421581375294,0.2563197191659727,0.31523893008453396,0.21198435485749295,0.16773167875576053,0.0006858955548644173,0.31387240524355475,0.039334328500222816,0.18658654911928305,0.19686959518088135,0.3264945419329021,0.24951566454605956,0.0011993207206510976,0.36626694672389226
rtt102_htl1,0.04681571435067878,0.17033196038246737,0.18988077682833934,0.2813155628748055,0.3109481434211784,0.0007078421425305666,0.3773388552944184,0.02047228193489468,0.12707819581268484,0.23440820728868303,0.3250453677794531,0.2923406427872169,0.0006553043970674049,0.3919528295518021
med4_bre2,0.03411961800798682,0.1232890982971745,0.149940742301324,0.2218658598601123,0.43284011238275166,0.03794456915065074,0.42997877968063136,0.0666397966837039,0.2189427690573915,0.20064534611113014,0.19307980987052376,0.3190127153749747,0.0016795629022760207,0.35484593812892884
ada2_ies5,0.09445667606331222,0.35001707003257615,0.3293194064149843,0.11837080646769314,0.10733434801346486,0.0005016930079693099,0.2565163084799043,0.06657776552472616,0.38931297205305093,0.2061724230916873,0.21668095084175884,0.12001226042702258,0.0012436280617542231,0.2768525503969376
dpd4_gcn5,0.07122350995677795,0.13718604602612564,0.22918717513460513,0.22313345998841466,0.33818818288221275,0.0010816260118637238,0.3747316625498213,0.03452156843078193,0.23190893475533725,0.26007639677687205,0.206252889434043,0.26615373806327247,0.001086472539693483,0.34869538736610967
mig1_dpd4,0.055345835678753355,0.16099003396073241,0.2704366852083293,0.23027911538437695,0.28029099638663424,0.0026573333811736634,0.3610216289975611,0.02287925714119577,0.1563925988026108,0.2108560041661954,0.2625411049523548,0.34672586187103804,0.0006051730666052931,0.3936653192584635
vp16_bre2,0.052843336069345694,0.25082801300892577,0.2788654030428533,0.21764974343965973,0.19873561740716025,0.0010778870320552227,0.32311999345750403,0.061525172308990114,0.2603746672764931,0.1885043102547481,0.24523570438335515,0.23738754317569125,0.006972602600722346,0.3367862266632045
cac2_pyk2,0.05507291002321701,0.2631537260271743,0.24952633572140231,0.2182653245000114,0.21334233598831032,0.000639367739884637,0.3247955076603825,0.03890987402511644,0.18936532990487057,0.21765401594195805,0.2735510890025571,0.27991916937155575,0.0006005217539420008,0.36685798786462726
rtt102_hos2,0.08574903291143535,0.23449107337812716,0.24940994012030632,0.21778914496213914,0.20989343831227916,0.002667370315712946,0.31994128476183403,0.033707886248304626,0.20825788901529843,0.2752404264634647,0.26269730473995884,0.21657144493431696,0.0035250485986564363,0.34724881127037915
sir2_hos2,0.1057007324304617,0.28809291445226026,0.2663907715238605,0.2167011982900658,0.12281048494075357,0.0003038983625979984,0.2805342119923118,0.034785244506624395,0.22996518671072724,0.2995843096044793,0.3205578061402406,0.11364256473766252,0.0014648883002658876,0.3218145606846267
sus1_hmt2,0.10163094476989215,0.1761715130263224,0.38225142606325674,0.174022367930782,0.16555767884958475,0.0003660693601620163,0.30382893302061864,0.07990094038893031,0.3375837751601552,0.14852782678500126,0.2323757757188864,0.200410544542951,0.001201137404075945,0.305630660154143
