,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin7_rep1,bin8_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,bin7_rep2,bin8_rep2
snf11_srb7,4419.0,4029.0,4254.0,6710.0,21299.0,81342.0,57342.0,15870.0,3036.0,3719.0,4351.0,4996.0,14036.0,34292.0,51076.0,31214.0
vp16_hmt2,4414.0,3385.0,4343.0,5650.0,3108.0,12973.0,65101.0,213550.0,2636.0,3021.0,2269.0,2334.0,1981.0,4363.0,16657.0,95242.0
hst2_arp6,4412.0,3278.0,2727.0,1794.0,189.0,98.0,215.0,733.0,2260.0,2981.0,1683.0,657.0,134.0,91.0,29.0,49.0
nhp10_arp6,4406.0,5938.0,3541.0,1073.0,326.0,186.0,123.0,154.0,5016.0,7473.0,6124.0,1765.0,330.0,95.0,171.0,80.0
hmt2_gcn5,4400.0,7056.0,7422.0,8028.0,918.0,391.0,428.0,859.0,3404.0,3422.0,4379.0,4743.0,1452.0,187.0,121.0,132.0
htl1_bre2,4366.0,4491.0,5323.0,7739.0,4774.0,2495.0,430.0,291.0,270.0,503.0,821.0,2812.0,6654.0,3721.0,1408.0,287.0
med4_sfh1,4349.0,2843.0,4507.0,4956.0,5840.0,45464.0,139565.0,84261.0,3624.0,3043.0,2747.0,3354.0,4617.0,18722.0,56857.0,65730.0
ies5_sus1,4344.0,3202.0,3540.0,4993.0,3306.0,8606.0,6915.0,875.0,1612.0,1882.0,2753.0,2209.0,2459.0,2296.0,2736.0,2138.0
vps71_dpd4,4341.0,4440.0,8987.0,16958.0,6153.0,1416.0,531.0,512.0,2712.0,3137.0,4451.0,7134.0,6117.0,1089.0,216.0,400.0
mig1_hos2,4338.0,1584.0,1359.0,1228.0,384.0,328.0,79.0,172.0,6962.0,3769.0,909.0,181.0,79.0,84.0,57.0,46.0
tdh3_sir2,4337.0,4455.0,2552.0,795.0,105.0,81.0,190.0,82.0,2315.0,1535.0,800.0,341.0,54.0,29.0,30.0,26.0
ada2_med4,4325.0,2289.0,3717.0,3758.0,12839.0,46225.0,21618.0,5823.0,2869.0,1886.0,1661.0,1745.0,9045.0,24990.0,24810.0,10843.0
gapdh_tdh3,4283.0,3840.0,2476.0,580.0,101.0,100.0,120.0,199.0,3362.0,1511.0,2068.0,858.0,390.0,44.0,50.0,73.0
gapdh_mig1,4279.0,4018.0,2099.0,866.0,205.0,118.0,87.0,114.0,5606.0,4989.0,2887.0,1080.0,268.0,112.0,50.0,65.0
ies5_vp16,4277.0,4643.0,4600.0,4214.0,3315.0,4647.0,4179.0,929.0,817.0,1453.0,1691.0,1555.0,1866.0,1329.0,1270.0,1077.0
sir2_nhp6a,4259.0,3535.0,1492.0,845.0,116.0,69.0,71.0,56.0,1717.0,1551.0,1079.0,881.0,194.0,31.0,35.0,31.0
btt1_swc5,4249.0,5196.0,20267.0,38000.0,17957.0,3519.0,1685.0,1679.0,1383.0,3270.0,7840.0,18638.0,22568.0,6005.0,2228.0,1323.0
vp16_vp16,4247.0,3781.0,4743.0,5741.0,3231.0,22542.0,96763.0,294280.0,3922.0,5035.0,3738.0,3258.0,3243.0,7757.0,26854.0,133196.0
hmt2_cdc36,4247.0,3494.0,2588.0,1683.0,68.0,98.0,296.0,86.0,3699.0,2758.0,3283.0,2454.0,83.0,63.0,43.0,73.0
hos2_dpd4,4246.0,4066.0,10551.0,20090.0,18525.0,42746.0,60110.0,27797.0,8222.0,6659.0,8213.0,12065.0,18654.0,24338.0,30894.0,17872.0
vp16_hat2,4234.0,3728.0,3763.0,3754.0,1823.0,10722.0,54949.0,186083.0,2218.0,1983.0,1873.0,1816.0,1751.0,4124.0,14125.0,79333.0
rtt102_pyk2,4229.0,4244.0,12196.0,32320.0,33217.0,13955.0,1594.0,1471.0,1370.0,2779.0,6143.0,15240.0,34379.0,16833.0,3443.0,1288.0
mig1_ldb7,4218.0,2629.0,1372.0,495.0,136.0,212.0,143.0,175.0,4919.0,4556.0,1705.0,781.0,229.0,72.0,207.0,84.0
srb7_empty,4204.0,5059.0,16398.0,54044.0,58273.0,29281.0,4077.0,2973.0,2904.0,4929.0,8309.0,20812.0,48577.0,29351.0,7570.0,2095.0
nhp10_ldb7,4168.0,6484.0,7605.0,2753.0,278.0,288.0,337.0,191.0,2100.0,4412.0,4102.0,4822.0,503.0,121.0,121.0,89.0
sir2_nhp10,4148.0,4325.0,2048.0,800.0,74.0,89.0,165.0,224.0,5551.0,4530.0,2404.0,1117.0,281.0,56.0,89.0,62.0
btt1_arp9,4126.0,4224.0,16649.0,35781.0,17090.0,2760.0,1140.0,1563.0,3837.0,5640.0,9990.0,22210.0,24436.0,6283.0,1241.0,750.0
empty_hhf2,4122.0,4721.0,8290.0,7131.0,824.0,278.0,241.0,447.0,4812.0,6451.0,9963.0,10309.0,3731.0,228.0,192.0,220.0
hat1_sfh1,4121.0,3781.0,3414.0,4131.0,1292.0,160.0,95.0,123.0,131.0,479.0,2591.0,3443.0,4116.0,684.0,87.0,50.0
vp16_sfh1,4111.0,4649.0,4722.0,3844.0,2533.0,14304.0,65520.0,229932.0,4370.0,4560.0,4549.0,4645.0,3792.0,4593.0,16049.0,91381.0
hhf2_swc5,4091.0,3435.0,2492.0,1136.0,91.0,161.0,86.0,102.0,3899.0,5498.0,1816.0,2440.0,203.0,66.0,64.0,67.0
hda1_btt1,4075.0,3281.0,2577.0,3303.0,410.0,113.0,144.0,100.0,5729.0,4072.0,3944.0,4219.0,1828.0,60.0,66.0,61.0
btt1_nut2,4068.0,5535.0,22675.0,48182.0,25510.0,6671.0,3811.0,3351.0,2643.0,3657.0,12038.0,27294.0,34595.0,11766.0,1650.0,1044.0
swc5_btt1,4055.0,4273.0,5617.0,7745.0,1778.0,1126.0,751.0,519.0,2076.0,3709.0,8422.0,9971.0,8384.0,1057.0,521.0,242.0
hat2_empty,4026.0,2647.0,4283.0,4386.0,1031.0,143.0,347.0,109.0,575.0,1363.0,1736.0,3376.0,1229.0,123.0,59.0,68.0
spp1_hmt2,4009.0,4110.0,10668.0,13527.0,2757.0,680.0,706.0,381.0,2106.0,4309.0,9264.0,13872.0,7190.0,485.0,604.0,621.0
med4_vp16,3997.0,3198.0,3541.0,4743.0,7500.0,49325.0,153706.0,89902.0,3045.0,3389.0,3281.0,3201.0,5075.0,18922.0,59025.0,78024.0
mig1_nhp6a,3972.0,1657.0,414.0,164.0,104.0,55.0,65.0,84.0,1453.0,982.0,164.0,79.0,33.0,31.0,34.0,17.0
srb7_hat1,3951.0,3924.0,15984.0,51617.0,60091.0,39817.0,5494.0,5768.0,3428.0,3040.0,6565.0,21319.0,54194.0,43003.0,15074.0,3381.0
pyk1_ldb7,3932.0,3776.0,2667.0,607.0,133.0,59.0,73.0,152.0,2285.0,2242.0,2747.0,1532.0,187.0,60.0,48.0,40.0
pyk2_swc5,3929.0,4457.0,3514.0,3559.0,321.0,134.0,95.0,92.0,1713.0,969.0,1079.0,979.0,320.0,37.0,63.0,40.0
hat2_dpd4,3912.0,4705.0,7620.0,9925.0,2271.0,680.0,545.0,435.0,1955.0,2672.0,4037.0,8806.0,3209.0,250.0,152.0,283.0
bre2_rpd3,3897.0,4611.0,6906.0,12894.0,6182.0,2106.0,981.0,985.0,1241.0,1707.0,3629.0,6366.0,8639.0,2848.0,882.0,217.0
empty_arp9,3879.0,3757.0,7441.0,8709.0,1157.0,335.0,335.0,204.0,3672.0,6629.0,9765.0,12090.0,3354.0,273.0,238.0,215.0
hmt2_rtt102,3862.0,1318.0,2453.0,1270.0,170.0,66.0,79.0,182.0,3806.0,3191.0,3967.0,2061.0,466.0,60.0,50.0,38.0
esa1_gcn5,3811.0,1421.0,2505.0,4518.0,6433.0,10968.0,2744.0,1081.0,1289.0,455.0,438.0,924.0,4694.0,7669.0,5086.0,1248.0
bre2_vp16,3787.0,3436.0,9805.0,20611.0,11120.0,2723.0,2188.0,1452.0,1791.0,2792.0,5961.0,11289.0,14252.0,4731.0,991.0,1618.0
tdh3_nhp10,3783.0,4112.0,3441.0,1106.0,142.0,174.0,95.0,89.0,3915.0,2462.0,2378.0,2174.0,350.0,53.0,136.0,70.0
empty_cac2,3774.0,3698.0,5320.0,6015.0,634.0,207.0,242.0,135.0,1706.0,2353.0,3488.0,3522.0,1544.0,88.0,115.0,62.0
btt1_pyk2,3768.0,6250.0,24601.0,50471.0,20819.0,3673.0,1426.0,1751.0,5567.0,7353.0,15464.0,31724.0,31555.0,7632.0,1134.0,1170.0
rtt102_med7,3768.0,3857.0,13550.0,38566.0,49545.0,25706.0,5675.0,3895.0,3576.0,2645.0,7916.0,21312.0,53852.0,30011.0,7902.0,3201.0
rtt102_vp16,3762.0,4279.0,21687.0,61168.0,65756.0,40523.0,10157.0,7801.0,5091.0,7248.0,11763.0,31321.0,72120.0,46511.0,15128.0,4054.0
snf11_sus1,3760.0,2272.0,3584.0,4147.0,15061.0,62984.0,49810.0,12056.0,1813.0,1767.0,2375.0,2304.0,8283.0,23617.0,33231.0,22823.0
hst2_gcn5,3744.0,1917.0,1809.0,987.0,292.0,115.0,66.0,217.0,1527.0,1842.0,3002.0,824.0,141.0,110.0,258.0,481.0
vp16_sus1,3742.0,3349.0,3318.0,3935.0,1650.0,8715.0,44571.0,126873.0,2077.0,2104.0,1538.0,1886.0,1965.0,3745.0,13020.0,69628.0
empty_rtt102,3741.0,4936.0,6915.0,9901.0,1319.0,461.0,340.0,444.0,4007.0,6587.0,6809.0,7957.0,2929.0,306.0,208.0,123.0
srb7_swc5,3729.0,3026.0,10377.0,31649.0,37804.0,24066.0,2932.0,3662.0,2502.0,2657.0,4080.0,10508.0,26605.0,19676.0,7733.0,1276.0
snf11_vp16,3720.0,2182.0,2733.0,4136.0,18123.0,69652.0,66314.0,15414.0,3366.0,3273.0,3012.0,3594.0,11430.0,31582.0,49461.0,34460.0
nhp10_htl1,3703.0,5018.0,4873.0,2135.0,244.0,249.0,278.0,102.0,1949.0,2394.0,1706.0,1332.0,234.0,81.0,76.0,71.0
mig1_tdh3,3689.0,1198.0,547.0,149.0,70.0,78.0,207.0,65.0,3744.0,1971.0,555.0,76.0,46.0,46.0,41.0,40.0
hmt2_eaf3,3674.0,3151.0,3247.0,1516.0,75.0,143.0,156.0,92.0,2703.0,4906.0,2773.0,3136.0,468.0,61.0,49.0,68.0
empty_rpd3,3650.0,4566.0,6974.0,5952.0,918.0,394.0,561.0,284.0,1803.0,4500.0,5338.0,6560.0,2642.0,305.0,359.0,156.0
btt1_hmt2,3636.0,8007.0,28527.0,63895.0,32346.0,6517.0,2008.0,2501.0,3533.0,3108.0,15264.0,38182.0,48668.0,12944.0,2208.0,1525.0
bre2_lge1,3633.0,4685.0,14848.0,30767.0,17597.0,5344.0,2113.0,1250.0,2302.0,3902.0,7463.0,14285.0,22644.0,7132.0,2062.0,1415.0
med7_dpd4,3624.0,5103.0,26178.0,74062.0,55215.0,21390.0,3858.0,3036.0,2706.0,5378.0,14186.0,31925.0,55372.0,24834.0,6949.0,2367.0
empty_ada2,3611.0,4581.0,10254.0,10427.0,1642.0,463.0,634.0,646.0,3234.0,8110.0,12444.0,12052.0,4996.0,575.0,304.0,287.0
med4_hat2,3604.0,1464.0,1611.0,2519.0,3928.0,28473.0,86116.0,45416.0,1713.0,2010.0,1326.0,1113.0,2095.0,7056.0,24413.0,29907.0
gapdh_ada2,3576.0,2300.0,1637.0,1237.0,97.0,125.0,92.0,117.0,6886.0,7004.0,3836.0,1832.0,300.0,99.0,90.0,62.0
srb7_cdc36,3572.0,2404.0,2697.0,13773.0,14050.0,9025.0,2321.0,1124.0,568.0,737.0,1959.0,4822.0,15579.0,9788.0,2939.0,1248.0
gapdh_ies5,3567.0,4125.0,2962.0,1389.0,207.0,127.0,150.0,186.0,7630.0,4997.0,7387.0,3489.0,1588.0,86.0,85.0,75.0
sir2_htl1,3565.0,2490.0,1483.0,617.0,103.0,75.0,122.0,169.0,1870.0,2770.0,1900.0,1012.0,261.0,47.0,49.0,56.0
hmt2_hos2,3554.0,3193.0,2296.0,843.0,76.0,136.0,86.0,85.0,3211.0,3445.0,3397.0,2720.0,351.0,50.0,53.0,53.0
swc5_swc5,3528.0,4757.0,8268.0,17539.0,5004.0,1599.0,631.0,652.0,1516.0,3000.0,6026.0,11893.0,10863.0,1847.0,268.0,236.0
swc5_eaf3,3525.0,3460.0,11158.0,18202.0,5580.0,975.0,845.0,1156.0,1923.0,2716.0,8332.0,12082.0,9414.0,1523.0,1024.0,520.0
ies5_gapdh,3523.0,4237.0,3612.0,4561.0,2349.0,2854.0,1017.0,1791.0,2941.0,3481.0,4063.0,3367.0,2845.0,3265.0,2280.0,1786.0
vp16_hat1,3518.0,2604.0,3637.0,3310.0,2777.0,14680.0,62921.0,218632.0,4352.0,5896.0,4323.0,4386.0,3228.0,5497.0,18820.0,101489.0
pyk1_eaf3,3500.0,1371.0,1845.0,1118.0,184.0,57.0,75.0,57.0,977.0,1807.0,1888.0,427.0,125.0,31.0,25.0,34.0
btt1_btt1,3500.0,4872.0,15193.0,33060.0,12415.0,2193.0,1724.0,2829.0,3526.0,3984.0,11484.0,22791.0,24715.0,6073.0,1088.0,1142.0
srb7_sus1,3481.0,3112.0,9441.0,34806.0,49825.0,49004.0,6090.0,5088.0,2957.0,3814.0,5984.0,15165.0,37206.0,39432.0,15900.0,3488.0
med4_pyk2,3470.0,1721.0,2694.0,2135.0,3217.0,24682.0,75170.0,46867.0,1136.0,1709.0,1373.0,1137.0,1769.0,7183.0,22331.0,29955.0
sir2_arp6,3469.0,2957.0,974.0,211.0,63.0,66.0,67.0,64.0,5626.0,4489.0,4479.0,1816.0,342.0,81.0,47.0,120.0
snf11_lge1,3460.0,3906.0,3526.0,6082.0,26926.0,98237.0,70653.0,17933.0,5516.0,2989.0,3003.0,3030.0,14560.0,39936.0,60802.0,34552.0
vps71_med4,3450.0,2091.0,5846.0,12754.0,5530.0,1407.0,579.0,879.0,1313.0,2024.0,3122.0,4528.0,4749.0,1654.0,630.0,639.0
hst2_rpd3,3428.0,2147.0,2082.0,701.0,194.0,328.0,275.0,127.0,2591.0,3021.0,2375.0,1123.0,200.0,84.0,63.0,63.0
empty_htl1,3425.0,3427.0,4206.0,2577.0,376.0,131.0,104.0,150.0,1183.0,1669.0,2516.0,2864.0,857.0,99.0,102.0,95.0
vp16_swc5,3409.0,3165.0,2591.0,2165.0,1439.0,9136.0,46054.0,142291.0,1427.0,1587.0,1408.0,1324.0,1353.0,3021.0,11425.0,64564.0
cac2_lge1,3406.0,6826.0,20640.0,42103.0,16432.0,3360.0,1847.0,2088.0,7944.0,13109.0,19552.0,28978.0,32015.0,7435.0,2673.0,1763.0
snf11_gapdh,3400.0,2004.0,2084.0,3979.0,18869.0,68261.0,41743.0,10801.0,2580.0,2767.0,3129.0,2125.0,11194.0,29728.0,40636.0,24721.0
tdh3_vps71,3393.0,3578.0,3061.0,846.0,66.0,79.0,42.0,173.0,2326.0,2108.0,1473.0,927.0,257.0,82.0,35.0,47.0
esa1_gapdh,3380.0,2497.0,7157.0,17078.0,20928.0,9329.0,1453.0,1172.0,1125.0,2025.0,2868.0,7919.0,19209.0,14186.0,4120.0,1340.0
nhp10_arp9,3378.0,3256.0,4004.0,1223.0,238.0,153.0,289.0,240.0,5216.0,6776.0,8139.0,3873.0,1055.0,221.0,333.0,93.0
srb7_rpd3,3334.0,2771.0,10455.0,34070.0,46203.0,36501.0,5010.0,3335.0,2163.0,4575.0,6617.0,17396.0,40957.0,34590.0,10358.0,2545.0
nhp10_nhp10,3325.0,2592.0,2409.0,437.0,76.0,79.0,47.0,57.0,2227.0,898.0,922.0,484.0,93.0,28.0,24.0,27.0
sus1_dpd4,3297.0,2327.0,2666.0,3231.0,14580.0,65070.0,55388.0,16275.0,5869.0,3831.0,3230.0,2583.0,10221.0,33899.0,38715.0,24723.0
swc5_sfh1,3290.0,7778.0,19753.0,37129.0,9169.0,1218.0,1277.0,1695.0,3963.0,4847.0,10978.0,18181.0,15624.0,1704.0,727.0,491.0
sir2_hhf2,3289.0,3709.0,3516.0,728.0,180.0,171.0,162.0,198.0,12981.0,9716.0,5275.0,3675.0,683.0,136.0,201.0,106.0
rtt102_ldb7,3281.0,3556.0,16066.0,34884.0,15004.0,3388.0,1101.0,1272.0,1917.0,2953.0,7877.0,17382.0,17078.0,5095.0,891.0,575.0
mig1_rtt102,3278.0,1315.0,236.0,142.0,70.0,102.0,47.0,121.0,5025.0,2755.0,901.0,137.0,51.0,42.0,43.0,86.0
vps71_gapdh,3270.0,2495.0,4639.0,8089.0,3709.0,920.0,271.0,1009.0,1443.0,1317.0,2188.0,2859.0,3203.0,1086.0,160.0,111.0
ada2_vp16,3263.0,1412.0,2696.0,4766.0,12689.0,38488.0,15580.0,4667.0,1599.0,3798.0,4047.0,3228.0,7555.0,19005.0,17330.0,6673.0
med7_med4,3256.0,2377.0,3924.0,9837.0,21466.0,28184.0,3755.0,3546.0,1074.0,2455.0,2324.0,4460.0,15172.0,20884.0,10221.0,2604.0
nut2_srb7,3252.0,2396.0,3436.0,4964.0,15783.0,67266.0,38673.0,10982.0,2894.0,2392.0,2349.0,2500.0,7378.0,22260.0,28177.0,15207.0
sus1_pyk1,3249.0,3711.0,2515.0,2596.0,1420.0,6345.0,3991.0,837.0,4953.0,2828.0,1957.0,2109.0,1511.0,2653.0,3225.0,2370.0
ies5_swc5,3243.0,4239.0,3938.0,3365.0,1474.0,2267.0,1125.0,461.0,688.0,3176.0,1919.0,2361.0,1876.0,1076.0,1658.0,632.0
med4_srb7,3223.0,2438.0,3025.0,3157.0,6698.0,44308.0,143080.0,80387.0,2878.0,2449.0,2669.0,2727.0,4446.0,14805.0,44067.0,55336.0
ada2_lge1,3220.0,1554.0,2323.0,3772.0,14278.0,51135.0,22415.0,5045.0,2614.0,1957.0,1706.0,2637.0,11372.0,32231.0,30418.0,11260.0
btt1_cdc36,3206.0,4593.0,16661.0,36683.0,16477.0,3311.0,2062.0,951.0,1498.0,1802.0,6184.0,14294.0,16036.0,3330.0,998.0,729.0
ies5_srb7,3200.0,3578.0,3207.0,4429.0,3354.0,6453.0,2637.0,293.0,3338.0,4442.0,4449.0,4113.0,4673.0,4641.0,2916.0,1757.0
vps71_bre2,3184.0,3635.0,4300.0,8797.0,3163.0,593.0,749.0,396.0,1009.0,870.0,1845.0,1939.0,2741.0,579.0,497.0,314.0
hst2_btt1,3150.0,2778.0,1750.0,782.0,106.0,90.0,46.0,49.0,1570.0,1799.0,1913.0,756.0,188.0,104.0,44.0,34.0
mig1_ada2,3144.0,1270.0,864.0,1414.0,1095.0,510.0,169.0,94.0,2523.0,2660.0,896.0,886.0,1348.0,507.0,201.0,99.0
pyk2_ies5,3123.0,1415.0,4557.0,2421.0,316.0,69.0,75.0,110.0,756.0,2020.0,1517.0,1053.0,292.0,134.0,37.0,36.0
med4_hat1,3117.0,3197.0,2696.0,3863.0,6563.0,44417.0,147923.0,85621.0,3125.0,2518.0,3007.0,2804.0,5236.0,18318.0,60785.0,75941.0
snf11_rpd3,3103.0,914.0,1503.0,2934.0,10273.0,48182.0,37343.0,10404.0,1690.0,1092.0,1201.0,1645.0,6100.0,21664.0,31137.0,18297.0
hda1_DAM,3103.0,2360.0,1945.0,1871.0,171.0,74.0,37.0,42.0,1162.0,757.0,932.0,688.0,60.0,72.0,12.0,28.0
mig1_cdc36,3086.0,1194.0,433.0,634.0,173.0,233.0,39.0,65.0,4266.0,1497.0,421.0,184.0,118.0,95.0,76.0,32.0
swc5_hat2,3066.0,4649.0,9864.0,18132.0,4587.0,1237.0,789.0,795.0,2958.0,3396.0,8263.0,14965.0,12897.0,2567.0,980.0,762.0
mig1_gcn5,3052.0,1444.0,1093.0,1655.0,413.0,222.0,55.0,105.0,2890.0,1542.0,1712.0,1132.0,825.0,340.0,841.0,430.0
vp16_med7,3042.0,2174.0,3059.0,4024.0,2083.0,14849.0,77654.0,242769.0,2167.0,2377.0,2154.0,2524.0,2032.0,3816.0,14086.0,74656.0
empty_nhp6a,3038.0,3358.0,3768.0,3885.0,412.0,263.0,192.0,188.0,2416.0,3073.0,3340.0,3636.0,1169.0,157.0,115.0,81.0
hat2_gapdh,3033.0,1931.0,2548.0,4138.0,625.0,569.0,186.0,90.0,745.0,1929.0,3037.0,3448.0,2007.0,414.0,168.0,101.0
bre2_hat1,3010.0,4073.0,9920.0,17829.0,11249.0,2889.0,1142.0,885.0,1857.0,3823.0,5228.0,10476.0,13810.0,3951.0,468.0,450.0
hhf2_rtt102,3001.0,2559.0,1740.0,614.0,58.0,164.0,63.0,89.0,3671.0,3285.0,3248.0,1445.0,210.0,46.0,46.0,74.0
pyk2_DAM,2997.0,2045.0,1816.0,473.0,91.0,57.0,52.0,59.0,3768.0,2866.0,2272.0,1196.0,109.0,47.0,40.0,40.0
rtt102_hat1,2995.0,3229.0,13013.0,39562.0,47147.0,22734.0,3515.0,2644.0,1897.0,2111.0,7144.0,15984.0,39321.0,23898.0,6325.0,1300.0
ies5_empty,2992.0,2922.0,2993.0,4471.0,3360.0,6884.0,3771.0,1090.0,3521.0,1597.0,1416.0,2072.0,2513.0,2488.0,2421.0,361.0
pyk1_swc5,2988.0,2859.0,3216.0,877.0,123.0,56.0,56.0,77.0,2128.0,1921.0,1763.0,930.0,261.0,51.0,43.0,34.0
sus1_srb7,2976.0,2055.0,2640.0,2066.0,7058.0,29962.0,20284.0,8116.0,1891.0,2005.0,1661.0,1180.0,5104.0,16517.0,24117.0,15267.0
hhf2_sfh1,2975.0,4158.0,2741.0,1390.0,343.0,188.0,358.0,143.0,8591.0,6436.0,5211.0,3765.0,719.0,108.0,81.0,131.0
gapdh_hos1,2970.0,3104.0,2774.0,877.0,133.0,59.0,58.0,62.0,3335.0,3006.0,3051.0,966.0,347.0,64.0,46.0,39.0
ies5_med7,2959.0,4428.0,3396.0,5243.0,2792.0,5521.0,3213.0,1978.0,1975.0,2977.0,2248.0,3341.0,2965.0,3586.0,3247.0,1110.0
htl1_dpd4,2945.0,5255.0,19370.0,60739.0,67381.0,31726.0,6195.0,3327.0,2484.0,5041.0,13523.0,35638.0,76134.0,41410.0,12441.0,3262.0
med7_mig1,2928.0,3071.0,10211.0,21140.0,10783.0,4477.0,827.0,628.0,1477.0,1398.0,3256.0,5026.0,6771.0,2954.0,846.0,465.0
ada2_sfh1,2925.0,1204.0,1894.0,4200.0,12324.0,40290.0,13435.0,2980.0,1090.0,1584.0,1860.0,1960.0,9663.0,23641.0,19386.0,6951.0
btt1_hat2,2921.0,8329.0,33716.0,67576.0,33162.0,7522.0,3507.0,2788.0,5696.0,7004.0,15557.0,31521.0,42375.0,10937.0,1662.0,1145.0
hhf2_eaf3,2911.0,2286.0,2541.0,619.0,82.0,50.0,65.0,46.0,2518.0,1398.0,1229.0,348.0,106.0,36.0,39.0,29.0
btt1_ies5,2910.0,4570.0,24119.0,52034.0,28745.0,7383.0,3809.0,1551.0,1305.0,5454.0,10670.0,28458.0,33347.0,9588.0,2574.0,1478.0
nhp10_hos1,2898.0,3557.0,4225.0,173.0,63.0,81.0,62.0,76.0,1998.0,2132.0,2157.0,2494.0,569.0,50.0,44.0,40.0
empty_arp6,2884.0,2208.0,4436.0,2765.0,424.0,181.0,116.0,104.0,2417.0,1591.0,3747.0,5045.0,1458.0,93.0,126.0,176.0
btt1_rpd3,2878.0,7567.0,25184.0,58139.0,28726.0,5358.0,2555.0,1890.0,4179.0,6448.0,16243.0,28229.0,39754.0,10651.0,2013.0,1115.0
swc5_rpd3,2856.0,4483.0,10512.0,20108.0,6166.0,1236.0,1075.0,2242.0,530.0,962.0,3016.0,5176.0,5833.0,1039.0,257.0,294.0
hst2_mig1,2849.0,2070.0,1381.0,286.0,185.0,97.0,297.0,264.0,4872.0,5193.0,3282.0,683.0,181.0,112.0,83.0,168.0
swc5_vp16,2848.0,4465.0,14896.0,24785.0,8785.0,1743.0,1790.0,1486.0,2350.0,5206.0,6818.0,13068.0,12282.0,2941.0,860.0,610.0
arp9_arp9,2845.0,1388.0,2432.0,2475.0,518.0,140.0,71.0,52.0,1373.0,630.0,1270.0,1890.0,1122.0,242.0,135.0,155.0
tdh3_eaf5,2833.0,2328.0,2339.0,756.0,126.0,113.0,95.0,97.0,6184.0,6481.0,4992.0,3687.0,681.0,97.0,110.0,68.0
vps71_empty,2819.0,2262.0,6095.0,12098.0,4999.0,1541.0,1164.0,542.0,1763.0,1565.0,4458.0,6564.0,7625.0,2436.0,511.0,833.0
nut2_gapdh,2806.0,2862.0,2796.0,5238.0,14095.0,51100.0,27719.0,7885.0,1735.0,2673.0,2797.0,3741.0,10488.0,26331.0,30564.0,13370.0
sir2_snf11,2804.0,2171.0,1889.0,822.0,154.0,233.0,268.0,111.0,2215.0,2171.0,1719.0,1197.0,369.0,95.0,128.0,175.0
nhp10_sir2,2792.0,1996.0,2031.0,704.0,28.0,42.0,35.0,63.0,1238.0,626.0,208.0,248.0,32.0,32.0,27.0,30.0
nhp10_esa1,2783.0,3935.0,1956.0,331.0,112.0,86.0,92.0,78.0,4613.0,4562.0,3290.0,3316.0,244.0,46.0,44.0,44.0
vp16_eaf3,2780.0,2338.0,2934.0,3118.0,1735.0,10533.0,48931.0,161073.0,1940.0,2565.0,2274.0,1984.0,1426.0,3439.0,11473.0,65454.0
hhf2_cac2,2778.0,3419.0,2567.0,651.0,74.0,78.0,88.0,88.0,4864.0,5209.0,4772.0,1278.0,326.0,69.0,55.0,76.0
ies5_tdh3,2778.0,3788.0,3740.0,4877.0,2492.0,3015.0,1848.0,801.0,1509.0,753.0,1357.0,1399.0,1500.0,1426.0,1535.0,1058.0
hst2_nhp6a,2773.0,3172.0,1414.0,540.0,118.0,147.0,113.0,100.0,1656.0,3155.0,1024.0,801.0,87.0,58.0,48.0,23.0
vps71_hmt2,2749.0,2721.0,5099.0,11936.0,4882.0,1366.0,1285.0,1192.0,1450.0,1578.0,2921.0,5543.0,6501.0,2915.0,881.0,418.0
hhf2_btt1,2746.0,3238.0,2620.0,1155.0,379.0,163.0,89.0,109.0,4807.0,4269.0,6029.0,2113.0,492.0,70.0,70.0,64.0
rtt102_hat2,2731.0,3236.0,8254.0,20309.0,21839.0,9009.0,2184.0,1294.0,1595.0,1223.0,5669.0,15604.0,32136.0,18389.0,4282.0,1221.0
esa1_vp16,2727.0,2014.0,3720.0,9449.0,13031.0,8202.0,2553.0,1573.0,2311.0,1437.0,2070.0,5365.0,10675.0,10590.0,3445.0,936.0
rtt102_snf11,2723.0,1864.0,6397.0,21116.0,29770.0,19497.0,2800.0,1599.0,1473.0,1501.0,3702.0,9772.0,22398.0,19861.0,5715.0,2134.0
hda1_med7,2703.0,1920.0,950.0,1834.0,248.0,392.0,78.0,69.0,3326.0,4821.0,2823.0,2580.0,904.0,52.0,41.0,63.0
swc5_empty,2693.0,5158.0,13442.0,21067.0,4453.0,779.0,658.0,1042.0,2636.0,2306.0,8065.0,11353.0,9349.0,795.0,233.0,213.0
cac2_sfh1,2687.0,1681.0,6831.0,12571.0,3112.0,446.0,584.0,548.0,419.0,2622.0,4649.0,10015.0,9857.0,1693.0,298.0,177.0
med4_nut2,2677.0,2440.0,2811.0,2914.0,4877.0,40727.0,129161.0,83617.0,2498.0,2631.0,2339.0,2614.0,3485.0,12131.0,41573.0,52603.0
srb7_hmt2,2669.0,2558.0,9234.0,32918.0,42897.0,27382.0,6091.0,4118.0,1532.0,2389.0,4047.0,15764.0,41195.0,31265.0,9866.0,2919.0
vp16_hhf2,2649.0,1674.0,1606.0,1504.0,369.0,1105.0,4950.0,17178.0,3115.0,2215.0,2953.0,1746.0,1740.0,931.0,3139.0,15746.0
