,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin7_rep1,bin8_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,bin7_rep2,bin8_rep2
hos2_swd3,752.0,508.0,457.0,669.0,555.0,1227.0,937.0,690.0,211.0,428.0,172.0,210.0,1076.0,1206.0,90.0,1156.0
swc5_cdc36,751.0,1181.0,1112.0,749.0,426.0,24.0,12.0,51.0,147.0,343.0,200.0,202.0,334.0,210.0,34.0,70.0
hos2_sus1,750.0,395.0,562.0,585.0,1491.0,1684.0,2004.0,1043.0,239.0,228.0,324.0,221.0,1335.0,2911.0,2642.0,1615.0
hst2_spp1,750.0,385.0,341.0,398.0,243.0,332.0,7.0,5.0,7.0,63.0,36.0,19.0,43.0,12.0,10.0,20.0
vps71_eaf3,750.0,1182.0,825.0,819.0,380.0,50.0,40.0,46.0,1110.0,1420.0,986.0,956.0,2018.0,270.0,407.0,670.0
ies5_spp1,749.0,638.0,456.0,754.0,1331.0,1064.0,724.0,21.0,21.0,189.0,110.0,168.0,987.0,413.0,355.0,229.0
nhp6a_hat1,749.0,289.0,348.0,230.0,124.0,30.0,25.0,74.0,602.0,265.0,249.0,213.0,272.0,767.0,432.0,70.0
ada2_swc5,744.0,477.0,666.0,1052.0,6122.0,14417.0,10437.0,1331.0,537.0,250.0,453.0,849.0,11524.0,31721.0,16786.0,4536.0
med4_hat2,744.0,574.0,746.0,932.0,3637.0,10842.0,22842.0,22119.0,574.0,717.0,653.0,700.0,6341.0,30057.0,58008.0,55539.0
snf11_rpd3,741.0,901.0,636.0,1148.0,7197.0,23346.0,29494.0,9641.0,479.0,849.0,656.0,866.0,12255.0,51028.0,40137.0,15088.0
hmt2_cdc36,739.0,1852.0,1293.0,1155.0,470.0,47.0,49.0,31.0,797.0,617.0,658.0,461.0,107.0,173.0,80.0,77.0
arp9_DAM,738.0,306.0,577.0,228.0,151.0,23.0,18.0,70.0,313.0,433.0,383.0,442.0,173.0,92.0,208.0,379.0
ies5_eaf3,738.0,759.0,1326.0,2049.0,3472.0,1801.0,98.0,267.0,568.0,1070.0,1003.0,1414.0,5996.0,5348.0,1929.0,462.0
sir2_swd3,736.0,145.0,760.0,300.0,83.0,8.0,13.0,6.0,5.0,9.0,7.0,9.0,16.0,23.0,16.0,17.0
hat1_nhp6a,736.0,304.0,230.0,200.0,88.0,3.0,8.0,5.0,155.0,68.0,70.0,41.0,192.0,14.0,7.0,78.0
bre2_hhf2,735.0,403.0,1248.0,864.0,538.0,30.0,31.0,99.0,794.0,1429.0,988.0,670.0,981.0,462.0,47.0,66.0
nut2_pyk2,735.0,345.0,1263.0,2931.0,7179.0,1879.0,478.0,180.0,495.0,657.0,1309.0,3070.0,16712.0,7878.0,1376.0,548.0
pyk2_hat2,732.0,982.0,1632.0,861.0,211.0,62.0,61.0,69.0,865.0,1028.0,1058.0,785.0,636.0,119.0,126.0,141.0
hst2_pyk2,730.0,634.0,1178.0,701.0,240.0,27.0,20.0,25.0,823.0,635.0,445.0,196.0,317.0,58.0,111.0,48.0
ies5_vp16,729.0,730.0,862.0,1098.0,1502.0,2764.0,4249.0,5299.0,412.0,441.0,479.0,794.0,2810.0,6601.0,11149.0,15352.0
med7_vp16,729.0,697.0,1505.0,3008.0,10135.0,20804.0,16939.0,3401.0,476.0,955.0,1064.0,2058.0,20695.0,56252.0,43060.0,12164.0
sir2_hst2,725.0,1670.0,1105.0,805.0,256.0,26.0,22.0,28.0,678.0,687.0,831.0,429.0,334.0,198.0,214.0,53.0
eaf5_srb7,724.0,1179.0,1555.0,2544.0,5700.0,8564.0,3361.0,645.0,295.0,474.0,652.0,1484.0,10412.0,22293.0,8352.0,2068.0
esa1_esa1,719.0,363.0,961.0,1756.0,2122.0,225.0,28.0,30.0,60.0,244.0,621.0,993.0,3407.0,1047.0,204.0,937.0
nut2_med4,717.0,660.0,1112.0,1679.0,8201.0,23882.0,25888.0,11984.0,636.0,607.0,707.0,1324.0,17166.0,56561.0,60113.0,23637.0
htl1_rpd3,717.0,1718.0,4109.0,5748.0,9473.0,927.0,440.0,200.0,669.0,1814.0,2584.0,5464.0,12045.0,2130.0,661.0,945.0
sus1_hat1,717.0,344.0,476.0,1197.0,3766.0,9459.0,3657.0,1778.0,251.0,659.0,597.0,935.0,8492.0,23769.0,14341.0,2167.0
spp1_snf11,716.0,418.0,898.0,1884.0,5310.0,3114.0,1494.0,594.0,113.0,636.0,1017.0,1132.0,6194.0,4490.0,1723.0,951.0
htl1_spp1,710.0,997.0,2138.0,3353.0,4723.0,371.0,57.0,107.0,349.0,435.0,1930.0,2033.0,6680.0,829.0,249.0,186.0
snf11_esa1,707.0,617.0,717.0,405.0,1934.0,4357.0,4901.0,1673.0,257.0,283.0,228.0,264.0,2569.0,11105.0,8401.0,3090.0
htl1_vp16,707.0,523.0,904.0,2488.0,13886.0,25497.0,26682.0,11421.0,568.0,728.0,791.0,1525.0,19500.0,58944.0,47357.0,27852.0
htl1_eaf3,706.0,775.0,2690.0,5702.0,10832.0,1307.0,143.0,177.0,372.0,1151.0,2072.0,4971.0,16631.0,3018.0,1033.0,548.0
rtt102_spp1,702.0,1257.0,2695.0,5095.0,10934.0,1496.0,410.0,248.0,819.0,1247.0,2699.0,5306.0,18870.0,2871.0,1633.0,572.0
snf11_hat1,701.0,552.0,901.0,2045.0,17279.0,38114.0,37123.0,9289.0,735.0,614.0,868.0,1542.0,27913.0,68345.0,50128.0,17119.0
ada2_hat1,701.0,465.0,818.0,1587.0,9705.0,24632.0,17830.0,1996.0,713.0,664.0,645.0,1164.0,17007.0,46723.0,25720.0,6471.0
ies5_hat2,694.0,1055.0,1804.0,1588.0,3676.0,1114.0,215.0,117.0,1216.0,1357.0,1315.0,2305.0,8202.0,5410.0,3137.0,628.0
rtt102_swd3,692.0,820.0,1507.0,2818.0,6897.0,1112.0,121.0,90.0,237.0,512.0,892.0,2562.0,10021.0,2947.0,1364.0,639.0
arp6_DAM,690.0,370.0,395.0,301.0,308.0,3.0,9.0,23.0,214.0,47.0,128.0,145.0,697.0,366.0,321.0,16.0
hst2_hmt2,689.0,780.0,851.0,581.0,1399.0,85.0,40.0,54.0,333.0,630.0,628.0,298.0,188.0,285.0,92.0,107.0
med7_cac2,686.0,366.0,819.0,1113.0,973.0,109.0,210.0,61.0,371.0,394.0,1419.0,1470.0,2569.0,623.0,694.0,728.0
ies5_med7,686.0,800.0,927.0,1428.0,4289.0,4304.0,4637.0,2010.0,688.0,560.0,613.0,771.0,4676.0,11589.0,10750.0,1831.0
med4_ada2,686.0,247.0,382.0,371.0,1397.0,5408.0,12945.0,13770.0,197.0,234.0,270.0,320.0,1968.0,8242.0,22711.0,22962.0
sir2_arp6,682.0,474.0,683.0,378.0,115.0,43.0,37.0,28.0,396.0,481.0,543.0,199.0,186.0,85.0,68.0,72.0
ada2_vp16,679.0,582.0,796.0,1428.0,6094.0,21432.0,19831.0,7848.0,1054.0,731.0,733.0,1026.0,17186.0,63126.0,55940.0,22308.0
ldb7_hat2,677.0,730.0,655.0,624.0,2696.0,2301.0,271.0,508.0,182.0,201.0,453.0,1061.0,11910.0,15982.0,2204.0,223.0
nhp10_spp1,676.0,1550.0,2622.0,1495.0,445.0,78.0,68.0,71.0,1033.0,1665.0,1158.0,1195.0,965.0,275.0,158.0,173.0
gcn5_gapdh,676.0,957.0,2152.0,2655.0,1122.0,74.0,48.0,49.0,906.0,1427.0,1642.0,1470.0,3247.0,648.0,226.0,175.0
sus1_hmt2,670.0,280.0,503.0,1212.0,5118.0,9626.0,3593.0,531.0,115.0,142.0,307.0,572.0,6952.0,9522.0,3061.0,1091.0
swc5_spp1,669.0,1088.0,1114.0,802.0,329.0,103.0,88.0,82.0,629.0,955.0,850.0,420.0,601.0,324.0,75.0,57.0
mig1_rtt102,667.0,438.0,360.0,94.0,100.0,23.0,24.0,40.0,307.0,126.0,320.0,35.0,96.0,58.0,92.0,53.0
hos1_ies5,666.0,1145.0,749.0,637.0,141.0,51.0,38.0,53.0,690.0,1255.0,502.0,482.0,552.0,257.0,128.0,72.0
empty_snf11,665.0,1021.0,857.0,2926.0,9065.0,4118.0,1786.0,480.0,697.0,1198.0,972.0,2138.0,10694.0,8610.0,2887.0,1059.0
mig1_esa1,663.0,223.0,169.0,136.0,88.0,47.0,17.0,12.0,117.0,63.0,50.0,10.0,68.0,32.0,24.0,66.0
vps71_cac2,663.0,934.0,399.0,276.0,46.0,17.0,21.0,21.0,519.0,359.0,144.0,394.0,356.0,47.0,40.0,50.0
hos2_DAM,659.0,512.0,776.0,1142.0,1595.0,2710.0,1393.0,687.0,721.0,953.0,799.0,1035.0,3774.0,5599.0,4058.0,2435.0
ies5_nut2,655.0,554.0,820.0,932.0,3157.0,1132.0,266.0,420.0,141.0,412.0,524.0,813.0,3218.0,2898.0,4489.0,226.0
med7_med7,652.0,1783.0,2903.0,7378.0,7904.0,819.0,309.0,639.0,835.0,2524.0,3674.0,4663.0,13926.0,3968.0,2080.0,920.0
ada2_hos1,651.0,147.0,350.0,377.0,1824.0,4170.0,2990.0,604.0,170.0,68.0,161.0,212.0,3775.0,11590.0,4991.0,1077.0
hst2_arp6,650.0,486.0,501.0,341.0,202.0,31.0,226.0,54.0,483.0,439.0,333.0,145.0,211.0,173.0,430.0,63.0
nut2_sfh1,650.0,576.0,1238.0,2093.0,7757.0,16059.0,8513.0,3435.0,665.0,714.0,694.0,1952.0,23179.0,48204.0,33135.0,10559.0
hst2_bre2,649.0,521.0,538.0,636.0,50.0,52.0,245.0,54.0,344.0,396.0,456.0,287.0,147.0,139.0,73.0,78.0
vp16_esa1,649.0,243.0,292.0,350.0,438.0,1038.0,2411.0,10356.0,173.0,119.0,114.0,132.0,720.0,3363.0,7409.0,25089.0
empty_esa1,649.0,691.0,878.0,964.0,366.0,60.0,145.0,173.0,1336.0,864.0,1053.0,765.0,1600.0,859.0,145.0,137.0
arp9_mig1,647.0,1187.0,543.0,285.0,123.0,57.0,29.0,116.0,2229.0,997.0,757.0,207.0,544.0,96.0,78.0,88.0
gcn5_sfh1,644.0,254.0,651.0,1143.0,1247.0,74.0,21.0,36.0,53.0,568.0,421.0,505.0,1668.0,132.0,36.0,40.0
mig1_bre2,644.0,323.0,273.0,123.0,47.0,50.0,38.0,15.0,438.0,264.0,142.0,48.0,103.0,65.0,77.0,29.0
hat1_srb7,643.0,1153.0,984.0,1309.0,680.0,103.0,104.0,214.0,336.0,425.0,467.0,255.0,544.0,256.0,222.0,207.0
pyk1_htl1,642.0,1465.0,1262.0,1065.0,374.0,22.0,17.0,21.0,873.0,694.0,741.0,408.0,487.0,68.0,58.0,94.0
hos2_btt1,641.0,515.0,442.0,704.0,872.0,1759.0,1326.0,991.0,483.0,259.0,529.0,490.0,2471.0,4136.0,2443.0,590.0
gapdh_eaf5,639.0,531.0,347.0,201.0,123.0,21.0,16.0,18.0,212.0,188.0,210.0,229.0,31.0,31.0,33.0,32.0
med7_hos1,637.0,181.0,683.0,1551.0,1320.0,201.0,116.0,189.0,412.0,550.0,868.0,1520.0,3588.0,869.0,151.0,83.0
med4_gcn5,636.0,525.0,670.0,773.0,1656.0,6144.0,15064.0,19824.0,521.0,612.0,458.0,518.0,4253.0,25740.0,49433.0,60662.0
arp6_arp6,635.0,557.0,221.0,725.0,801.0,512.0,6.0,4.0,3.0,4.0,51.0,10.0,13.0,7.0,17.0,15.0
empty_vps71,634.0,1130.0,450.0,747.0,75.0,18.0,48.0,13.0,1202.0,883.0,584.0,524.0,423.0,226.0,123.0,173.0
eaf3_hos2,633.0,777.0,571.0,511.0,101.0,38.0,66.0,12.0,1060.0,417.0,281.0,144.0,279.0,66.0,26.0,31.0
spp1_nhp6a,632.0,439.0,510.0,594.0,205.0,43.0,22.0,20.0,177.0,544.0,612.0,338.0,251.0,73.0,42.0,60.0
med7_ada2,631.0,178.0,931.0,2138.0,6297.0,2673.0,815.0,158.0,153.0,90.0,521.0,1571.0,11903.0,4506.0,725.0,145.0
snf11_bre2,631.0,233.0,442.0,533.0,3936.0,9226.0,6710.0,1749.0,119.0,121.0,110.0,460.0,7530.0,19088.0,10792.0,2895.0
ies5_sus1,628.0,1106.0,1243.0,1628.0,2931.0,3332.0,2821.0,2123.0,908.0,767.0,871.0,1175.0,6137.0,7728.0,8927.0,4606.0
snf11_nut2,626.0,595.0,541.0,909.0,6613.0,23925.0,30779.0,11154.0,479.0,551.0,523.0,687.0,13033.0,50889.0,56999.0,22457.0
hat2_hat2,626.0,1472.0,844.0,314.0,168.0,22.0,118.0,32.0,905.0,1009.0,748.0,552.0,425.0,224.0,52.0,90.0
cac2_hos1,624.0,418.0,485.0,455.0,181.0,96.0,19.0,20.0,659.0,979.0,877.0,606.0,1268.0,95.0,33.0,52.0
ies5_hst2,622.0,499.0,536.0,669.0,629.0,392.0,5.0,13.0,221.0,29.0,147.0,237.0,492.0,503.0,52.0,34.0
sus1_gapdh,621.0,459.0,906.0,2549.0,8513.0,14460.0,4033.0,329.0,366.0,357.0,797.0,1862.0,16849.0,25732.0,5786.0,1534.0
hos2_nhp10,620.0,44.0,261.0,131.0,97.0,13.0,11.0,10.0,416.0,330.0,303.0,162.0,334.0,25.0,25.0,26.0
srb7_vps71,616.0,628.0,1292.0,1617.0,2451.0,101.0,940.0,45.0,276.0,315.0,953.0,1682.0,3507.0,679.0,215.0,203.0
ies5_btt1,616.0,238.0,480.0,571.0,1284.0,683.0,32.0,25.0,146.0,223.0,279.0,390.0,1732.0,793.0,83.0,57.0
ies5_empty,614.0,709.0,1505.0,1585.0,3931.0,1919.0,1145.0,703.0,610.0,1200.0,990.0,1503.0,8084.0,5855.0,1465.0,688.0
arp6_hos1,612.0,255.0,378.0,401.0,221.0,267.0,15.0,9.0,109.0,333.0,185.0,364.0,1261.0,1187.0,17.0,28.0
esa1_pyk2,611.0,1545.0,1651.0,1939.0,1414.0,88.0,115.0,43.0,619.0,948.0,1071.0,1330.0,3049.0,363.0,247.0,747.0
snf11_htl1,611.0,197.0,324.0,490.0,1917.0,5787.0,6494.0,2955.0,170.0,148.0,232.0,390.0,4984.0,20907.0,20091.0,7883.0
mig1_gcn5,610.0,602.0,315.0,317.0,53.0,64.0,24.0,29.0,758.0,639.0,552.0,431.0,165.0,69.0,99.0,68.0
DAM_pyk2,607.0,65.0,123.0,149.0,29.0,11.0,5.0,2.0,6.0,148.0,133.0,57.0,67.0,17.0,8.0,12.0
pyk2_btt1,606.0,651.0,1671.0,850.0,207.0,38.0,32.0,34.0,1111.0,1134.0,771.0,480.0,392.0,92.0,82.0,86.0
nhp10_nhp10,604.0,527.0,721.0,810.0,264.0,26.0,15.0,22.0,836.0,455.0,310.0,478.0,621.0,76.0,51.0,64.0
cac2_spp1,603.0,186.0,435.0,409.0,102.0,73.0,12.0,15.0,246.0,488.0,495.0,442.0,603.0,36.0,22.0,42.0
med7_hos2,602.0,1320.0,2050.0,2028.0,2457.0,133.0,92.0,106.0,652.0,1167.0,2861.0,4043.0,6826.0,737.0,328.0,159.0
med7_sfh1,602.0,1559.0,3379.0,7224.0,13171.0,3534.0,871.0,256.0,686.0,1958.0,3252.0,7680.0,30202.0,5737.0,1568.0,2378.0
hos1_lge1,600.0,1912.0,2208.0,2775.0,2969.0,196.0,59.0,108.0,1377.0,1238.0,1632.0,2353.0,3306.0,747.0,751.0,205.0
hhf2_med7,599.0,763.0,521.0,393.0,819.0,7.0,7.0,2.0,164.0,39.0,143.0,115.0,97.0,8.0,12.0,11.0
bre2_cdc36,597.0,504.0,566.0,833.0,1463.0,1074.0,937.0,176.0,108.0,498.0,411.0,575.0,2113.0,1237.0,73.0,109.0
cac2_ldb7,595.0,1053.0,1650.0,2259.0,1932.0,228.0,414.0,111.0,415.0,781.0,797.0,1526.0,3801.0,337.0,269.0,191.0
eaf5_nhp10,594.0,403.0,541.0,378.0,123.0,13.0,7.0,12.0,232.0,265.0,140.0,107.0,358.0,24.0,26.0,23.0
vp16_bre2,593.0,585.0,1011.0,684.0,932.0,2027.0,8650.0,34229.0,375.0,465.0,496.0,400.0,1625.0,7231.0,19417.0,73579.0
srb7_ada2,593.0,843.0,1976.0,4125.0,12086.0,8113.0,953.0,433.0,498.0,500.0,1214.0,3184.0,26077.0,18569.0,3834.0,874.0
hhf2_cac2,592.0,615.0,756.0,290.0,199.0,44.0,33.0,35.0,1194.0,898.0,1347.0,324.0,479.0,210.0,86.0,94.0
mig1_tdh3,591.0,241.0,254.0,126.0,60.0,23.0,51.0,28.0,702.0,263.0,111.0,34.0,43.0,56.0,35.0,49.0
srb7_esa1,589.0,947.0,2160.0,4345.0,4668.0,320.0,123.0,117.0,451.0,797.0,1350.0,2659.0,7856.0,1818.0,832.0,567.0
rpd3_srb7,583.0,551.0,1035.0,1849.0,5557.0,5457.0,388.0,64.0,51.0,137.0,385.0,646.0,4009.0,4737.0,144.0,160.0
nut2_btt1,583.0,984.0,801.0,1782.0,7081.0,9112.0,2301.0,465.0,141.0,186.0,344.0,1124.0,13358.0,20104.0,5525.0,1319.0
lge1_hos2,583.0,387.0,272.0,291.0,277.0,173.0,646.0,248.0,164.0,176.0,47.0,100.0,612.0,647.0,1054.0,453.0
rpd3_gapdh,582.0,675.0,902.0,1539.0,1972.0,497.0,32.0,87.0,371.0,555.0,620.0,1123.0,3543.0,815.0,56.0,65.0
btt1_htl1,579.0,1053.0,2007.0,3163.0,3076.0,423.0,247.0,150.0,346.0,963.0,1866.0,3629.0,10600.0,1553.0,489.0,1024.0
bre2_nhp10,578.0,308.0,696.0,250.0,135.0,14.0,12.0,21.0,96.0,152.0,90.0,72.0,210.0,70.0,35.0,36.0
esa1_vp16,576.0,420.0,1149.0,2121.0,6021.0,11247.0,9446.0,5132.0,314.0,745.0,1021.0,1398.0,12103.0,27291.0,25248.0,14234.0
vps71_btt1,575.0,124.0,246.0,276.0,230.0,27.0,140.0,51.0,496.0,164.0,363.0,294.0,364.0,180.0,28.0,30.0
ada2_ies5,573.0,630.0,1820.0,2991.0,16189.0,10841.0,843.0,243.0,521.0,552.0,838.0,2421.0,21426.0,17529.0,2685.0,774.0
nut2_bre2,573.0,575.0,941.0,2714.0,8342.0,9258.0,1787.0,555.0,219.0,390.0,643.0,1506.0,11030.0,9380.0,3719.0,964.0
hos2_vp16,573.0,348.0,625.0,824.0,1868.0,3197.0,6290.0,5606.0,306.0,408.0,589.0,659.0,4519.0,8189.0,14126.0,24159.0
empty_nhp10,572.0,508.0,394.0,243.0,237.0,117.0,17.0,19.0,699.0,718.0,534.0,328.0,222.0,101.0,154.0,44.0
swc5_ldb7,572.0,447.0,683.0,1474.0,937.0,240.0,48.0,43.0,84.0,499.0,563.0,938.0,1900.0,548.0,357.0,165.0
med4_DAM,569.0,593.0,437.0,671.0,964.0,4685.0,12561.0,16257.0,286.0,626.0,500.0,446.0,2254.0,13940.0,33936.0,36702.0
esa1_tdh3,569.0,809.0,997.0,1274.0,1051.0,59.0,30.0,72.0,495.0,225.0,235.0,435.0,888.0,395.0,130.0,84.0
bre2_spp1,567.0,1121.0,1008.0,832.0,512.0,24.0,33.0,27.0,577.0,487.0,532.0,787.0,1873.0,272.0,134.0,65.0
med7_sus1,566.0,907.0,2762.0,6112.0,10751.0,5939.0,652.0,260.0,568.0,1087.0,1907.0,3973.0,20202.0,10808.0,1879.0,645.0
snf11_pyk2,565.0,2819.0,2372.0,5250.0,17930.0,11206.0,977.0,425.0,321.0,679.0,1285.0,3968.0,23967.0,15061.0,1822.0,1572.0
hhf2_pyk2,563.0,405.0,945.0,478.0,93.0,14.0,11.0,18.0,291.0,482.0,531.0,337.0,57.0,26.0,21.0,20.0
med4_eaf3,558.0,585.0,561.0,773.0,2267.0,9362.0,22368.0,17656.0,425.0,567.0,453.0,630.0,5695.0,26955.0,48914.0,37690.0
med7_nut2,558.0,211.0,325.0,959.0,6817.0,11659.0,13744.0,4942.0,229.0,246.0,301.0,796.0,13107.0,25247.0,17792.0,5689.0
esa1_med7,556.0,559.0,1739.0,3811.0,10401.0,5768.0,701.0,377.0,382.0,1091.0,1761.0,3305.0,20332.0,14142.0,3737.0,1604.0
nhp6a_esa1,555.0,142.0,113.0,169.0,16.0,9.0,5.0,11.0,251.0,98.0,223.0,36.0,78.0,20.0,99.0,21.0
hmt2_cac2,555.0,125.0,213.0,251.0,5.0,8.0,6.0,3.0,553.0,208.0,313.0,235.0,171.0,12.0,11.0,9.0
arp6_med7,554.0,192.0,246.0,551.0,726.0,648.0,384.0,17.0,53.0,58.0,108.0,147.0,660.0,2415.0,607.0,38.0
nhp10_snf11,553.0,804.0,2646.0,2932.0,1494.0,136.0,117.0,119.0,660.0,1067.0,1629.0,1290.0,1457.0,701.0,549.0,294.0
ada2_mig1,553.0,314.0,727.0,1822.0,6434.0,3862.0,317.0,80.0,372.0,185.0,616.0,1522.0,10600.0,4654.0,955.0,360.0
eaf5_hat2,553.0,619.0,616.0,1486.0,3285.0,3658.0,854.0,194.0,207.0,278.0,684.0,1069.0,9591.0,8471.0,1406.0,932.0
mig1_pyk2,552.0,315.0,404.0,194.0,91.0,61.0,115.0,151.0,416.0,191.0,82.0,90.0,118.0,107.0,95.0,62.0
lge1_ies5,550.0,531.0,942.0,768.0,285.0,146.0,696.0,30.0,847.0,1205.0,776.0,563.0,1173.0,83.0,101.0,1888.0
srb7_cdc36,549.0,1007.0,2451.0,5032.0,11382.0,5145.0,577.0,466.0,317.0,816.0,1740.0,3367.0,22795.0,16379.0,2236.0,2258.0
hhf2_rtt102,548.0,242.0,431.0,246.0,169.0,62.0,37.0,26.0,839.0,1098.0,881.0,729.0,272.0,536.0,536.0,253.0
spp1_nhp10,547.0,122.0,473.0,326.0,46.0,4.0,2.0,4.0,207.0,391.0,105.0,87.0,24.0,15.0,12.0,13.0
btt1_swd3,545.0,1342.0,1431.0,1073.0,1110.0,49.0,22.0,24.0,152.0,121.0,273.0,210.0,179.0,91.0,57.0,42.0
rtt102_bre2,543.0,736.0,2309.0,4202.0,7992.0,1224.0,294.0,161.0,1109.0,706.0,2012.0,4660.0,14526.0,1680.0,1319.0,823.0
eaf3_nut2,543.0,46.0,166.0,101.0,37.0,10.0,9.0,3.0,573.0,317.0,77.0,186.0,425.0,16.0,121.0,12.0
nut2_nut2,542.0,451.0,713.0,2135.0,8222.0,11085.0,6735.0,4412.0,318.0,423.0,852.0,1693.0,14969.0,24893.0,12123.0,3707.0
lge1_tdh3,542.0,366.0,414.0,738.0,655.0,167.0,8.0,17.0,94.0,370.0,160.0,312.0,795.0,265.0,99.0,127.0
eaf3_hmt2,541.0,101.0,158.0,193.0,172.0,3.0,1.0,4.0,159.0,46.0,278.0,257.0,269.0,28.0,8.0,14.0
rtt102_htl1,538.0,828.0,2583.0,4454.0,7269.0,297.0,246.0,166.0,733.0,1168.0,2416.0,4587.0,14271.0,1576.0,391.0,429.0
mig1_nhp6a,536.0,611.0,293.0,255.0,61.0,38.0,19.0,27.0,406.0,211.0,98.0,39.0,62.0,56.0,135.0,166.0
hat2_med7,534.0,289.0,586.0,332.0,124.0,21.0,27.0,27.0,548.0,459.0,597.0,401.0,1274.0,220.0,67.0,177.0
med7_srb7,531.0,921.0,1495.0,2399.0,10608.0,20613.0,8112.0,1910.0,642.0,1197.0,904.0,2006.0,23629.0,48399.0,24199.0,4433.0
hda1_cac2,531.0,775.0,546.0,292.0,61.0,57.0,10.0,13.0,506.0,1047.0,341.0,382.0,362.0,58.0,30.0,45.0
hst2_rpd3,531.0,316.0,397.0,185.0,184.0,20.0,38.0,36.0,592.0,958.0,717.0,378.0,351.0,140.0,95.0,328.0
med4_swc5,530.0,355.0,532.0,600.0,2015.0,7578.0,15595.0,14224.0,884.0,749.0,517.0,578.0,4658.0,20585.0,40634.0,41131.0
vp16_snf11,529.0,733.0,732.0,1278.0,1245.0,2356.0,8707.0,34248.0,856.0,812.0,614.0,480.0,1308.0,6619.0,17396.0,70416.0
eaf5_pyk2,527.0,232.0,651.0,1200.0,3623.0,2440.0,350.0,85.0,116.0,136.0,358.0,747.0,5376.0,3198.0,434.0,120.0
arp6_pyk1,525.0,273.0,388.0,189.0,179.0,149.0,8.0,12.0,95.0,101.0,124.0,187.0,204.0,22.0,19.0,26.0
med4_ies5,525.0,419.0,495.0,758.0,3861.0,12023.0,10977.0,5438.0,758.0,811.0,586.0,814.0,8607.0,40343.0,37664.0,16773.0
gcn5_hat1,524.0,66.0,122.0,133.0,93.0,11.0,12.0,9.0,104.0,215.0,65.0,249.0,755.0,42.0,22.0,98.0
ada2_srb7,524.0,578.0,930.0,1719.0,8917.0,25061.0,16058.0,5035.0,448.0,457.0,704.0,1191.0,15085.0,48617.0,32583.0,8533.0
lge1_bre2,523.0,93.0,77.0,194.0,109.0,2.0,481.0,91.0,2.0,9.0,21.0,20.0,135.0,8.0,3.0,9.0
mig1_arp9,522.0,406.0,238.0,285.0,524.0,41.0,12.0,21.0,162.0,116.0,146.0,33.0,39.0,36.0,102.0,132.0
vp16_cac2,522.0,317.0,447.0,510.0,336.0,904.0,3733.0,13330.0,276.0,260.0,286.0,318.0,1398.0,3552.0,12383.0,43480.0
vps71_sfh1,521.0,488.0,850.0,902.0,612.0,255.0,57.0,47.0,27.0,186.0,290.0,592.0,1519.0,232.0,224.0,63.0
esa1_swc5,518.0,1041.0,1835.0,2918.0,3386.0,508.0,68.0,200.0,426.0,556.0,1142.0,2194.0,5088.0,1268.0,234.0,669.0
hos1_swc5,517.0,637.0,843.0,975.0,652.0,103.0,40.0,40.0,325.0,561.0,734.0,1240.0,3051.0,1140.0,251.0,245.0
srb7_nhp6a,510.0,567.0,1379.0,1766.0,1554.0,351.0,219.0,81.0,776.0,948.0,1498.0,2022.0,4772.0,609.0,323.0,451.0
eaf3_vp16,509.0,544.0,353.0,494.0,840.0,951.0,198.0,163.0,629.0,334.0,581.0,773.0,2993.0,5376.0,2276.0,1233.0
pyk2_nhp6a,507.0,1053.0,560.0,720.0,146.0,28.0,19.0,21.0,133.0,631.0,226.0,383.0,94.0,65.0,47.0,43.0
vp16_btt1,506.0,564.0,1245.0,1037.0,645.0,1970.0,7760.0,31112.0,378.0,377.0,469.0,509.0,1212.0,5407.0,15127.0,57505.0
pyk2_ldb7,505.0,253.0,351.0,579.0,81.0,11.0,22.0,13.0,202.0,370.0,410.0,533.0,233.0,61.0,37.0,44.0
nhp10_tdh3,504.0,1354.0,1658.0,1338.0,616.0,97.0,80.0,111.0,922.0,1365.0,1563.0,924.0,1916.0,292.0,333.0,209.0
pyk2_snf11,504.0,326.0,924.0,1436.0,651.0,35.0,35.0,46.0,135.0,173.0,498.0,466.0,497.0,182.0,90.0,81.0
hmt2_esa1,504.0,474.0,769.0,274.0,134.0,22.0,11.0,16.0,646.0,378.0,553.0,188.0,197.0,34.0,35.0,30.0
nhp6a_hos2,503.0,313.0,146.0,176.0,196.0,14.0,12.0,12.0,221.0,58.0,63.0,32.0,63.0,74.0,20.0,27.0
hat1_hos1,502.0,78.0,322.0,193.0,90.0,9.0,5.0,23.0,220.0,138.0,302.0,219.0,684.0,20.0,13.0,98.0
gcn5_empty,500.0,755.0,756.0,770.0,512.0,127.0,10.0,14.0,3.0,291.0,519.0,312.0,175.0,21.0,17.0,48.0
nhp10_bre2,499.0,1040.0,1379.0,1218.0,345.0,177.0,71.0,92.0,1040.0,1115.0,1692.0,1045.0,1028.0,141.0,266.0,160.0
hos2_nut2,499.0,271.0,444.0,738.0,1273.0,1145.0,3534.0,868.0,578.0,400.0,609.0,964.0,4124.0,5292.0,5746.0,2881.0
