,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2
med4_rpd3,452.0,789.0,832.0,744.0,814.0,387.0,482.0,516.0,722.0,828.0,821.0,248.0
nhp6a_vp16,452.0,469.0,437.0,399.0,544.0,393.0,2276.0,1556.0,1901.0,1815.0,1923.0,622.0
dpd4_cac2,451.0,603.0,661.0,506.0,816.0,287.0,547.0,966.0,1206.0,1794.0,2004.0,2758.0
sir2_srb7,450.0,1174.0,761.0,780.0,1103.0,210.0,1753.0,2128.0,3104.0,1861.0,2481.0,398.0
med4_eaf3,449.0,546.0,634.0,636.0,747.0,204.0,3798.0,2072.0,2258.0,2467.0,2547.0,747.0
tdh3_hhf2,447.0,729.0,740.0,520.0,638.0,379.0,551.0,425.0,535.0,450.0,519.0,429.0
cac2_hat1,445.0,703.0,794.0,785.0,813.0,159.0,1547.0,1490.0,1352.0,1256.0,1485.0,891.0
empty_eaf3,441.0,594.0,661.0,571.0,767.0,314.0,684.0,936.0,998.0,1194.0,1295.0,158.0
nhp10_lge1,441.0,812.0,890.0,502.0,804.0,350.0,2578.0,2942.0,3254.0,2827.0,2624.0,384.0
srb7_pyk1,441.0,783.0,830.0,832.0,844.0,192.0,780.0,858.0,886.0,860.0,1147.0,245.0
bre2_rpd3,439.0,802.0,848.0,603.0,778.0,122.0,272.0,203.0,283.0,363.0,461.0,134.0
med7_swc5,438.0,277.0,694.0,595.0,737.0,83.0,146.0,151.0,184.0,166.0,203.0,101.0
htl1_sfh1,435.0,599.0,909.0,802.0,1175.0,1101.0,1451.0,1048.0,1919.0,1377.0,1858.0,419.0
ies5_med4,431.0,450.0,608.0,493.0,541.0,127.0,430.0,563.0,1197.0,882.0,768.0,229.0
sus1_nut2,430.0,511.0,567.0,638.0,756.0,268.0,957.0,1096.0,823.0,896.0,1021.0,126.0
dpd4_rpd3,430.0,748.0,747.0,570.0,905.0,572.0,1693.0,1063.0,1987.0,2040.0,1739.0,744.0
ada2_hmt2,429.0,613.0,769.0,466.0,598.0,169.0,971.0,764.0,875.0,1007.0,1003.0,203.0
sus1_med4,425.0,429.0,383.0,292.0,571.0,182.0,671.0,507.0,660.0,738.0,908.0,250.0
vp16_rtt102,423.0,803.0,1041.0,775.0,857.0,166.0,578.0,970.0,966.0,875.0,787.0,191.0
eaf5_vp16,423.0,569.0,781.0,561.0,848.0,285.0,1196.0,780.0,747.0,1165.0,825.0,311.0
sir2_nut2,423.0,615.0,1051.0,845.0,1075.0,184.0,2087.0,1276.0,2136.0,1916.0,2074.0,722.0
cac2_sus1,422.0,817.0,813.0,696.0,980.0,148.0,514.0,512.0,832.0,718.0,827.0,1478.0
nut2_sfh1,421.0,605.0,1111.0,691.0,730.0,450.0,1534.0,1118.0,1731.0,1601.0,2606.0,1473.0
med7_DAM,420.0,548.0,527.0,468.0,771.0,416.0,843.0,755.0,939.0,858.0,1043.0,498.0
snf11_pyk1,419.0,783.0,1160.0,1079.0,845.0,261.0,2663.0,2599.0,2572.0,3322.0,3840.0,1528.0
esa1_vp16,414.0,628.0,751.0,566.0,1027.0,564.0,1013.0,580.0,836.0,783.0,1257.0,397.0
gapdh_hhf2,412.0,507.0,842.0,427.0,635.0,365.0,222.0,328.0,328.0,290.0,311.0,217.0
bre2_gcn5,410.0,463.0,756.0,541.0,908.0,200.0,766.0,654.0,644.0,551.0,656.0,188.0
esa1_eaf3,408.0,291.0,432.0,426.0,484.0,189.0,1010.0,642.0,864.0,610.0,648.0,118.0
bre2_hat2,406.0,884.0,936.0,929.0,1220.0,331.0,3633.0,3932.0,4343.0,3520.0,2899.0,12552.0
med4_hmt2,405.0,740.0,787.0,706.0,819.0,328.0,1620.0,1076.0,1152.0,958.0,1120.0,471.0
esa1_med4,405.0,574.0,790.0,670.0,909.0,772.0,1319.0,1010.0,1394.0,973.0,1476.0,349.0
ies5_cdc36,405.0,773.0,991.0,413.0,483.0,836.0,42.0,48.0,49.0,36.0,60.0,47.0
nhp10_swd3,403.0,439.0,600.0,319.0,478.0,349.0,647.0,659.0,1741.0,3324.0,3744.0,70973.0
empty_arp9,402.0,130.0,228.0,261.0,315.0,231.0,44.0,41.0,83.0,38.0,57.0,53.0
srb7_tdh3,400.0,625.0,619.0,741.0,922.0,318.0,1702.0,925.0,1701.0,1300.0,1665.0,314.0
sir2_swc5,399.0,815.0,759.0,503.0,843.0,160.0,405.0,449.0,420.0,395.0,408.0,305.0
vp16_ada2,399.0,886.0,857.0,842.0,1004.0,399.0,970.0,949.0,1137.0,1612.0,1513.0,487.0
htl1_cac2,396.0,352.0,624.0,527.0,489.0,104.0,475.0,584.0,605.0,754.0,847.0,108.0
btt1_bre2,396.0,574.0,898.0,632.0,656.0,691.0,1591.0,1214.0,1744.0,1557.0,1751.0,785.0
btt1_esa1,395.0,203.0,295.0,234.0,304.0,57.0,378.0,301.0,574.0,447.0,519.0,73.0
srb7_bre2,395.0,604.0,668.0,657.0,867.0,188.0,1418.0,899.0,1209.0,1480.0,2070.0,645.0
empty_hmt2,394.0,497.0,636.0,445.0,489.0,214.0,1491.0,1218.0,1943.0,1447.0,1782.0,791.0
nhp6a_gapdh,391.0,962.0,1011.0,594.0,894.0,356.0,1688.0,896.0,1104.0,1142.0,1541.0,500.0
htl1_hmt2,391.0,774.0,965.0,650.0,988.0,182.0,1801.0,1796.0,1779.0,1819.0,2059.0,1129.0
nut2_bre2,389.0,568.0,608.0,481.0,442.0,104.0,241.0,183.0,264.0,206.0,302.0,688.0
htl1_hat2,388.0,416.0,538.0,510.0,645.0,209.0,795.0,764.0,648.0,971.0,1166.0,264.0
snf11_htl1,387.0,607.0,618.0,543.0,691.0,285.0,780.0,1425.0,3376.0,4389.0,8646.0,2881.0
empty_ies5,386.0,658.0,856.0,524.0,598.0,105.0,514.0,380.0,688.0,353.0,432.0,128.0
med4_hhf2,386.0,214.0,277.0,185.0,388.0,69.0,593.0,228.0,304.0,408.0,476.0,325.0
esa1_med7,386.0,978.0,917.0,910.0,1605.0,399.0,1662.0,1854.0,1544.0,1648.0,1740.0,903.0
gapdh_nut2,385.0,670.0,627.0,370.0,532.0,358.0,445.0,434.0,642.0,429.0,620.0,407.0
empty_hat1,384.0,503.0,1024.0,807.0,1168.0,464.0,2387.0,1808.0,2435.0,2078.0,2011.0,985.0
sir2_vps71,383.0,511.0,660.0,861.0,938.0,246.0,268.0,308.0,192.0,120.0,238.0,69.0
cac2_srb7,381.0,658.0,697.0,569.0,935.0,173.0,809.0,633.0,973.0,901.0,1240.0,242.0
rtt102_hhf2,373.0,457.0,836.0,571.0,1000.0,280.0,609.0,549.0,730.0,955.0,816.0,242.0
hhf2_vp16,373.0,410.0,434.0,275.0,381.0,312.0,605.0,561.0,676.0,604.0,747.0,379.0
nhp10_gapdh,371.0,1035.0,756.0,499.0,598.0,239.0,1535.0,965.0,1702.0,1551.0,1064.0,417.0
nut2_hos1,371.0,486.0,481.0,350.0,529.0,363.0,533.0,488.0,703.0,795.0,968.0,571.0
dpd4_ldb7,370.0,1051.0,933.0,924.0,1483.0,611.0,906.0,1026.0,1911.0,1744.0,2797.0,555.0
sir2_cac2,369.0,938.0,677.0,582.0,680.0,347.0,177.0,395.0,456.0,633.0,934.0,94.0
nhp10_rpd3,369.0,565.0,814.0,543.0,747.0,296.0,1061.0,831.0,1251.0,1012.0,1822.0,43145.0
pyk1_med7,369.0,419.0,488.0,304.0,411.0,306.0,557.0,460.0,549.0,495.0,565.0,381.0
eaf5_ldb7,368.0,237.0,287.0,196.0,493.0,180.0,1080.0,729.0,857.0,798.0,1238.0,101.0
cac2_ies5,368.0,430.0,738.0,428.0,440.0,97.0,288.0,294.0,624.0,523.0,460.0,114.0
hos2_lge1,368.0,731.0,695.0,622.0,837.0,222.0,1138.0,870.0,1345.0,1040.0,1094.0,252.0
cac2_nhp10,366.0,489.0,684.0,510.0,565.0,96.0,1138.0,830.0,1467.0,1158.0,1144.0,1285.0
snf11_bre2,365.0,1084.0,1043.0,825.0,659.0,140.0,576.0,748.0,1089.0,834.0,1155.0,190.0
spp1_lge1,365.0,694.0,694.0,501.0,920.0,328.0,4011.0,2922.0,3446.0,2708.0,3233.0,287.0
tdh3_nhp6a,364.0,580.0,534.0,381.0,480.0,351.0,337.0,294.0,438.0,351.0,377.0,371.0
sus1_sus1,363.0,346.0,460.0,301.0,462.0,224.0,140.0,403.0,395.0,212.0,285.0,84.0
cac2_arp9,360.0,218.0,290.0,422.0,842.0,155.0,66.0,67.0,83.0,78.0,76.0,59.0
nhp6a_cdc36,360.0,75.0,191.0,221.0,367.0,32.0,217.0,231.0,200.0,233.0,276.0,297.0
srb7_arp9,356.0,765.0,804.0,693.0,727.0,227.0,1975.0,1614.0,2048.0,2463.0,2203.0,2175.0
rtt102_arp9,354.0,784.0,1091.0,774.0,999.0,507.0,1675.0,1284.0,1962.0,1596.0,1959.0,794.0
sus1_empty,354.0,740.0,924.0,669.0,1042.0,213.0,385.0,219.0,441.0,458.0,368.0,132.0
empty_hos2,354.0,334.0,574.0,346.0,605.0,317.0,409.0,364.0,361.0,398.0,558.0,71.0
swc5_sfh1,354.0,590.0,760.0,553.0,922.0,374.0,822.0,963.0,1182.0,1231.0,1334.0,224.0
nhp10_med7,353.0,676.0,1166.0,588.0,905.0,264.0,1529.0,1549.0,3241.0,2709.0,2269.0,365.0
arp6_snf11,353.0,418.0,405.0,288.0,418.0,298.0,819.0,936.0,1209.0,914.0,1114.0,510.0
snf11_nhp6a,352.0,1664.0,1434.0,1178.0,1261.0,169.0,1175.0,2498.0,1822.0,1137.0,1280.0,200.0
swc5_swc5,352.0,685.0,1085.0,809.0,1250.0,280.0,466.0,406.0,567.0,480.0,524.0,205.0
cac2_hat2,351.0,279.0,347.0,325.0,353.0,177.0,81.0,296.0,152.0,95.0,255.0,79.0
htl1_empty,349.0,646.0,811.0,987.0,1327.0,380.0,1500.0,1609.0,2131.0,1599.0,1811.0,1625.0
med4_bre2,345.0,736.0,1290.0,934.0,2951.0,5509.0,570.0,503.0,566.0,590.0,657.0,362.0
htl1_nut2,343.0,436.0,618.0,374.0,536.0,109.0,552.0,437.0,769.0,538.0,460.0,173.0
ies5_pyk2,342.0,274.0,595.0,394.0,573.0,98.0,527.0,742.0,1075.0,1100.0,576.0,93.0
btt1_rtt102,340.0,877.0,780.0,652.0,843.0,474.0,649.0,585.0,444.0,449.0,771.0,265.0
btt1_pyk1,339.0,417.0,450.0,461.0,519.0,209.0,764.0,356.0,805.0,755.0,793.0,736.0
srb7_cac2,337.0,549.0,583.0,623.0,729.0,190.0,1092.0,557.0,898.0,751.0,935.0,640.0
esa1_hat1,337.0,921.0,1051.0,968.0,1442.0,278.0,1526.0,1260.0,1600.0,1962.0,1511.0,1258.0
nhp10_eaf3,336.0,599.0,771.0,410.0,658.0,243.0,970.0,835.0,2197.0,1188.0,1259.0,156.0
hmt2_srb7,336.0,588.0,609.0,484.0,663.0,297.0,672.0,892.0,3907.0,3602.0,4696.0,981.0
ies5_sus1,334.0,573.0,886.0,645.0,636.0,605.0,837.0,325.0,1916.0,1285.0,1152.0,239.0
snf11_nhp10,332.0,737.0,1209.0,478.0,595.0,98.0,227.0,266.0,367.0,236.0,272.0,109.0
empty_hat2,331.0,1192.0,978.0,902.0,1109.0,338.0,1284.0,926.0,1369.0,1286.0,1584.0,1527.0
btt1_hhf2,331.0,486.0,677.0,430.0,793.0,196.0,2037.0,2000.0,1987.0,2434.0,2807.0,225.0
nhp10_mig1,330.0,450.0,1127.0,749.0,1657.0,5344.0,473.0,377.0,873.0,944.0,1073.0,226.0
vps71_med4,329.0,436.0,460.0,472.0,493.0,128.0,874.0,472.0,742.0,553.0,912.0,588.0
srb7_hhf2,328.0,686.0,834.0,617.0,774.0,431.0,1134.0,1224.0,1441.0,903.0,1185.0,920.0
vp16_esa1,325.0,305.0,473.0,425.0,523.0,237.0,272.0,248.0,537.0,447.0,567.0,74.0
med7_rpd3,325.0,567.0,645.0,530.0,666.0,119.0,713.0,797.0,856.0,1138.0,1070.0,641.0
hat2_dpd4,324.0,853.0,581.0,457.0,443.0,121.0,1078.0,996.0,1209.0,897.0,925.0,511.0
pyk1_empty,322.0,599.0,630.0,476.0,514.0,266.0,358.0,380.0,658.0,368.0,482.0,306.0
nhp10_hat1,322.0,776.0,1121.0,613.0,837.0,695.0,806.0,1217.0,2082.0,1818.0,2179.0,843.0
dpd4_hos2,321.0,437.0,539.0,435.0,543.0,134.0,374.0,327.0,283.0,286.0,296.0,185.0
sir2_hos2,321.0,438.0,519.0,364.0,493.0,268.0,55.0,171.0,113.0,180.0,139.0,47.0
rtt102_tdh3,320.0,307.0,377.0,402.0,678.0,196.0,979.0,1051.0,982.0,898.0,1236.0,452.0
htl1_eaf3,317.0,366.0,345.0,367.0,389.0,269.0,681.0,440.0,635.0,764.0,733.0,181.0
nut2_nut2,317.0,767.0,769.0,617.0,941.0,391.0,1313.0,1149.0,1470.0,1451.0,1642.0,1435.0
esa1_hat2,316.0,291.0,379.0,383.0,412.0,211.0,213.0,763.0,534.0,449.0,597.0,118.0
gapdh_hmt2,316.0,538.0,562.0,401.0,559.0,232.0,604.0,782.0,1118.0,659.0,1014.0,1667.0
med7_cac2,315.0,414.0,561.0,392.0,533.0,76.0,789.0,394.0,497.0,410.0,554.0,75.0
med7_sus1,312.0,835.0,825.0,715.0,1096.0,254.0,1792.0,1405.0,1615.0,1649.0,2030.0,357.0
hos2_nut2,309.0,236.0,446.0,409.0,483.0,252.0,167.0,199.0,161.0,235.0,267.0,78.0
htl1_ies5,307.0,572.0,872.0,492.0,969.0,145.0,864.0,722.0,1101.0,845.0,880.0,6829.0
dpd4_pyk1,306.0,371.0,677.0,467.0,712.0,370.0,116.0,117.0,160.0,200.0,319.0,122.0
nut2_hmt2,305.0,559.0,589.0,460.0,672.0,376.0,1047.0,627.0,1064.0,1029.0,912.0,567.0
vps71_lge1,304.0,470.0,298.0,259.0,319.0,43.0,50.0,49.0,44.0,60.0,85.0,49.0
sir2_hat2,303.0,686.0,726.0,676.0,724.0,106.0,99.0,96.0,183.0,100.0,114.0,106.0
nut2_rpd3,302.0,463.0,629.0,501.0,567.0,894.0,2363.0,1790.0,2041.0,2363.0,2245.0,549.0
cac2_empty,300.0,740.0,741.0,667.0,1015.0,205.0,546.0,450.0,559.0,294.0,337.0,126.0
eaf5_srb7,299.0,547.0,509.0,322.0,513.0,125.0,443.0,506.0,586.0,614.0,787.0,187.0
tdh3_nhp10,299.0,441.0,575.0,340.0,457.0,194.0,749.0,670.0,961.0,435.0,768.0,236.0
vp16_hos1,294.0,702.0,918.0,717.0,1028.0,178.0,726.0,378.0,431.0,380.0,455.0,514.0
vp16_gcn5,294.0,590.0,800.0,628.0,803.0,236.0,2322.0,1552.0,1875.0,1862.0,3074.0,855.0
pyk1_nut2,293.0,374.0,363.0,239.0,369.0,242.0,447.0,381.0,514.0,320.0,622.0,311.0
cac2_nut2,292.0,765.0,847.0,405.0,406.0,84.0,157.0,152.0,144.0,261.0,393.0,127.0
cac2_rpd3,290.0,499.0,795.0,587.0,714.0,388.0,774.0,1009.0,837.0,850.0,1060.0,136.0
btt1_hst2,290.0,124.0,247.0,174.0,187.0,237.0,24.0,30.0,39.0,42.0,41.0,31.0
snf11_swc5,289.0,551.0,839.0,719.0,931.0,277.0,851.0,494.0,1071.0,896.0,999.0,1975.0
ies5_srb7,287.0,978.0,1003.0,763.0,908.0,1558.0,3360.0,1611.0,4546.0,3183.0,2902.0,306.0
hmt2_hat2,287.0,704.0,564.0,360.0,429.0,159.0,172.0,299.0,290.0,422.0,301.0,361.0
pyk1_dpd4,285.0,398.0,355.0,263.0,341.0,228.0,1727.0,1665.0,1867.0,1235.0,1504.0,328.0
ies5_empty,284.0,347.0,542.0,474.0,701.0,150.0,1225.0,2112.0,1650.0,1594.0,2045.0,198.0
swc5_rpd3,283.0,593.0,785.0,709.0,766.0,132.0,292.0,283.0,386.0,540.0,594.0,339.0
rpd3_vp16,281.0,276.0,426.0,365.0,390.0,194.0,273.0,231.0,282.0,263.0,323.0,238.0
hst2_vp16,281.0,654.0,1066.0,738.0,1472.0,108.0,937.0,577.0,680.0,509.0,555.0,147.0
med7_ada2,280.0,376.0,637.0,574.0,768.0,1956.0,407.0,475.0,478.0,589.0,480.0,345.0
pyk1_hat2,279.0,208.0,275.0,307.0,253.0,61.0,62.0,64.0,80.0,80.0,94.0,82.0
ies5_rtt102,279.0,801.0,711.0,424.0,541.0,205.0,770.0,2128.0,1803.0,1928.0,1417.0,228.0
mig1_vp16,275.0,326.0,459.0,354.0,680.0,133.0,639.0,473.0,658.0,607.0,860.0,848.0
cac2_bre2,274.0,334.0,193.0,232.0,289.0,50.0,590.0,639.0,717.0,608.0,545.0,51.0
tdh3_hos1,274.0,717.0,455.0,439.0,497.0,174.0,409.0,479.0,1171.0,859.0,863.0,268.0
bre2_btt1,273.0,373.0,439.0,344.0,468.0,290.0,477.0,334.0,492.0,389.0,559.0,273.0
hos2_srb7,270.0,353.0,610.0,479.0,679.0,134.0,440.0,391.0,881.0,640.0,705.0,156.0
pyk2_sfh1,269.0,89.0,143.0,104.0,253.0,104.0,263.0,166.0,308.0,274.0,335.0,64.0
mig1_sfh1,269.0,331.0,483.0,330.0,444.0,164.0,361.0,514.0,922.0,741.0,1071.0,177.0
bre2_swc5,268.0,1001.0,1547.0,869.0,2338.0,2360.0,827.0,608.0,1887.0,995.0,1284.0,841.0
cac2_ada2,268.0,310.0,584.0,380.0,448.0,138.0,470.0,399.0,699.0,522.0,687.0,137.0
rtt102_htl1,268.0,407.0,550.0,385.0,564.0,208.0,403.0,743.0,781.0,735.0,1061.0,249.0
bre2_empty,268.0,630.0,931.0,636.0,610.0,120.0,921.0,533.0,638.0,343.0,643.0,587.0
ada2_cdc36,268.0,663.0,744.0,455.0,732.0,149.0,739.0,631.0,706.0,729.0,818.0,372.0
ldb7_med4,267.0,573.0,468.0,400.0,636.0,143.0,256.0,262.0,311.0,320.0,215.0,177.0
htl1_mig1,266.0,556.0,979.0,745.0,1616.0,134.0,582.0,234.0,779.0,447.0,559.0,159.0
med4_ldb7,266.0,510.0,562.0,508.0,861.0,197.0,474.0,522.0,770.0,880.0,1311.0,117.0
pyk2_dpd4,264.0,703.0,836.0,583.0,642.0,207.0,413.0,325.0,581.0,417.0,389.0,152.0
bre2_rtt102,264.0,454.0,598.0,420.0,639.0,524.0,88.0,100.0,531.0,284.0,447.0,1917.0
lge1_hat2,263.0,139.0,101.0,92.0,151.0,22.0,112.0,262.0,157.0,127.0,231.0,26.0
cac2_eaf3,260.0,281.0,447.0,441.0,669.0,181.0,757.0,811.0,909.0,906.0,1221.0,2111.0
nut2_mig1,259.0,374.0,492.0,376.0,549.0,229.0,1349.0,1390.0,1974.0,2568.0,2645.0,958.0
hos2_cdc36,259.0,197.0,502.0,202.0,326.0,114.0,301.0,291.0,317.0,505.0,389.0,179.0
ada2_hat2,259.0,658.0,661.0,646.0,566.0,141.0,412.0,467.0,427.0,456.0,432.0,305.0
mig1_sus1,257.0,213.0,367.0,238.0,285.0,50.0,378.0,213.0,322.0,339.0,314.0,68.0
swc5_empty,257.0,445.0,833.0,395.0,683.0,285.0,359.0,536.0,392.0,432.0,439.0,331.0
ies5_eaf3,257.0,514.0,544.0,410.0,509.0,107.0,406.0,595.0,979.0,978.0,645.0,3535.0
btt1_spp1,256.0,568.0,756.0,636.0,951.0,415.0,868.0,1057.0,1113.0,1098.0,1747.0,334.0
hos2_pyk2,256.0,525.0,745.0,499.0,572.0,125.0,121.0,138.0,185.0,415.0,296.0,152.0
hos2_mig1,254.0,456.0,750.0,419.0,710.0,168.0,763.0,1000.0,1123.0,1163.0,1549.0,201.0
swc5_eaf3,252.0,255.0,400.0,332.0,349.0,143.0,2139.0,1802.0,2746.0,1985.0,2181.0,247.0
pyk1_vp16,252.0,235.0,276.0,219.0,317.0,162.0,229.0,201.0,244.0,258.0,317.0,666.0
med7_tdh3,250.0,172.0,496.0,277.0,322.0,109.0,733.0,156.0,307.0,536.0,273.0,73.0
bre2_mig1,250.0,325.0,642.0,515.0,717.0,396.0,941.0,856.0,915.0,816.0,1081.0,125.0
dpd4_gcn5,249.0,326.0,423.0,473.0,1068.0,190.0,643.0,282.0,702.0,621.0,977.0,193.0
hos2_ies5,249.0,286.0,278.0,176.0,302.0,210.0,332.0,476.0,517.0,470.0,415.0,297.0
nhp6a_hos2,248.0,124.0,208.0,144.0,250.0,42.0,617.0,388.0,992.0,573.0,666.0,50.0
swc5_nut2,248.0,726.0,650.0,448.0,665.0,206.0,819.0,557.0,718.0,490.0,625.0,129.0
ldb7_lge1,247.0,256.0,286.0,189.0,287.0,92.0,119.0,112.0,145.0,142.0,117.0,125.0
gapdh_rtt102,246.0,265.0,264.0,157.0,336.0,257.0,303.0,309.0,336.0,299.0,409.0,259.0
nut2_ada2,246.0,294.0,382.0,325.0,468.0,68.0,307.0,291.0,452.0,393.0,386.0,124.0
ldb7_hat2,245.0,342.0,497.0,411.0,514.0,107.0,395.0,593.0,505.0,586.0,651.0,1023.0
mig1_mig1,245.0,336.0,363.0,343.0,580.0,247.0,446.0,404.0,558.0,427.0,620.0,99.0
nut2_swc5,244.0,228.0,323.0,293.0,353.0,87.0,1000.0,608.0,658.0,500.0,797.0,211.0
esa1_cac2,244.0,252.0,491.0,412.0,593.0,419.0,223.0,226.0,300.0,268.0,291.0,83.0
spp1_gapdh,243.0,531.0,563.0,432.0,936.0,235.0,912.0,1154.0,1446.0,1114.0,1370.0,166.0
hst2_med7,243.0,175.0,269.0,216.0,192.0,63.0,2977.0,507.0,516.0,684.0,488.0,70.0
srb7_nhp6a,243.0,431.0,326.0,326.0,406.0,295.0,372.0,386.0,670.0,509.0,653.0,170.0
vps71_gcn5,243.0,366.0,331.0,308.0,418.0,24.0,33.0,27.0,55.0,43.0,47.0,36.0
cac2_sfh1,242.0,245.0,285.0,265.0,338.0,113.0,800.0,745.0,817.0,889.0,934.0,962.0
rtt102_hos1,242.0,320.0,417.0,312.0,429.0,91.0,235.0,143.0,262.0,216.0,283.0,118.0
sir2_nhp6a,241.0,394.0,397.0,474.0,1271.0,108.0,61.0,53.0,60.0,39.0,83.0,47.0
snf11_gcn5,240.0,828.0,765.0,496.0,412.0,173.0,1312.0,1446.0,1677.0,1434.0,996.0,194.0
sir2_hhf2,238.0,433.0,515.0,449.0,781.0,196.0,195.0,272.0,207.0,334.0,297.0,113.0
ada2_pyk1,236.0,362.0,265.0,287.0,313.0,27.0,450.0,114.0,295.0,292.0,362.0,54.0
vp16_htl1,236.0,196.0,218.0,185.0,319.0,59.0,552.0,738.0,784.0,888.0,1085.0,266.0
med7_ldb7,236.0,305.0,353.0,320.0,519.0,52.0,544.0,653.0,1003.0,922.0,1404.0,108.0
vps71_srb7,236.0,441.0,536.0,397.0,572.0,109.0,347.0,302.0,334.0,337.0,276.0,144.0
esa1_hmt2,235.0,475.0,994.0,535.0,684.0,163.0,1186.0,1668.0,1731.0,1930.0,2030.0,802.0
hmt2_med7,233.0,432.0,515.0,370.0,408.0,276.0,304.0,343.0,259.0,305.0,310.0,153.0
med7_hat1,233.0,411.0,456.0,526.0,666.0,102.0,418.0,435.0,557.0,689.0,1045.0,1080.0
pyk1_gapdh,232.0,324.0,372.0,287.0,417.0,209.0,220.0,203.0,234.0,221.0,248.0,252.0
eaf5_med7,232.0,442.0,373.0,227.0,345.0,61.0,446.0,243.0,252.0,270.0,352.0,64.0
med4_hat2,231.0,347.0,419.0,409.0,543.0,251.0,1316.0,631.0,875.0,855.0,1120.0,283.0
gapdh_ada2,231.0,362.0,280.0,228.0,411.0,181.0,735.0,568.0,548.0,615.0,712.0,493.0
gapdh_ies5,231.0,245.0,313.0,202.0,238.0,163.0,249.0,368.0,681.0,394.0,528.0,173.0
gapdh_eaf3,229.0,312.0,302.0,225.0,359.0,169.0,582.0,479.0,549.0,536.0,627.0,227.0
esa1_gcn5,228.0,425.0,417.0,504.0,940.0,220.0,1084.0,748.0,1259.0,892.0,1108.0,1043.0
ada2_DAM,227.0,664.0,635.0,544.0,1018.0,704.0,1127.0,1330.0,1456.0,1705.0,2340.0,1184.0
ldb7_hmt2,226.0,303.0,251.0,197.0,250.0,129.0,503.0,630.0,827.0,707.0,799.0,195.0
ada2_btt1,226.0,417.0,578.0,293.0,369.0,265.0,715.0,464.0,478.0,540.0,493.0,149.0
htl1_btt1,225.0,376.0,308.0,334.0,571.0,144.0,513.0,815.0,817.0,767.0,1338.0,152.0
snf11_hhf2,225.0,480.0,750.0,466.0,490.0,152.0,2379.0,1131.0,1951.0,1277.0,1053.0,180.0
hmt2_gapdh,225.0,1122.0,424.0,357.0,451.0,145.0,992.0,937.0,1056.0,1080.0,828.0,191.0
snf11_DAM,225.0,354.0,365.0,395.0,431.0,318.0,795.0,830.0,1033.0,648.0,844.0,635.0
bre2_med7,224.0,391.0,438.0,325.0,486.0,107.0,583.0,810.0,781.0,880.0,668.0,551.0
sus1_sfh1,224.0,345.0,418.0,284.0,398.0,180.0,1754.0,1432.0,2193.0,1653.0,2111.0,1494.0
hat1_mig1,224.0,94.0,145.0,163.0,198.0,445.0,476.0,284.0,499.0,512.0,629.0,1487.0
snf11_cac2,224.0,533.0,629.0,341.0,555.0,184.0,1585.0,2253.0,3634.0,2711.0,2502.0,238.0
dpd4_btt1,224.0,386.0,911.0,240.0,708.0,176.0,1967.0,2863.0,2322.0,1897.0,2090.0,665.0
ada2_ldb7,224.0,427.0,569.0,637.0,1103.0,394.0,638.0,647.0,825.0,968.0,1728.0,744.0
pyk2_snf11,223.0,301.0,322.0,355.0,357.0,145.0,835.0,640.0,703.0,657.0,890.0,885.0
dpd4_nhp6a,223.0,362.0,418.0,218.0,397.0,98.0,237.0,133.0,248.0,260.0,228.0,141.0
mig1_srb7,223.0,415.0,371.0,451.0,489.0,71.0,811.0,1538.0,1167.0,795.0,935.0,105.0
nhp10_pyk2,222.0,334.0,483.0,433.0,661.0,143.0,1257.0,882.0,1948.0,1531.0,1454.0,181.0
eaf5_eaf3,222.0,280.0,382.0,387.0,292.0,76.0,1309.0,550.0,609.0,718.0,673.0,84.0
med7_nut2,221.0,405.0,417.0,366.0,649.0,190.0,942.0,714.0,1082.0,819.0,958.0,5353.0
med4_ada2,221.0,250.0,334.0,239.0,279.0,212.0,901.0,565.0,1243.0,1904.0,841.0,152.0
ldb7_swd3,221.0,13.0,92.0,39.0,46.0,18.0,18.0,19.0,26.0,24.0,25.0,16.0
ada2_ies5,220.0,446.0,607.0,251.0,346.0,92.0,604.0,429.0,459.0,502.0,406.0,654.0
gapdh_hat1,219.0,326.0,351.0,219.0,301.0,198.0,233.0,199.0,269.0,233.0,282.0,222.0
ies5_hat1,219.0,402.0,476.0,364.0,364.0,36.0,37.0,36.0,61.0,44.0,49.0,42.0
lge1_srb7,218.0,220.0,281.0,150.0,255.0,204.0,652.0,707.0,883.0,549.0,758.0,1214.0
spp1_hat1,218.0,550.0,518.0,511.0,451.0,86.0,662.0,349.0,770.0,670.0,754.0,182.0
med4_arp9,217.0,254.0,357.0,255.0,441.0,80.0,714.0,567.0,592.0,605.0,764.0,672.0
nhp6a_empty,217.0,490.0,547.0,456.0,873.0,178.0,2984.0,2577.0,2652.0,1888.0,2274.0,148.0
ada2_pyk2,216.0,472.0,609.0,444.0,594.0,313.0,595.0,498.0,680.0,699.0,696.0,421.0
lge1_lge1,216.0,710.0,458.0,354.0,377.0,38.0,40.0,27.0,38.0,51.0,35.0,60.0
