,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin7_rep1,bin8_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,bin7_rep2,bin8_rep2
vp16_lge1,2462.0,2179.0,3384.0,1435.0,1014.0,720.0,972.0,1274.0,2689.0,2335.0,2340.0,936.0,979.0,878.0,819.0,872.0
gapdh_hat1,2453.0,2678.0,3649.0,1372.0,316.0,181.0,161.0,211.0,1239.0,2695.0,2283.0,878.0,371.0,510.0,591.0,260.0
empty_gapdh,2422.0,1491.0,1734.0,639.0,299.0,239.0,255.0,375.0,1402.0,1794.0,1247.0,325.0,310.0,321.0,259.0,328.0
vp16_nut2,2369.0,2007.0,2870.0,1680.0,1706.0,1461.0,1499.0,2116.0,2408.0,2421.0,2617.0,1502.0,2019.0,1934.0,1621.0,2080.0
arp9_lge1,2362.0,2247.0,2441.0,1965.0,1765.0,1704.0,1884.0,2864.0,2358.0,2311.0,1957.0,1566.0,2531.0,2560.0,2007.0,2369.0
gapdh_vp16,2357.0,2235.0,3196.0,3964.0,10727.0,23391.0,5386.0,6315.0,2362.0,2476.0,2321.0,3625.0,12029.0,30517.0,8728.0,14261.0
btt1_snf11,2349.0,2032.0,2464.0,2606.0,6536.0,25916.0,25584.0,51571.0,2284.0,2328.0,2037.0,2064.0,13067.0,39886.0,19736.0,24766.0
rtt102_swc5,2328.0,2389.0,3196.0,1340.0,567.0,469.0,451.0,585.0,2942.0,3321.0,2772.0,642.0,624.0,533.0,483.0,545.0
hhf2_dpd4,2321.0,1582.0,2163.0,503.0,354.0,355.0,451.0,469.0,870.0,1386.0,798.0,330.0,376.0,338.0,384.0,362.0
ies5_dpd4,2320.0,1812.0,2366.0,1101.0,580.0,552.0,542.0,770.0,2243.0,3658.0,2085.0,550.0,720.0,895.0,610.0,656.0
ada2_lge1,2317.0,1684.0,2024.0,1656.0,831.0,634.0,527.0,707.0,2712.0,1976.0,1394.0,588.0,776.0,753.0,493.0,589.0
sir2_lge1,2306.0,2740.0,3029.0,1523.0,748.0,387.0,324.0,493.0,2273.0,2612.0,2132.0,437.0,506.0,425.0,400.0,457.0
vps71_dpd4,2288.0,2144.0,2249.0,1302.0,1088.0,988.0,1128.0,1507.0,2578.0,2635.0,1542.0,870.0,1307.0,1312.0,1129.0,1222.0
sir2_pyk2,2278.0,2709.0,3743.0,3120.0,558.0,267.0,228.0,303.0,1443.0,1595.0,1070.0,349.0,273.0,285.0,235.0,257.0
med4_srb7,2215.0,1986.0,2792.0,1287.0,806.0,576.0,713.0,895.0,3725.0,3377.0,3271.0,1261.0,992.0,845.0,721.0,814.0
tdh3_cdc36,2202.0,2229.0,5052.0,8745.0,13240.0,6724.0,4526.0,5309.0,2872.0,4595.0,8694.0,22898.0,44454.0,12511.0,2994.0,4125.0
lge1_dpd4,2195.0,4133.0,1207.0,243.0,202.0,201.0,170.0,236.0,558.0,589.0,298.0,153.0,211.0,254.0,175.0,215.0
snf11_swc5,2167.0,1221.0,1216.0,556.0,326.0,154.0,132.0,190.0,1565.0,769.0,722.0,197.0,269.0,202.0,151.0,153.0
snf11_pyk2,2165.0,1719.0,1759.0,884.0,527.0,478.0,450.0,643.0,2464.0,1821.0,1408.0,427.0,531.0,583.0,498.0,556.0
btt1_DAM,2163.0,1823.0,2298.0,1398.0,1420.0,1382.0,1356.0,1831.0,2801.0,3051.0,1776.0,1201.0,1736.0,1738.0,1523.0,1698.0
tdh3_rtt102,2163.0,3163.0,11697.0,15946.0,7796.0,934.0,815.0,1211.0,1803.0,4236.0,7159.0,14669.0,8693.0,1081.0,913.0,1114.0
nut2_gapdh,2156.0,1908.0,2275.0,880.0,495.0,463.0,492.0,663.0,2155.0,1929.0,1633.0,556.0,642.0,661.0,558.0,613.0
hda1_dpd4,2137.0,1779.0,1378.0,209.0,121.0,99.0,98.0,126.0,1359.0,1101.0,797.0,96.0,112.0,104.0,102.0,113.0
eaf5_dpd4,2123.0,1472.0,2091.0,622.0,255.0,226.0,236.0,297.0,3204.0,2402.0,1451.0,259.0,371.0,313.0,241.0,482.0
med4_empty,2102.0,1717.0,2619.0,1624.0,834.0,1448.0,560.0,703.0,2648.0,1969.0,2777.0,1043.0,707.0,637.0,577.0,648.0
dpd4_hat1,2077.0,2365.0,2972.0,1875.0,716.0,579.0,342.0,521.0,3210.0,3315.0,2831.0,1075.0,669.0,394.0,501.0,428.0
swc5_gapdh,2073.0,1787.0,1947.0,980.0,708.0,643.0,681.0,1039.0,2356.0,1898.0,1494.0,654.0,946.0,888.0,730.0,876.0
vp16_snf11,2062.0,1851.0,2138.0,1710.0,2421.0,8676.0,13548.0,25779.0,2008.0,1962.0,1785.0,1626.0,6484.0,21056.0,21585.0,24284.0
srb7_swc5,2043.0,1705.0,2408.0,1256.0,518.0,313.0,329.0,470.0,3116.0,2419.0,2873.0,951.0,684.0,447.0,354.0,383.0
vp16_vp16,2031.0,1935.0,3349.0,3780.0,3556.0,2892.0,23422.0,5820.0,5155.0,5244.0,5853.0,5400.0,8574.0,5505.0,3406.0,3284.0
btt1_med4,2018.0,2262.0,4475.0,7839.0,13169.0,14710.0,3821.0,3138.0,2594.0,3043.0,4752.0,9353.0,22211.0,21306.0,4339.0,2437.0
sir2_vp16,2006.0,2569.0,4164.0,4638.0,1879.0,811.0,1408.0,2210.0,1120.0,1490.0,2200.0,1203.0,1442.0,1322.0,1186.0,2472.0
sir2_mig1,2002.0,2176.0,1972.0,756.0,289.0,242.0,221.0,358.0,563.0,697.0,436.0,178.0,289.0,405.0,291.0,526.0
vp16_med4,2000.0,2096.0,3567.0,3349.0,3967.0,3492.0,1808.0,3764.0,2088.0,2283.0,3509.0,4462.0,7102.0,4288.0,2278.0,2508.0
dpd4_snf11,1980.0,1864.0,2160.0,2301.0,9149.0,31062.0,19172.0,48949.0,1846.0,1966.0,1715.0,1816.0,11398.0,33670.0,12801.0,17631.0
bre2_mig1,1967.0,1255.0,917.0,256.0,127.0,80.0,74.0,110.0,553.0,406.0,368.0,118.0,171.0,148.0,102.0,113.0
hat1_mig1,1959.0,908.0,242.0,57.0,60.0,46.0,48.0,68.0,426.0,455.0,136.0,55.0,69.0,60.0,48.0,47.0
med7_empty,1955.0,1622.0,1701.0,938.0,392.0,281.0,283.0,386.0,1308.0,1031.0,1189.0,585.0,379.0,322.0,340.0,354.0
mig1_lge1,1945.0,1178.0,998.0,613.0,428.0,438.0,431.0,637.0,922.0,1063.0,641.0,420.0,533.0,579.0,510.0,540.0
hos2_snf11,1929.0,1712.0,2115.0,1872.0,1899.0,3776.0,23941.0,275770.0,1896.0,2031.0,1677.0,1439.0,2747.0,5605.0,4095.0,6122.0
btt1_eaf3,1908.0,1647.0,1907.0,896.0,445.0,320.0,355.0,513.0,2897.0,3205.0,2958.0,1778.0,742.0,1446.0,4647.0,5829.0
esa1_snf11,1903.0,1697.0,2070.0,1735.0,2224.0,5957.0,6241.0,21300.0,2008.0,1889.0,1615.0,1550.0,6407.0,35182.0,62466.0,167878.0
sir2_med7,1902.0,1632.0,2682.0,1459.0,793.0,547.0,447.0,1000.0,1681.0,2521.0,2359.0,849.0,816.0,540.0,522.0,576.0
srb7_nut2,1891.0,2139.0,4240.0,4109.0,2331.0,1066.0,789.0,1160.0,2348.0,3360.0,5009.0,5217.0,3756.0,1393.0,917.0,2068.0
spp1_dpd4,1886.0,1530.0,2190.0,595.0,350.0,325.0,274.0,464.0,4189.0,3265.0,2259.0,324.0,464.0,663.0,354.0,382.0
snf11_tdh3,1859.0,1309.0,1359.0,921.0,1082.0,1340.0,1012.0,1852.0,83996.0,55648.0,4430.0,680.0,1056.0,1015.0,953.0,1109.0
nhp6a_dpd4,1853.0,988.0,600.0,270.0,260.0,264.0,285.0,395.0,2773.0,2030.0,478.0,310.0,383.0,337.0,292.0,361.0
pyk1_dpd4,1847.0,1927.0,1880.0,348.0,259.0,221.0,231.0,336.0,600.0,1128.0,1062.0,202.0,268.0,296.0,232.0,273.0
hmt2_srb7,1844.0,1894.0,1951.0,3960.0,805.0,223.0,226.0,310.0,1139.0,1718.0,1325.0,574.0,315.0,237.0,262.0,300.0
btt1_hmt2,1800.0,1568.0,1653.0,800.0,439.0,363.0,433.0,556.0,2558.0,2700.0,2323.0,482.0,591.0,678.0,582.0,585.0
snf11_sus1,1793.0,1948.0,2721.0,3391.0,2442.0,1603.0,1264.0,1404.0,1927.0,1746.0,2888.0,3433.0,3688.0,1615.0,1058.0,1071.0
vp16_srb7,1782.0,1740.0,2709.0,1476.0,844.0,702.0,557.0,863.0,2076.0,2570.0,3982.0,1707.0,1511.0,800.0,724.0,702.0
tdh3_DAM,1765.0,2459.0,2700.0,823.0,523.0,408.0,442.0,541.0,2040.0,3703.0,3045.0,1255.0,956.0,610.0,376.0,448.0
gapdh_hat2,1762.0,1271.0,885.0,576.0,162.0,144.0,132.0,157.0,1202.0,2367.0,1253.0,190.0,188.0,156.0,158.0,174.0
srb7_eaf3,1760.0,1423.0,1875.0,1411.0,599.0,473.0,357.0,877.0,7645.0,4429.0,3018.0,1079.0,891.0,766.0,421.0,464.0
empty_mig1,1738.0,1074.0,876.0,153.0,85.0,96.0,86.0,130.0,840.0,792.0,283.0,166.0,220.0,112.0,95.0,107.0
sir2_gapdh,1729.0,1892.0,3342.0,1699.0,506.0,245.0,253.0,354.0,1545.0,2126.0,1832.0,313.0,313.0,307.0,285.0,313.0
cac2_med4,1717.0,1569.0,2467.0,2170.0,2824.0,2547.0,3209.0,2002.0,1683.0,1830.0,1914.0,2627.0,5035.0,3497.0,1645.0,1589.0
htl1_snf11,1712.0,1520.0,1805.0,1527.0,3078.0,13240.0,21742.0,109283.0,1705.0,1825.0,1436.0,1441.0,5096.0,19877.0,17307.0,21120.0
nut2_vp16,1704.0,1477.0,1956.0,1872.0,3116.0,5388.0,4186.0,9105.0,1645.0,1653.0,1752.0,2273.0,5756.0,9174.0,6832.0,9696.0
hda1_mig1,1702.0,829.0,514.0,33.0,39.0,33.0,37.0,36.0,30.0,19.0,17.0,13.0,22.0,27.0,22.0,29.0
htl1_srb7,1697.0,1423.0,2085.0,1280.0,358.0,353.0,433.0,1218.0,1728.0,1635.0,1846.0,983.0,1021.0,366.0,262.0,264.0
rtt102_hhf2,1687.0,1644.0,1838.0,463.0,211.0,142.0,160.0,225.0,1947.0,1944.0,1605.0,221.0,213.0,248.0,291.0,207.0
bre2_srb7,1683.0,1513.0,2601.0,2465.0,714.0,312.0,271.0,385.0,1890.0,1354.0,1637.0,819.0,980.0,405.0,329.0,361.0
ies5_vp16,1677.0,1499.0,1866.0,1643.0,2139.0,2919.0,3127.0,7002.0,1662.0,1673.0,1700.0,1391.0,2736.0,3809.0,3216.0,3107.0
srb7_cac2,1669.0,1617.0,3046.0,1101.0,431.0,196.0,155.0,211.0,1220.0,1300.0,1306.0,628.0,252.0,209.0,155.0,188.0
hat1_esa1,1657.0,1552.0,1856.0,1514.0,1354.0,1423.0,1456.0,2120.0,1715.0,1643.0,1459.0,1160.0,1919.0,1828.0,1627.0,1804.0
rtt102_nut2,1636.0,1830.0,3294.0,2350.0,933.0,356.0,355.0,600.0,2800.0,3749.0,2822.0,934.0,952.0,505.0,431.0,461.0
empty_srb7,1636.0,1724.0,2524.0,1398.0,583.0,590.0,451.0,650.0,1730.0,3910.0,1919.0,987.0,789.0,643.0,476.0,658.0
pyk2_mig1,1614.0,1108.0,881.0,300.0,58.0,56.0,54.0,92.0,888.0,863.0,474.0,49.0,72.0,78.0,57.0,73.0
gapdh_rpd3,1606.0,1470.0,1367.0,534.0,119.0,90.0,115.0,126.0,509.0,1597.0,609.0,521.0,159.0,150.0,134.0,133.0
snf11_pyk1,1605.0,912.0,1280.0,1106.0,575.0,390.0,203.0,305.0,1845.0,1598.0,1343.0,569.0,676.0,538.0,263.0,277.0
cac2_lge1,1604.0,1513.0,1982.0,1005.0,346.0,359.0,483.0,449.0,2008.0,2558.0,1800.0,514.0,435.0,409.0,329.0,332.0
med4_nut2,1596.0,1446.0,2395.0,1437.0,887.0,703.0,582.0,816.0,2019.0,1936.0,1807.0,1028.0,1030.0,683.0,575.0,704.0
cac2_snf11,1590.0,1345.0,1680.0,1327.0,1685.0,4075.0,4091.0,26723.0,1422.0,1453.0,1476.0,1088.0,3687.0,10795.0,6541.0,17991.0
hos2_mig1,1555.0,1018.0,683.0,193.0,147.0,120.0,150.0,171.0,857.0,866.0,362.0,109.0,163.0,159.0,125.0,164.0
hst2_lge1,1554.0,1446.0,1646.0,1184.0,1059.0,972.0,1027.0,1467.0,1365.0,1482.0,1263.0,923.0,1345.0,1354.0,1106.0,1283.0
snf11_vp16,1553.0,1462.0,2248.0,4816.0,6501.0,14463.0,10829.0,29404.0,1680.0,1657.0,2052.0,3068.0,8168.0,11669.0,7513.0,12026.0
srb7_hhf2,1541.0,2065.0,1740.0,576.0,216.0,189.0,182.0,243.0,1148.0,1335.0,1006.0,191.0,269.0,243.0,230.0,227.0
med4_ies5,1527.0,902.0,1082.0,469.0,182.0,98.0,122.0,150.0,595.0,592.0,307.0,104.0,149.0,136.0,140.0,125.0
rtt102_pyk1,1521.0,1000.0,1472.0,333.0,194.0,124.0,141.0,162.0,1325.0,1805.0,1291.0,284.0,292.0,198.0,134.0,149.0
sir2_hat1,1512.0,1060.0,1742.0,1000.0,471.0,279.0,258.0,349.0,1620.0,2090.0,1733.0,350.0,354.0,351.0,314.0,344.0
tdh3_nhp10,1512.0,2102.0,1401.0,485.0,225.0,167.0,157.0,255.0,917.0,1485.0,646.0,128.0,238.0,212.0,194.0,199.0
med7_hmt2,1510.0,1118.0,933.0,456.0,252.0,261.0,230.0,522.0,1075.0,989.0,644.0,226.0,287.0,257.0,270.0,263.0
gapdh_snf11,1501.0,1332.0,1791.0,2525.0,15580.0,24021.0,11544.0,20109.0,1396.0,1517.0,1414.0,1974.0,19780.0,32412.0,11195.0,14738.0
srb7_sfh1,1497.0,1815.0,5105.0,9779.0,9384.0,2982.0,1863.0,3160.0,1587.0,2382.0,5994.0,14409.0,14212.0,2930.0,4025.0,2928.0
htl1_mig1,1496.0,806.0,666.0,189.0,110.0,92.0,104.0,177.0,1203.0,1096.0,483.0,129.0,147.0,118.0,130.0,118.0
snf11_bre2,1487.0,1254.0,1503.0,1021.0,341.0,138.0,122.0,173.0,1109.0,623.0,610.0,267.0,283.0,142.0,123.0,136.0
sir2_eaf3,1486.0,1466.0,1960.0,1131.0,336.0,208.0,173.0,242.0,920.0,1174.0,997.0,358.0,262.0,314.0,472.0,229.0
ada2_gapdh,1479.0,1311.0,1409.0,757.0,301.0,248.0,236.0,331.0,2057.0,1611.0,1052.0,216.0,255.0,279.0,243.0,275.0
srb7_hos2,1474.0,1111.0,1608.0,894.0,333.0,217.0,262.0,330.0,1656.0,1780.0,1549.0,488.0,437.0,610.0,283.0,260.0
snf11_eaf3,1472.0,706.0,718.0,391.0,272.0,224.0,261.0,377.0,2057.0,1237.0,837.0,294.0,333.0,318.0,294.0,302.0
med7_sfh1,1465.0,1589.0,2904.0,3298.0,2557.0,1544.0,1531.0,1625.0,1427.0,1577.0,2030.0,2875.0,2821.0,1750.0,1424.0,1529.0
btt1_nhp6a,1463.0,1353.0,2202.0,1912.0,1583.0,1073.0,1117.0,1692.0,1392.0,1685.0,1767.0,1518.0,1652.0,1392.0,1281.0,1312.0
tdh3_ldb7,1454.0,2067.0,8248.0,15265.0,9957.0,1360.0,1172.0,1656.0,1424.0,2242.0,6187.0,15927.0,16268.0,2000.0,1290.0,1426.0
gapdh_nut2,1452.0,1673.0,3113.0,2570.0,353.0,211.0,216.0,269.0,712.0,2266.0,1529.0,1863.0,1205.0,639.0,234.0,232.0
vp16_hat1,1451.0,1465.0,1932.0,900.0,634.0,654.0,431.0,667.0,1867.0,1779.0,2064.0,624.0,586.0,517.0,482.0,522.0
btt1_swc5,1443.0,1322.0,1876.0,1079.0,712.0,548.0,489.0,735.0,2123.0,2429.0,2334.0,997.0,669.0,914.0,580.0,592.0
srb7_sir2,1438.0,787.0,1160.0,703.0,117.0,101.0,36.0,60.0,533.0,704.0,377.0,55.0,62.0,44.0,46.0,59.0
sir2_med4,1434.0,1476.0,2556.0,2055.0,950.0,393.0,356.0,465.0,1882.0,2173.0,2272.0,916.0,916.0,561.0,703.0,665.0
gapdh_mig1,1432.0,483.0,428.0,275.0,110.0,97.0,120.0,159.0,860.0,856.0,631.0,83.0,139.0,143.0,118.0,148.0
htl1_hmt2,1428.0,1008.0,964.0,317.0,214.0,158.0,163.0,244.0,1001.0,799.0,685.0,165.0,212.0,205.0,187.0,210.0
gapdh_eaf3,1419.0,1156.0,1831.0,933.0,374.0,155.0,147.0,233.0,890.0,1399.0,1220.0,720.0,533.0,193.0,308.0,163.0
empty_empty,1414.0,1275.0,1915.0,809.0,451.0,211.0,225.0,324.0,937.0,1582.0,1693.0,670.0,374.0,315.0,261.0,281.0
cac2_gapdh,1400.0,1462.0,1436.0,541.0,417.0,236.0,206.0,266.0,2263.0,1472.0,1116.0,247.0,348.0,312.0,322.0,527.0
med7_lge1,1385.0,1148.0,1752.0,940.0,373.0,413.0,419.0,436.0,1801.0,1795.0,1446.0,536.0,402.0,400.0,341.0,368.0
med4_pyk2,1377.0,1489.0,2095.0,866.0,305.0,172.0,211.0,310.0,1683.0,1644.0,1071.0,279.0,279.0,238.0,204.0,244.0
med4_rpd3,1372.0,994.0,1977.0,634.0,362.0,201.0,170.0,269.0,1161.0,1021.0,926.0,358.0,359.0,225.0,184.0,211.0
sus1_mig1,1370.0,1035.0,654.0,191.0,656.0,457.0,38.0,50.0,324.0,148.0,80.0,27.0,56.0,52.0,37.0,54.0
tdh3_spp1,1367.0,2912.0,4148.0,1813.0,441.0,374.0,364.0,488.0,2082.0,3354.0,4025.0,3115.0,1209.0,448.0,414.0,437.0
dpd4_hos2,1363.0,948.0,1551.0,337.0,165.0,126.0,127.0,160.0,1859.0,966.0,1092.0,321.0,190.0,174.0,133.0,113.0
snf11_med7,1349.0,2013.0,6439.0,20377.0,17588.0,3539.0,915.0,1268.0,1458.0,1476.0,2954.0,5147.0,8066.0,1833.0,1065.0,1403.0
ada2_med4,1349.0,1141.0,2032.0,2723.0,2932.0,3814.0,3513.0,2038.0,1655.0,2000.0,2434.0,4156.0,7181.0,7018.0,58738.0,1080.0
nut2_snf11,1334.0,1079.0,1348.0,1125.0,1426.0,6480.0,9948.0,113672.0,1229.0,1277.0,1025.0,933.0,2320.0,11059.0,13602.0,19863.0
bre2_gapdh,1332.0,1485.0,1376.0,495.0,324.0,269.0,260.0,396.0,1960.0,1908.0,1468.0,330.0,386.0,325.0,269.0,319.0
rtt102_cdc36,1311.0,1483.0,4254.0,6547.0,10897.0,1802.0,1057.0,4194.0,1236.0,2312.0,3379.0,4778.0,8943.0,1814.0,773.0,821.0
rtt102_arp9,1297.0,1439.0,1429.0,636.0,363.0,330.0,404.0,282.0,1073.0,1503.0,1205.0,319.0,280.0,288.0,242.0,272.0
swc5_lge1,1296.0,1582.0,1796.0,943.0,437.0,362.0,328.0,504.0,2208.0,1783.0,1590.0,682.0,626.0,487.0,426.0,465.0
nut2_pyk2,1291.0,418.0,568.0,197.0,100.0,104.0,103.0,139.0,882.0,743.0,662.0,190.0,131.0,157.0,119.0,118.0
empty_lge1,1291.0,1563.0,2590.0,1107.0,494.0,666.0,346.0,562.0,1843.0,1941.0,1764.0,722.0,552.0,469.0,382.0,388.0
nhp10_mig1,1285.0,1107.0,1319.0,294.0,248.0,150.0,132.0,198.0,650.0,1024.0,619.0,145.0,158.0,201.0,132.0,170.0
cac2_hat1,1283.0,1360.0,1305.0,740.0,216.0,137.0,149.0,211.0,1024.0,992.0,1222.0,465.0,403.0,272.0,197.0,330.0
btt1_bre2,1282.0,1346.0,1197.0,525.0,316.0,173.0,160.0,220.0,874.0,960.0,927.0,432.0,293.0,199.0,197.0,185.0
swc5_mig1,1279.0,873.0,423.0,60.0,58.0,52.0,39.0,59.0,181.0,142.0,101.0,24.0,28.0,44.0,29.0,38.0
empty_hat2,1277.0,1178.0,1364.0,512.0,257.0,162.0,141.0,207.0,1310.0,1431.0,1451.0,507.0,245.0,178.0,164.0,185.0
snf11_med4,1274.0,1250.0,2193.0,2808.0,6480.0,10606.0,1967.0,2020.0,1314.0,1417.0,2150.0,5386.0,17836.0,8721.0,1827.0,1287.0
rtt102_sfh1,1265.0,1611.0,5367.0,9015.0,7735.0,1233.0,858.0,1532.0,1329.0,2970.0,6641.0,15303.0,11310.0,1810.0,1216.0,2796.0
dpd4_pyk1,1261.0,1095.0,1020.0,150.0,80.0,87.0,95.0,121.0,912.0,952.0,513.0,61.0,104.0,114.0,103.0,94.0
snf11_nut2,1249.0,1126.0,1524.0,863.0,620.0,328.0,343.0,469.0,1331.0,1196.0,1322.0,827.0,686.0,416.0,354.0,413.0
htl1_hat1,1245.0,862.0,1353.0,704.0,266.0,235.0,294.0,339.0,1370.0,1411.0,977.0,630.0,420.0,387.0,278.0,283.0
med4_sfh1,1242.0,895.0,2174.0,2621.0,1768.0,700.0,888.0,2443.0,709.0,909.0,2365.0,4050.0,3247.0,719.0,644.0,717.0
sus1_lge1,1241.0,1673.0,1832.0,945.0,687.0,464.0,529.0,757.0,1318.0,1064.0,1562.0,706.0,696.0,614.0,695.0,587.0
ldb7_snf11,1237.0,1192.0,1356.0,1157.0,2579.0,19907.0,59327.0,68076.0,1248.0,1342.0,1131.0,978.0,2990.0,10810.0,11667.0,9749.0
htl1_rpd3,1235.0,953.0,1228.0,627.0,268.0,214.0,209.0,336.0,1470.0,1336.0,1138.0,451.0,350.0,294.0,241.0,275.0
med7_med7,1230.0,866.0,1597.0,873.0,348.0,190.0,209.0,293.0,936.0,819.0,1255.0,735.0,457.0,253.0,225.0,238.0
dpd4_sus1,1223.0,1399.0,2949.0,7575.0,4934.0,1736.0,432.0,739.0,1081.0,1117.0,1877.0,2876.0,4627.0,1140.0,505.0,571.0
btt1_nut2,1219.0,1089.0,1970.0,1574.0,827.0,426.0,384.0,564.0,1461.0,1355.0,2100.0,1300.0,1148.0,550.0,442.0,470.0
ada2_empty,1214.0,1197.0,1376.0,1222.0,492.0,422.0,438.0,617.0,2361.0,1881.0,1715.0,804.0,635.0,477.0,446.0,480.0
dpd4_eaf3,1211.0,1301.0,1354.0,540.0,262.0,492.0,511.0,261.0,1079.0,1147.0,960.0,505.0,404.0,406.0,587.0,297.0
tdh3_hos1,1190.0,1149.0,1835.0,496.0,253.0,172.0,174.0,202.0,713.0,1705.0,1532.0,430.0,308.0,208.0,207.0,203.0
gapdh_pyk1,1180.0,792.0,1205.0,181.0,91.0,58.0,52.0,76.0,247.0,485.0,428.0,110.0,50.0,58.0,57.0,67.0
sir2_srb7,1171.0,1216.0,1746.0,1091.0,311.0,243.0,208.0,303.0,1330.0,1614.0,1199.0,282.0,282.0,257.0,214.0,234.0
dpd4_arp9,1169.0,1154.0,1319.0,374.0,337.0,323.0,328.0,499.0,1193.0,1432.0,1001.0,412.0,409.0,408.0,382.0,409.0
dpd4_nut2,1168.0,1479.0,2158.0,1643.0,753.0,240.0,200.0,343.0,1152.0,1552.0,1430.0,1064.0,684.0,608.0,246.0,279.0
esa1_lge1,1160.0,1044.0,1906.0,868.0,420.0,259.0,181.0,297.0,1352.0,1414.0,1294.0,478.0,424.0,274.0,243.0,277.0
swc5_snf11,1159.0,1153.0,1428.0,1255.0,4338.0,17264.0,10755.0,18736.0,1162.0,1190.0,1011.0,866.0,4769.0,13608.0,7603.0,10924.0
pyk1_gapdh,1155.0,948.0,1136.0,650.0,1479.0,2895.0,2619.0,6659.0,692.0,1779.0,1228.0,206.0,317.0,220.0,171.0,170.0
vp16_cac2,1154.0,1114.0,1500.0,928.0,850.0,774.0,820.0,1214.0,1236.0,1260.0,1145.0,745.0,943.0,1044.0,850.0,1009.0
tdh3_hst2,1148.0,1047.0,961.0,411.0,160.0,228.0,153.0,244.0,688.0,1081.0,439.0,191.0,223.0,214.0,156.0,197.0
rtt102_sus1,1145.0,1235.0,3635.0,5403.0,5958.0,1020.0,606.0,960.0,1543.0,1792.0,4256.0,6100.0,7810.0,1086.0,776.0,817.0
med4_snf11,1142.0,1053.0,1169.0,1081.0,1984.0,7410.0,12807.0,36039.0,1145.0,1193.0,997.0,812.0,2500.0,12649.0,15305.0,26680.0
med7_srb7,1141.0,1254.0,2362.0,3559.0,4349.0,1400.0,1061.0,1505.0,1825.0,1782.0,2236.0,4967.0,7263.0,2454.0,1151.0,1234.0
btt1_rtt102,1140.0,741.0,2418.0,3503.0,1363.0,210.0,177.0,289.0,559.0,633.0,1436.0,1867.0,1278.0,529.0,226.0,334.0
empty_snf11,1124.0,1013.0,1173.0,1147.0,1863.0,6707.0,14414.0,60926.0,1155.0,1166.0,1000.0,822.0,3816.0,14328.0,9747.0,12370.0
rtt102_tdh3,1120.0,838.0,1045.0,337.0,150.0,144.0,140.0,215.0,1009.0,1197.0,872.0,176.0,186.0,215.0,163.0,203.0
arp6_dpd4,1115.0,547.0,527.0,272.0,78.0,69.0,93.0,160.0,1172.0,809.0,775.0,89.0,100.0,127.0,129.0,105.0
nut2_empty,1112.0,1035.0,1565.0,1153.0,438.0,333.0,251.0,368.0,706.0,791.0,1284.0,870.0,603.0,337.0,262.0,278.0
med7_ies5,1111.0,1101.0,1333.0,495.0,242.0,160.0,167.0,219.0,1585.0,1429.0,996.0,283.0,302.0,410.0,189.0,220.0
ada2_swc5,1095.0,722.0,1079.0,466.0,295.0,308.0,338.0,492.0,1235.0,938.0,773.0,382.0,371.0,378.0,346.0,360.0
esa1_gapdh,1094.0,1070.0,1234.0,1064.0,245.0,165.0,183.0,270.0,1254.0,1784.0,1519.0,379.0,366.0,320.0,213.0,198.0
srb7_med7,1093.0,1236.0,4536.0,13811.0,11573.0,1527.0,825.0,1294.0,1191.0,1481.0,3954.0,12142.0,14274.0,1133.0,997.0,1038.0
nut2_ies5,1092.0,1063.0,1497.0,518.0,191.0,186.0,171.0,259.0,1595.0,1206.0,689.0,157.0,246.0,260.0,210.0,206.0
mig1_rpd3,1090.0,511.0,547.0,191.0,52.0,64.0,39.0,59.0,311.0,330.0,205.0,20.0,62.0,59.0,34.0,30.0
sir2_rtt102,1086.0,758.0,820.0,782.0,137.0,87.0,77.0,134.0,621.0,645.0,523.0,84.0,118.0,102.0,96.0,92.0
spp1_gapdh,1083.0,733.0,903.0,287.0,183.0,103.0,110.0,143.0,1053.0,1168.0,855.0,197.0,167.0,140.0,117.0,136.0
dpd4_cac2,1082.0,977.0,1162.0,609.0,347.0,231.0,230.0,380.0,795.0,769.0,907.0,438.0,420.0,343.0,341.0,772.0
tdh3_arp6,1080.0,887.0,1198.0,284.0,258.0,175.0,144.0,101.0,615.0,1132.0,927.0,252.0,191.0,250.0,96.0,98.0
med4_hat2,1079.0,715.0,1260.0,613.0,226.0,144.0,143.0,185.0,1241.0,1354.0,1075.0,284.0,237.0,168.0,162.0,169.0
nhp10_srb7,1074.0,847.0,1710.0,1226.0,357.0,261.0,261.0,383.0,949.0,1808.0,1356.0,493.0,518.0,337.0,294.0,326.0
hos1_dpd4,1070.0,975.0,963.0,423.0,208.0,209.0,192.0,311.0,2264.0,2197.0,770.0,337.0,338.0,478.0,235.0,270.0
dpd4_med7,1069.0,1246.0,3349.0,8114.0,7663.0,1297.0,615.0,892.0,1050.0,1258.0,2846.0,6256.0,9373.0,1742.0,760.0,698.0
dpd4_sfh1,1068.0,1473.0,5017.0,9600.0,8879.0,2088.0,1027.0,965.0,1217.0,1769.0,4379.0,9686.0,9786.0,3001.0,1283.0,1285.0
