,bin1_rep1,bin2_rep1,bin3_rep1,bin4_rep1,bin5_rep1,bin6_rep1,bin7_rep1,bin8_rep1,bin1_rep2,bin2_rep2,bin3_rep2,bin4_rep2,bin5_rep2,bin6_rep2,bin7_rep2,bin8_rep2
nhp6a_sfh1,612.0,470.0,228.0,66.0,41.0,34.0,28.0,19.0,310.0,243.0,152.0,336.0,53.0,42.0,33.0,32.0
gapdh_hmt2,609.0,1176.0,653.0,519.0,357.0,180.0,147.0,134.0,990.0,766.0,801.0,685.0,305.0,248.0,241.0,176.0
srb7_sus1,608.0,837.0,1112.0,3358.0,6128.0,1605.0,432.0,456.0,694.0,840.0,1120.0,2101.0,6937.0,1930.0,702.0,572.0
hst2_dpd4,607.0,905.0,796.0,728.0,328.0,185.0,137.0,121.0,1109.0,813.0,672.0,349.0,302.0,345.0,189.0,180.0
sfh1_hat2,607.0,929.0,726.0,1255.0,5851.0,49403.0,28810.0,10098.0,479.0,424.0,471.0,717.0,606.0,872.0,639.0,658.0
nhp6a_empty,606.0,673.0,277.0,214.0,136.0,107.0,78.0,65.0,419.0,223.0,182.0,871.0,120.0,149.0,138.0,119.0
sir2_btt1,604.0,1175.0,688.0,876.0,355.0,61.0,50.0,41.0,208.0,152.0,186.0,262.0,150.0,160.0,69.0,59.0
sir2_snf11,602.0,948.0,953.0,1481.0,3796.0,3561.0,549.0,1057.0,511.0,480.0,649.0,1321.0,2570.0,1828.0,677.0,619.0
ada2_gapdh,601.0,1715.0,1071.0,915.0,444.0,280.0,165.0,150.0,1107.0,695.0,875.0,499.0,355.0,329.0,251.0,239.0
sir2_hat2,600.0,1015.0,804.0,711.0,494.0,111.0,80.0,59.0,684.0,601.0,948.0,401.0,205.0,119.0,72.0,85.0
btt1_rtt102,599.0,990.0,1055.0,2179.0,680.0,225.0,137.0,126.0,413.0,323.0,985.0,988.0,529.0,269.0,201.0,178.0
snf11_sfh1,599.0,843.0,696.0,939.0,2205.0,3631.0,814.0,435.0,516.0,399.0,556.0,913.0,3622.0,8119.0,1741.0,996.0
mig1_med7,596.0,412.0,326.0,166.0,113.0,69.0,51.0,87.0,175.0,151.0,120.0,146.0,123.0,87.0,57.0,67.0
btt1_hhf2,594.0,1704.0,1008.0,1011.0,438.0,180.0,112.0,104.0,504.0,483.0,471.0,396.0,216.0,233.0,170.0,149.0
empty_sus1,593.0,913.0,1463.0,1376.0,1281.0,307.0,164.0,146.0,267.0,205.0,579.0,738.0,992.0,343.0,208.0,237.0
pyk1_lge1,592.0,981.0,1079.0,424.0,90.0,82.0,59.0,56.0,586.0,424.0,523.0,241.0,108.0,113.0,88.0,68.0
swc5_hat1,590.0,1204.0,611.0,646.0,200.0,123.0,94.0,97.0,634.0,434.0,527.0,244.0,263.0,235.0,112.0,102.0
nhp6a_rpd3,590.0,670.0,225.0,67.0,134.0,245.0,74.0,55.0,285.0,179.0,61.0,67.0,27.0,31.0,34.0,38.0
srb7_swc5,589.0,1439.0,2147.0,3222.0,1389.0,419.0,255.0,234.0,941.0,826.0,2588.0,1889.0,1704.0,486.0,360.0,408.0
ada2_vp16,589.0,895.0,899.0,920.0,1705.0,4462.0,2746.0,1926.0,539.0,439.0,683.0,940.0,1538.0,3365.0,2108.0,1392.0
med4_hat1,588.0,1145.0,733.0,875.0,2442.0,6601.0,1358.0,673.0,710.0,372.0,535.0,738.0,2817.0,7753.0,1930.0,898.0
spp1_gapdh,583.0,1010.0,492.0,296.0,204.0,125.0,85.0,93.0,702.0,332.0,438.0,225.0,295.0,180.0,129.0,133.0
hst2_med4,582.0,381.0,295.0,267.0,113.0,77.0,58.0,41.0,195.0,134.0,185.0,959.0,115.0,100.0,67.0,78.0
btt1_arp9,582.0,1255.0,1018.0,955.0,581.0,417.0,311.0,262.0,832.0,809.0,845.0,915.0,604.0,564.0,429.0,437.0
esa1_tdh3,580.0,883.0,344.0,229.0,153.0,59.0,23.0,24.0,1287.0,518.0,362.0,62.0,46.0,61.0,40.0,33.0
snf11_hat1,578.0,733.0,646.0,986.0,2855.0,3029.0,603.0,395.0,542.0,393.0,455.0,846.0,2969.0,4219.0,732.0,557.0
bre2_vp16,573.0,1102.0,990.0,1411.0,1803.0,1844.0,850.0,3830.0,724.0,520.0,745.0,1198.0,1946.0,1856.0,721.0,517.0
rtt102_swc5,571.0,1190.0,1695.0,4912.0,2972.0,473.0,361.0,296.0,408.0,502.0,1423.0,2272.0,1791.0,617.0,464.0,483.0
vp16_srb7,571.0,985.0,827.0,898.0,946.0,2100.0,3489.0,7559.0,639.0,464.0,544.0,966.0,764.0,2599.0,2817.0,11881.0
gapdh_sus1,569.0,1667.0,3126.0,3625.0,1721.0,393.0,271.0,272.0,636.0,612.0,1635.0,2093.0,1523.0,499.0,411.0,401.0
hos1_srb7,561.0,524.0,668.0,686.0,155.0,51.0,27.0,30.0,190.0,81.0,178.0,375.0,171.0,142.0,57.0,39.0
rtt102_tdh3,558.0,1221.0,798.0,807.0,232.0,168.0,117.0,107.0,1093.0,662.0,649.0,608.0,298.0,214.0,178.0,179.0
nhp10_med4,556.0,1110.0,1187.0,1427.0,894.0,352.0,226.0,200.0,770.0,604.0,817.0,1092.0,738.0,392.0,280.0,270.0
btt1_tdh3,556.0,1149.0,779.0,599.0,314.0,240.0,146.0,127.0,570.0,410.0,479.0,433.0,263.0,295.0,246.0,219.0
nhp10_lge1,556.0,1531.0,2030.0,1298.0,450.0,230.0,183.0,133.0,672.0,954.0,1051.0,783.0,659.0,381.0,244.0,239.0
nhp10_hat1,556.0,1576.0,1698.0,1372.0,372.0,168.0,136.0,114.0,393.0,653.0,627.0,510.0,306.0,268.0,198.0,164.0
snf11_pyk2,553.0,1825.0,1869.0,1733.0,1137.0,490.0,342.0,261.0,908.0,711.0,1212.0,998.0,839.0,656.0,501.0,485.0
ada2_eaf3,550.0,806.0,783.0,1155.0,1768.0,719.0,365.0,327.0,509.0,349.0,550.0,828.0,1637.0,1018.0,483.0,561.0
bre2_snf11,549.0,767.0,816.0,823.0,2174.0,3257.0,1756.0,1568.0,507.0,599.0,613.0,1114.0,2860.0,5230.0,1081.0,667.0
bre2_hmt2,544.0,1849.0,959.0,629.0,225.0,95.0,69.0,62.0,691.0,284.0,442.0,213.0,160.0,128.0,89.0,86.0
htl1_btt1,543.0,478.0,575.0,1080.0,528.0,92.0,85.0,76.0,122.0,257.0,552.0,593.0,545.0,154.0,98.0,102.0
sus1_lge1,541.0,846.0,697.0,874.0,1630.0,930.0,422.0,352.0,738.0,585.0,977.0,1299.0,4028.0,8042.0,54272.0,531.0
vp16_hat1,537.0,959.0,625.0,698.0,701.0,5093.0,6996.0,9450.0,443.0,317.0,540.0,729.0,673.0,2281.0,2215.0,9698.0
tdh3_hst2,535.0,915.0,910.0,451.0,214.0,154.0,97.0,98.0,1441.0,1100.0,1162.0,316.0,222.0,233.0,165.0,178.0
pyk2_sus1,534.0,884.0,2082.0,5995.0,5186.0,1389.0,133.0,85.0,150.0,131.0,272.0,392.0,863.0,218.0,164.0,158.0
nut2_arp9,534.0,712.0,569.0,678.0,816.0,574.0,374.0,303.0,456.0,363.0,388.0,650.0,629.0,671.0,504.0,487.0
empty_hmt2,533.0,782.0,639.0,437.0,332.0,203.0,164.0,146.0,3366.0,4290.0,886.0,9951.0,279.0,396.0,291.0,289.0
bre2_hat1,526.0,1153.0,609.0,523.0,337.0,175.0,124.0,88.0,699.0,446.0,495.0,416.0,202.0,245.0,175.0,145.0
rtt102_rtt102,526.0,1000.0,2151.0,7238.0,4358.0,505.0,367.0,405.0,540.0,602.0,2292.0,3909.0,2729.0,640.0,448.0,463.0
empty_hat2,525.0,806.0,969.0,911.0,304.0,191.0,111.0,111.0,334.0,367.0,437.0,417.0,220.0,193.0,193.0,168.0
med7_ies5,520.0,1452.0,859.0,461.0,280.0,184.0,134.0,108.0,1426.0,598.0,1122.0,850.0,470.0,208.0,188.0,177.0
hhf2_rtt102,520.0,885.0,743.0,698.0,536.0,417.0,290.0,257.0,384.0,343.0,354.0,586.0,472.0,604.0,469.0,424.0
srb7_cdc36,514.0,780.0,984.0,2891.0,6731.0,1838.0,357.0,360.0,473.0,373.0,771.0,2412.0,4242.0,1843.0,543.0,450.0
empty_ies5,514.0,1080.0,1019.0,571.0,199.0,95.0,64.0,65.0,533.0,403.0,537.0,276.0,176.0,142.0,103.0,98.0
hda1_dpd4,512.0,775.0,655.0,419.0,145.0,93.0,66.0,74.0,726.0,429.0,677.0,345.0,222.0,170.0,87.0,88.0
hmt2_vp16,512.0,671.0,905.0,1182.0,2596.0,3017.0,499.0,1560.0,381.0,352.0,572.0,1110.0,3780.0,3902.0,709.0,486.0
htl1_mig1,510.0,1055.0,742.0,1112.0,957.0,243.0,83.0,73.0,547.0,371.0,390.0,219.0,119.0,144.0,116.0,116.0
nhp10_empty,507.0,1553.0,2035.0,1561.0,489.0,143.0,119.0,124.0,406.0,505.0,673.0,533.0,357.0,227.0,163.0,169.0
rtt102_eaf3,499.0,1089.0,1741.0,3832.0,2641.0,885.0,369.0,290.0,626.0,536.0,2308.0,2847.0,3051.0,801.0,521.0,456.0
hmt2_snf11,496.0,816.0,1323.0,2890.0,4900.0,1474.0,483.0,2377.0,411.0,411.0,1090.0,3109.0,3895.0,2523.0,574.0,548.0
eaf5_snf11,494.0,708.0,649.0,383.0,807.0,3070.0,594.0,1143.0,271.0,221.0,270.0,427.0,800.0,3207.0,776.0,703.0
esa1_hmt2,493.0,967.0,693.0,477.0,208.0,137.0,89.0,103.0,1355.0,272.0,297.0,230.0,254.0,194.0,129.0,146.0
dpd4_bre2,491.0,1187.0,1025.0,1233.0,812.0,172.0,88.0,72.0,768.0,451.0,479.0,150.0,129.0,154.0,122.0,120.0
mig1_mig1,491.0,578.0,159.0,69.0,67.0,41.0,36.0,33.0,278.0,173.0,124.0,78.0,54.0,79.0,49.0,45.0
eaf5_gapdh,489.0,1239.0,937.0,834.0,510.0,244.0,182.0,167.0,2879.0,9644.0,1829.0,3824.0,335.0,315.0,284.0,265.0
med7_lge1,485.0,1083.0,1426.0,4179.0,2806.0,455.0,294.0,203.0,336.0,447.0,920.0,1444.0,1421.0,631.0,389.0,398.0
htl1_pyk2,483.0,1096.0,693.0,676.0,401.0,192.0,141.0,125.0,716.0,434.0,732.0,499.0,290.0,298.0,211.0,199.0
bre2_med4,483.0,751.0,681.0,1049.0,1209.0,671.0,226.0,293.0,434.0,298.0,431.0,517.0,738.0,432.0,275.0,287.0
gapdh_pyk2,482.0,1088.0,1134.0,453.0,314.0,113.0,105.0,95.0,3353.0,2746.0,1804.0,668.0,237.0,196.0,135.0,126.0
gapdh_swc5,482.0,1002.0,646.0,269.0,182.0,74.0,62.0,46.0,399.0,531.0,548.0,149.0,85.0,126.0,74.0,82.0
sfh1_srb7,478.0,628.0,528.0,568.0,739.0,7364.0,19179.0,31518.0,385.0,312.0,378.0,620.0,459.0,773.0,694.0,587.0
pyk2_nut2,477.0,623.0,512.0,772.0,604.0,366.0,275.0,229.0,435.0,286.0,328.0,653.0,437.0,530.0,433.0,399.0
med4_sus1,477.0,590.0,564.0,554.0,976.0,3063.0,1640.0,860.0,367.0,310.0,380.0,625.0,1023.0,3552.0,3187.0,1769.0
spp1_srb7,475.0,1187.0,1333.0,877.0,569.0,249.0,184.0,166.0,827.0,550.0,890.0,979.0,451.0,339.0,250.0,248.0
pyk1_snf11,474.0,669.0,1038.0,1978.0,3411.0,1286.0,422.0,1044.0,402.0,342.0,691.0,2214.0,3833.0,1868.0,594.0,481.0
eaf5_dpd4,473.0,1068.0,1093.0,1024.0,732.0,290.0,171.0,138.0,958.0,622.0,1115.0,1011.0,518.0,316.0,245.0,226.0
med7_mig1,473.0,928.0,543.0,438.0,410.0,288.0,196.0,212.0,511.0,364.0,447.0,396.0,277.0,444.0,297.0,307.0
sir2_arp9,472.0,782.0,655.0,679.0,369.0,166.0,99.0,109.0,592.0,483.0,615.0,574.0,289.0,193.0,159.0,158.0
htl1_hmt2,470.0,1289.0,568.0,490.0,363.0,169.0,138.0,125.0,1052.0,390.0,655.0,375.0,309.0,247.0,193.0,183.0
gapdh_tdh3,468.0,618.0,204.0,189.0,36.0,54.0,46.0,44.0,295.0,258.0,181.0,309.0,66.0,72.0,50.0,55.0
tdh3_vps71,466.0,1825.0,1156.0,238.0,174.0,39.0,21.0,28.0,131.0,111.0,58.0,67.0,48.0,65.0,39.0,37.0
med7_vp16,465.0,780.0,707.0,971.0,2070.0,2857.0,945.0,960.0,421.0,279.0,431.0,799.0,2557.0,4428.0,3365.0,1148.0
rtt102_pyk1,465.0,1014.0,844.0,677.0,172.0,105.0,103.0,79.0,993.0,513.0,1085.0,252.0,212.0,180.0,147.0,137.0
ldb7_hmt2,463.0,1047.0,553.0,376.0,374.0,133.0,96.0,101.0,6241.0,1282.0,1527.0,419.0,241.0,154.0,133.0,103.0
sus1_gapdh,463.0,1025.0,494.0,481.0,193.0,96.0,71.0,71.0,822.0,517.0,588.0,285.0,160.0,115.0,104.0,99.0
hmt2_gapdh,460.0,1403.0,783.0,681.0,212.0,141.0,99.0,89.0,876.0,598.0,750.0,400.0,262.0,190.0,134.0,147.0
rtt102_DAM,460.0,760.0,847.0,1478.0,1167.0,227.0,157.0,137.0,244.0,217.0,367.0,541.0,897.0,309.0,227.0,219.0
hos2_lge1,459.0,654.0,506.0,691.0,908.0,437.0,106.0,99.0,640.0,396.0,529.0,570.0,861.0,690.0,210.0,145.0
rtt102_nut2,458.0,820.0,1901.0,6661.0,6154.0,561.0,257.0,250.0,381.0,379.0,1160.0,3151.0,4034.0,1018.0,581.0,409.0
rtt102_rpd3,457.0,770.0,1723.0,5135.0,5321.0,864.0,281.0,243.0,407.0,433.0,1569.0,4233.0,5197.0,968.0,415.0,424.0
srb7_nhp10,456.0,1062.0,574.0,356.0,98.0,63.0,49.0,44.0,662.0,259.0,387.0,359.0,99.0,89.0,58.0,59.0
med4_sfh1,454.0,690.0,585.0,713.0,2331.0,4942.0,1478.0,674.0,371.0,285.0,346.0,755.0,2197.0,7017.0,2668.0,1294.0
nut2_ies5,451.0,1221.0,959.0,1036.0,1037.0,188.0,136.0,110.0,1026.0,716.0,1183.0,631.0,353.0,294.0,248.0,187.0
med4_pyk2,447.0,929.0,777.0,1112.0,778.0,204.0,174.0,130.0,542.0,362.0,1016.0,945.0,1124.0,360.0,222.0,202.0
pyk1_sus1,446.0,915.0,3301.0,6117.0,2582.0,125.0,94.0,106.0,268.0,464.0,1114.0,1901.0,929.0,188.0,156.0,162.0
gapdh_arp9,446.0,475.0,396.0,200.0,81.0,57.0,40.0,44.0,1358.0,918.0,472.0,254.0,85.0,84.0,72.0,65.0
vp16_swc5,445.0,586.0,497.0,553.0,466.0,1178.0,2949.0,28246.0,315.0,231.0,281.0,553.0,469.0,1408.0,1814.0,5359.0
sir2_nut2,443.0,845.0,856.0,846.0,346.0,138.0,131.0,94.0,819.0,506.0,852.0,632.0,370.0,216.0,179.0,191.0
swc5_rpd3,441.0,736.0,440.0,396.0,226.0,114.0,84.0,72.0,927.0,455.0,642.0,288.0,239.0,156.0,113.0,133.0
hmt2_srb7,441.0,925.0,920.0,646.0,468.0,220.0,177.0,163.0,1006.0,552.0,978.0,343.0,266.0,330.0,255.0,234.0
ada2_empty,440.0,606.0,681.0,1885.0,3527.0,1654.0,309.0,281.0,412.0,282.0,380.0,1028.0,2314.0,980.0,463.0,458.0
cac2_mig1,440.0,620.0,301.0,306.0,164.0,123.0,82.0,72.0,719.0,196.0,295.0,180.0,119.0,136.0,110.0,123.0
vps71_hmt2,438.0,932.0,575.0,455.0,293.0,177.0,135.0,116.0,456.0,180.0,372.0,236.0,216.0,239.0,198.0,183.0
rtt102_ldb7,434.0,764.0,1109.0,3179.0,3351.0,485.0,288.0,268.0,577.0,441.0,1388.0,1750.0,2780.0,1015.0,501.0,383.0
sir2_sus1,434.0,646.0,619.0,658.0,360.0,152.0,139.0,102.0,301.0,169.0,308.0,358.0,194.0,237.0,173.0,157.0
sir2_hhf2,432.0,733.0,624.0,648.0,268.0,117.0,55.0,41.0,624.0,322.0,544.0,844.0,263.0,81.0,63.0,53.0
gapdh_htl1,432.0,1218.0,1639.0,1425.0,568.0,119.0,95.0,85.0,183.0,225.0,461.0,306.0,188.0,177.0,137.0,120.0
snf11_pyk1,431.0,844.0,751.0,517.0,346.0,228.0,186.0,163.0,471.0,270.0,432.0,475.0,321.0,330.0,233.0,236.0
esa1_ies5,427.0,940.0,772.0,489.0,321.0,164.0,111.0,96.0,841.0,436.0,664.0,358.0,300.0,246.0,174.0,147.0
nhp10_snf11,427.0,852.0,881.0,1628.0,2016.0,1283.0,297.0,457.0,337.0,301.0,584.0,1535.0,2139.0,669.0,406.0,351.0
vp16_pyk2,425.0,561.0,656.0,1333.0,2778.0,2437.0,414.0,234.0,577.0,372.0,573.0,1390.0,2927.0,2432.0,649.0,1025.0
empty_tdh3,425.0,911.0,636.0,343.0,226.0,75.0,56.0,59.0,197.0,163.0,133.0,127.0,78.0,104.0,70.0,68.0
nut2_spp1,424.0,222.0,399.0,754.0,1285.0,148.0,44.0,32.0,55.0,28.0,91.0,467.0,400.0,143.0,64.0,49.0
cac2_srb7,424.0,1438.0,1024.0,849.0,390.0,159.0,124.0,99.0,874.0,292.0,689.0,596.0,252.0,238.0,176.0,149.0
cac2_med7,423.0,750.0,938.0,1811.0,1181.0,391.0,213.0,213.0,580.0,336.0,821.0,1056.0,1256.0,449.0,332.0,335.0
snf11_rpd3,423.0,586.0,612.0,855.0,3588.0,5486.0,819.0,263.0,379.0,307.0,392.0,842.0,2633.0,4496.0,658.0,412.0
hmt2_empty,422.0,909.0,1256.0,639.0,167.0,103.0,76.0,91.0,1012.0,665.0,724.0,352.0,331.0,137.0,112.0,897.0
eaf5_sus1,422.0,1235.0,469.0,387.0,495.0,235.0,35.0,32.0,59.0,34.0,82.0,191.0,388.0,373.0,51.0,57.0
gapdh_ies5,419.0,578.0,521.0,241.0,127.0,103.0,94.0,88.0,3109.0,2520.0,1090.0,676.0,176.0,177.0,128.0,121.0
dpd4_btt1,419.0,1202.0,815.0,417.0,251.0,191.0,130.0,108.0,999.0,436.0,742.0,297.0,239.0,266.0,203.0,170.0
nhp10_swc5,417.0,500.0,1030.0,698.0,243.0,166.0,161.0,103.0,291.0,400.0,441.0,531.0,248.0,252.0,194.0,198.0
srb7_btt1,416.0,1153.0,1464.0,2787.0,1438.0,225.0,167.0,174.0,500.0,506.0,1232.0,1591.0,1085.0,305.0,238.0,233.0
med7_med7,415.0,524.0,643.0,1925.0,1275.0,378.0,127.0,153.0,254.0,393.0,937.0,1304.0,1283.0,360.0,206.0,205.0
srb7_ldb7,414.0,477.0,661.0,950.0,1776.0,642.0,345.0,226.0,315.0,234.0,632.0,7418.0,1411.0,547.0,345.0,286.0
snf11_hat2,414.0,834.0,526.0,703.0,3986.0,4981.0,570.0,238.0,348.0,287.0,352.0,2021.0,3886.0,7069.0,830.0,438.0
nhp6a_hmt2,413.0,352.0,172.0,75.0,54.0,34.0,27.0,30.0,234.0,160.0,60.0,52.0,46.0,46.0,48.0,45.0
med4_cdc36,411.0,569.0,428.0,460.0,939.0,5118.0,2702.0,1021.0,370.0,258.0,284.0,516.0,765.0,3121.0,4043.0,4763.0
pyk1_srb7,410.0,845.0,1556.0,917.0,221.0,104.0,56.0,66.0,232.0,113.0,502.0,114.0,117.0,130.0,93.0,104.0
hhf2_snf11,407.0,579.0,624.0,845.0,982.0,444.0,316.0,348.0,373.0,296.0,428.0,797.0,985.0,665.0,427.0,359.0
hos1_dpd4,405.0,1192.0,712.0,536.0,283.0,214.0,170.0,142.0,1013.0,641.0,622.0,351.0,262.0,302.0,227.0,258.0
nhp6a_med7,405.0,511.0,389.0,252.0,121.0,47.0,36.0,36.0,338.0,217.0,163.0,178.0,66.0,69.0,66.0,62.0
nhp10_rpd3,403.0,553.0,595.0,531.0,389.0,244.0,186.0,163.0,468.0,376.0,470.0,509.0,295.0,358.0,280.0,271.0
nut2_pyk1,402.0,797.0,321.0,347.0,142.0,54.0,36.0,25.0,143.0,92.0,175.0,127.0,70.0,98.0,49.0,62.0
snf11_ldb7,401.0,633.0,547.0,642.0,1149.0,1258.0,379.0,261.0,386.0,285.0,345.0,756.0,799.0,1323.0,515.0,448.0
htl1_vp16,401.0,633.0,602.0,878.0,3141.0,4203.0,938.0,998.0,433.0,322.0,355.0,830.0,1530.0,2562.0,884.0,888.0
nhp6a_vp16,400.0,582.0,648.0,771.0,301.0,296.0,222.0,152.0,202.0,193.0,192.0,373.0,137.0,219.0,154.0,143.0
dpd4_pyk1,400.0,901.0,407.0,236.0,119.0,108.0,64.0,56.0,468.0,242.0,466.0,209.0,123.0,95.0,100.0,101.0
nhp6a_hos2,399.0,326.0,118.0,77.0,41.0,44.0,24.0,14.0,156.0,82.0,62.0,61.0,26.0,67.0,39.0,42.0
spp1_snf11,399.0,732.0,794.0,762.0,1647.0,1741.0,529.0,977.0,436.0,312.0,378.0,664.0,2193.0,3109.0,582.0,517.0
dpd4_ada2,393.0,405.0,507.0,926.0,617.0,164.0,81.0,71.0,228.0,142.0,461.0,331.0,380.0,159.0,103.0,101.0
btt1_bre2,390.0,1516.0,1181.0,1273.0,487.0,157.0,137.0,114.0,439.0,358.0,799.0,549.0,452.0,232.0,153.0,171.0
htl1_rpd3,389.0,563.0,718.0,2328.0,1799.0,244.0,175.0,133.0,329.0,386.0,809.0,1225.0,1694.0,415.0,257.0,259.0
srb7_cac2,387.0,1231.0,1647.0,1696.0,808.0,194.0,107.0,113.0,305.0,350.0,719.0,766.0,430.0,233.0,299.0,163.0
swc5_med4,387.0,834.0,936.0,1510.0,2068.0,1027.0,273.0,228.0,488.0,292.0,461.0,687.0,1063.0,747.0,384.0,248.0
srb7_gcn5,385.0,556.0,800.0,2163.0,3442.0,562.0,293.0,268.0,367.0,278.0,589.0,1255.0,2222.0,618.0,432.0,340.0
cac2_hat1,385.0,918.0,560.0,597.0,318.0,151.0,119.0,105.0,470.0,350.0,502.0,379.0,286.0,213.0,178.0,138.0
snf11_btt1,385.0,531.0,419.0,526.0,1869.0,1889.0,519.0,252.0,602.0,406.0,326.0,513.0,1717.0,2336.0,447.0,386.0
hos2_gapdh,385.0,675.0,469.0,312.0,209.0,225.0,232.0,225.0,322.0,179.0,295.0,185.0,118.0,165.0,97.0,100.0
btt1_htl1,380.0,527.0,836.0,971.0,837.0,303.0,206.0,152.0,267.0,207.0,472.0,866.0,1128.0,362.0,273.0,290.0
sir2_rtt102,380.0,705.0,510.0,834.0,292.0,96.0,56.0,44.0,445.0,303.0,536.0,446.0,228.0,117.0,87.0,86.0
nut2_srb7,379.0,587.0,542.0,748.0,2532.0,5855.0,958.0,315.0,356.0,258.0,349.0,683.0,2889.0,6308.0,2091.0,506.0
nhp6a_bre2,379.0,364.0,150.0,67.0,66.0,33.0,31.0,37.0,322.0,180.0,109.0,82.0,58.0,61.0,40.0,58.0
hos2_ies5,379.0,681.0,424.0,358.0,334.0,207.0,141.0,147.0,5463.0,9041.0,3247.0,3151.0,545.0,266.0,193.0,225.0
nhp10_cdc36,377.0,627.0,617.0,617.0,204.0,54.0,31.0,44.0,189.0,277.0,368.0,458.0,183.0,66.0,63.0,49.0
med4_hmt2,377.0,811.0,911.0,921.0,538.0,201.0,142.0,149.0,577.0,334.0,890.0,802.0,596.0,288.0,217.0,224.0
nhp10_pyk2,376.0,1072.0,1340.0,1240.0,335.0,133.0,89.0,64.0,292.0,266.0,289.0,244.0,114.0,177.0,150.0,142.0
hmt2_med4,376.0,623.0,826.0,1817.0,1850.0,833.0,328.0,474.0,651.0,780.0,2201.0,9767.0,5003.0,2477.0,386.0,364.0
sir2_hmt2,376.0,805.0,678.0,604.0,234.0,51.0,42.0,39.0,727.0,335.0,525.0,430.0,229.0,78.0,75.0,70.0
ada2_ies5,376.0,1352.0,341.0,289.0,169.0,74.0,50.0,48.0,541.0,283.0,268.0,368.0,193.0,119.0,86.0,86.0
btt1_nhp10,375.0,707.0,247.0,126.0,65.0,71.0,46.0,44.0,374.0,119.0,201.0,181.0,54.0,90.0,61.0,62.0
vp16_eaf3,375.0,560.0,516.0,488.0,527.0,1304.0,1316.0,2169.0,339.0,285.0,360.0,550.0,492.0,1894.0,2700.0,4347.0
empty_vp16,375.0,577.0,833.0,1947.0,2330.0,1791.0,447.0,605.0,381.0,248.0,620.0,1049.0,2297.0,1281.0,860.0,464.0
empty_arp9,372.0,566.0,519.0,154.0,83.0,39.0,18.0,34.0,202.0,85.0,184.0,113.0,75.0,53.0,94.0,46.0
med4_med7,372.0,453.0,385.0,434.0,1531.0,2926.0,600.0,454.0,261.0,176.0,258.0,507.0,1780.0,3551.0,729.0,352.0
nhp6a_arp9,370.0,327.0,113.0,54.0,49.0,32.0,31.0,23.0,226.0,92.0,55.0,53.0,31.0,49.0,35.0,34.0
empty_med7,369.0,707.0,838.0,1582.0,1160.0,517.0,264.0,265.0,412.0,386.0,775.0,960.0,1293.0,512.0,335.0,331.0
snf11_ies5,368.0,1445.0,1398.0,1677.0,592.0,141.0,109.0,73.0,532.0,547.0,1018.0,626.0,477.0,165.0,161.0,140.0
cac2_rpd3,365.0,757.0,596.0,655.0,304.0,119.0,126.0,133.0,535.0,240.0,366.0,272.0,146.0,130.0,116.0,91.0
swc5_empty,362.0,853.0,617.0,383.0,320.0,97.0,1599.0,61.0,787.0,367.0,404.0,188.0,138.0,151.0,110.0,128.0
btt1_hos2,362.0,769.0,781.0,1134.0,479.0,191.0,138.0,94.0,687.0,409.0,670.0,1506.0,532.0,269.0,219.0,157.0
gapdh_nhp10,361.0,187.0,335.0,225.0,26.0,20.0,10.0,8.0,541.0,366.0,90.0,161.0,15.0,28.0,18.0,19.0
gapdh_hos1,360.0,203.0,236.0,71.0,51.0,50.0,41.0,56.0,1444.0,1128.0,1119.0,450.0,127.0,62.0,48.0,42.0
sir2_ies5,359.0,1001.0,982.0,1249.0,458.0,58.0,61.0,49.0,746.0,837.0,1421.0,943.0,253.0,66.0,61.0,73.0
bre2_empty,359.0,781.0,762.0,558.0,307.0,136.0,91.0,72.0,619.0,392.0,593.0,191.0,218.0,236.0,145.0,197.0
gapdh_esa1,359.0,758.0,865.0,530.0,552.0,44.0,30.0,29.0,71.0,77.0,229.0,427.0,112.0,62.0,60.0,37.0
med7_med4,358.0,474.0,508.0,549.0,1586.0,2968.0,652.0,463.0,280.0,189.0,218.0,348.0,1732.0,2889.0,1146.0,398.0
pyk1_med7,358.0,780.0,2067.0,4800.0,3509.0,343.0,233.0,200.0,365.0,430.0,1701.0,2890.0,2382.0,400.0,275.0,258.0
cac2_sir2,357.0,414.0,169.0,77.0,74.0,25.0,22.0,23.0,149.0,123.0,113.0,85.0,36.0,51.0,22.0,23.0
empty_pyk2,354.0,492.0,298.0,182.0,159.0,73.0,59.0,46.0,363.0,220.0,365.0,218.0,183.0,97.0,83.0,71.0
arp9_empty,354.0,319.0,208.0,249.0,112.0,57.0,35.0,28.0,156.0,205.0,175.0,85.0,70.0,64.0,60.0,44.0
mig1_empty,354.0,490.0,140.0,68.0,79.0,49.0,34.0,34.0,597.0,274.0,262.0,123.0,144.0,69.0,62.0,62.0
bre2_nut2,354.0,561.0,486.0,614.0,243.0,170.0,120.0,93.0,264.0,161.0,266.0,248.0,212.0,207.0,161.0,161.0
sir2_swc5,353.0,725.0,669.0,592.0,239.0,119.0,83.0,65.0,498.0,317.0,581.0,267.0,227.0,142.0,139.0,133.0
htl1_lge1,352.0,732.0,1271.0,2699.0,1963.0,346.0,228.0,191.0,323.0,251.0,1022.0,1814.0,1498.0,397.0,314.0,322.0
